video,trace,cp,lcd,s_t,e_t,t_kin,on_world_0.05,on_world_0.1,on_world_0.2,on_world_0.4,on_joint_0.05,on_joint_0.1,on_joint_0.2,on_joint_0.4,on_relative_0.05,on_relative_0.1,on_relative_0.2,on_relative_0.4,theta_e,theta_dot_e,theta_on_world_0.05,theta_on_world_0.1,theta_on_world_0.2,theta_on_world_0.4,theta_on_joint_0.05,theta_on_joint_0.1,theta_on_joint_0.2,theta_on_joint_0.4,theta_on_relative_0.05,theta_on_relative_0.1,theta_on_relative_0.2,theta_on_relative_0.4
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC05,CP5,2.0,6.267,16.267,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.062266817584459386,0.0157342756938661,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc2p0_TTC06,CP1,2.0,5.033,15.033,15.2,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.03933357062400347,0.006275671094107401,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,LC_dv28_Tlc2p0_TTC06,CP2,2.0,5.333,15.333,15.2,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.04132949925416681,0.006941343054637229,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,LC_dv28_Tlc2p0_TTC06,CP4,2.0,5.933,15.933,15.2,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.04600767789343691,0.008594651295399706,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152,0.04064323039908953,0.04109758445077257,0.04203933824871485,0.04406161920553152
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc3p0_TTC02,CP1,3.0,5.033,15.033,15.2,15.233,15.333,15.567,15.933,15.233,15.333,15.567,15.933,15.233,15.333,15.533,15.933,0.11288585411019139,0.051642496348231454,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14676722652282959,0.1930001518366872
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,LC_dv28_Tlc3p0_TTC02,CP2,3.0,5.333,15.333,15.2,15.233,15.333,15.567,15.933,15.233,15.333,15.567,15.933,15.233,15.333,15.533,15.933,0.13102605742412035,0.06961155696804852,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14676722652282959,0.1930001518366872
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,LC_dv28_Tlc3p0_TTC02,CP3,3.0,5.633,15.633,15.2,15.233,15.333,15.567,15.933,15.233,15.333,15.567,15.933,15.233,15.333,15.533,15.933,0.15607264390256592,0.0967720577356474,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14676722652282959,0.1930001518366872
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,LC_dv28_Tlc3p0_TTC02,CP4,3.0,5.933,15.933,15.233,15.233,15.333,15.567,15.933,15.233,15.333,15.567,15.933,15.233,15.333,15.533,15.933,0.1930001518366872,0.1507441730746167,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14676722652282959,0.1930001518366872
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,LC_dv28_Tlc3p0_TTC02,CP5,3.0,6.233,16.233,15.233,15.233,15.333,15.567,15.933,15.233,15.333,15.567,15.933,15.233,15.333,15.533,15.933,0.2525614377582286,0.25753793336017344,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14976329923725665,0.1930001518366872,0.1243597916484846,0.13102605742412035,0.14676722652282959,0.1930001518366872
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc3p0_TTC03,CP1,3.0,5.067,15.067,15.167,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,0.0784679727649497,0.024966142147701445,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc3p0_TTC03,CP2,3.0,5.367,15.367,15.167,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,0.08679365041697179,0.030569664536101503,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc3p0_TTC03,CP3,3.0,5.667,15.667,15.2,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,0.0971292901251284,0.038272739698836176,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc3p0_TTC03,CP4,3.0,5.967,15.967,15.2,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,0.11022420045608959,0.04927060656849362,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc3p0_TTC03,CP5,3.0,6.267,16.267,15.2,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,15.2,15.333,15.533,15.9,0.127429155947857,0.0658213438183313,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091,0.08195488191695373,0.08577762165856352,0.09223922022576553,0.10700000411493091
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc3p0_TTC04,CP1,3.0,5.067,15.067,15.167,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.05925264842181033,0.014233352649149258,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc3p0_TTC04,CP2,3.0,5.367,15.367,15.167,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.06390270434998147,0.01657593732770931,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc3p0_TTC04,CP3,3.0,5.667,15.667,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.06933679599781867,0.01951120624989263,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc3p0_TTC04,CP4,3.0,5.967,15.967,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.07577744690895347,0.02329031066497715,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc3p0_TTC04,CP5,3.0,6.267,16.267,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.08355863416746694,0.028323495658951692,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183,0.06174807128724969,0.06335007574010032,0.0662154130996309,0.07425631159144183
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc3p0_TTC06,CP1,3.0,5.033,15.033,15.233,15.3,15.4,15.6,15.967,15.3,15.4,15.6,15.967,15.3,15.4,15.6,15.967,0.03934343662795162,0.00627881932459301,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,LC_dv28_Tlc3p0_TTC06,CP3,3.0,5.633,15.633,15.233,15.3,15.4,15.6,15.967,15.3,15.4,15.6,15.967,15.3,15.4,15.6,15.967,0.04354281240974139,0.007546446262490589,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,LC_dv28_Tlc3p0_TTC06,CP5,3.0,6.233,16.233,15.267,15.3,15.4,15.6,15.967,15.3,15.4,15.6,15.967,15.3,15.4,15.6,15.967,0.04875692255251498,0.009647247622913172,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531,0.04110745744392003,0.041812412313832675,0.04329045195748432,0.04629053416824531
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc3p0_TTC07,CP1,3.0,5.067,15.067,15.167,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.3,15.533,15.9,0.03415523881515069,0.004732186524698208,0.03497069738188196,0.03547893252583257,0.03654104205956299,0.038659796491398994,0.03497069738188196,0.03547893252583257,0.03654104205956299,0.038659796491398994,0.03497069738188196,0.03530722517694948,0.03654104205956299,0.038659796491398994
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc3p0_TTC07,CP2,3.0,5.367,15.367,15.167,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.3,15.533,15.9,0.03565164265759745,0.005160603624223045,0.03497069738188196,0.03547893252583257,0.03654104205956299,0.038659796491398994,0.03497069738188196,0.03547893252583257,0.03654104205956299,0.038659796491398994,0.03497069738188196,0.03530722517694948,0.03654104205956299,0.038659796491398994
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc3p0_TTC07,CP4,3.0,5.967,15.967,15.2,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.3,15.533,15.9,0.03906823516503908,0.006192920681553136,0.03497069738188196,0.03547893252583257,0.03654104205956299,0.038659796491398994,0.03497069738188196,0.03547893252583257,0.03654104205956299,0.038659796491398994,0.03497069738188196,0.03530722517694948,0.03654104205956299,0.038659796491398994
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC02,CP1,4.0,5.067,15.067,15.167,15.267,15.367,15.633,18.933,15.267,15.367,15.633,18.167,15.267,15.367,15.633,17.9,0.11587829656137702,0.05441361820548336,0.1279482482975987,0.13500543241168994,0.15828646951147338,0.7800712303769036,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc4p0_TTC02,CP2,4.0,5.367,15.367,15.2,15.267,15.367,15.633,18.933,15.267,15.367,15.633,18.167,15.267,15.367,15.633,17.9,0.13500543241168994,0.0738685614185321,0.1279482482975987,0.13500543241168994,0.15828646951147338,0.7800712303769036,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc4p0_TTC02,CP3,4.0,5.667,15.667,15.2,15.267,15.367,15.633,18.933,15.267,15.367,15.633,18.167,15.267,15.367,15.633,17.9,0.1617064651473878,0.10382750295125726,0.1279482482975987,0.13500543241168994,0.15828646951147338,0.7800712303769036,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc4p0_TTC02,CP4,4.0,5.967,15.967,15.2,15.267,15.367,15.633,18.933,15.267,15.367,15.633,18.167,15.267,15.367,15.633,17.9,0.20150703217059873,0.16447330168537594,0.1279482482975987,0.13500543241168994,0.15828646951147338,0.7800712303769036,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc4p0_TTC02,CP5,4.0,6.267,16.267,15.2,15.267,15.367,15.633,18.933,15.267,15.367,15.633,18.167,15.267,15.367,15.633,17.9,0.26695349676753677,0.2875084366642438,0.1279482482975987,0.13500543241168994,0.15828646951147338,0.7800712303769036,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637,0.1279482482975987,0.13500543241168994,0.15828646951147338,3.1394672558776637
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc4p0_TTC03,CP1,4.0,5.033,15.033,15.2,15.3,15.433,15.7,18.467,15.3,15.433,15.7,18.4,15.3,15.433,15.7,18.333,0.07695745492572283,0.024005225206504017,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.1394672558776637,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.133091110746251,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.0587495234099586
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,LC_dv28_Tlc4p0_TTC03,CP2,4.0,5.333,15.333,15.233,15.3,15.433,15.7,18.467,15.3,15.433,15.7,18.4,15.3,15.433,15.7,18.333,0.08495721953487444,0.028750069126399286,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.1394672558776637,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.133091110746251,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.0587495234099586
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,LC_dv28_Tlc4p0_TTC03,CP3,4.0,5.633,15.633,15.233,15.3,15.433,15.7,18.467,15.3,15.433,15.7,18.4,15.3,15.433,15.7,18.333,0.09484034097640243,0.03648190862645594,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.1394672558776637,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.133091110746251,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.0587495234099586
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,LC_dv28_Tlc4p0_TTC03,CP4,4.0,5.933,15.933,15.233,15.3,15.433,15.7,18.467,15.3,15.433,15.7,18.4,15.3,15.433,15.7,18.333,0.1072925266710681,0.045764265369498985,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.1394672558776637,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.133091110746251,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.0587495234099586
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,LC_dv28_Tlc4p0_TTC03,CP5,4.0,6.233,16.233,15.233,15.3,15.433,15.7,18.467,15.3,15.433,15.7,18.4,15.3,15.433,15.7,18.333,0.1235120818906272,0.061833914866803626,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.1394672558776637,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.133091110746251,0.0840021971299065,0.08801464371474813,0.09735521292818845,3.0587495234099586
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC04,CP1,4.0,5.067,15.067,15.167,15.233,15.4,15.667,19.4,15.233,15.4,15.667,19.4,15.233,15.4,15.633,19.3,0.059346043212619715,0.01428385693750648,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06878708029847937,2.85660842253445
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc4p0_TTC04,CP2,4.0,5.367,15.367,15.2,15.233,15.4,15.667,19.4,15.233,15.4,15.667,19.4,15.233,15.4,15.633,19.3,0.06399828558115574,0.016642948137240664,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06878708029847937,2.85660842253445
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc4p0_TTC04,CP3,4.0,5.667,15.667,15.2,15.233,15.4,15.667,19.4,15.233,15.4,15.667,19.4,15.233,15.4,15.633,19.3,0.06943652523268645,0.019559668665865323,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06878708029847937,2.85660842253445
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc4p0_TTC04,CP4,4.0,5.967,15.967,15.2,15.233,15.4,15.667,19.4,15.233,15.4,15.667,19.4,15.233,15.4,15.633,19.3,0.07590268983395994,0.023370384239631455,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06878708029847937,2.85660842253445
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc4p0_TTC04,CP5,4.0,6.267,16.267,15.2,15.233,15.4,15.667,19.4,15.233,15.4,15.667,19.4,15.233,15.4,15.633,19.3,0.0836811692136914,0.028391703861646096,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06943652523268645,3.0057763078946858,0.061837313200223475,0.06456011365276207,0.06878708029847937,2.85660842253445
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC05,CP1,4.0,5.067,15.067,15.167,15.267,15.367,15.633,,15.267,15.367,15.633,,15.267,15.367,15.633,,0.04762450705800568,0.009199586827178023,0.04954747645549884,0.05057245794021002,0.05352461153333459,,0.04954747645549884,0.05057245794021002,0.05352461153333459,,0.04954747645549884,0.05057245794021002,0.05352461153333459,
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc4p0_TTC05,CP2,4.0,5.367,15.367,15.2,15.267,15.367,15.633,,15.267,15.367,15.633,,15.267,15.367,15.633,,0.05057245794021002,0.010378926849121216,0.04954747645549884,0.05057245794021002,0.05352461153333459,,0.04954747645549884,0.05057245794021002,0.05352461153333459,,0.04954747645549884,0.05057245794021002,0.05352461153333459,
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc4p0_TTC05,CP4,4.0,5.967,15.967,15.2,15.267,15.367,15.633,,15.267,15.367,15.633,,15.267,15.367,15.633,,0.05772111440433694,0.013254185470002127,0.04954747645549884,0.05057245794021002,0.05352461153333459,,0.04954747645549884,0.05057245794021002,0.05352461153333459,,0.04954747645549884,0.05057245794021002,0.05352461153333459,
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC07,CP1,4.0,5.067,15.067,15.167,15.233,15.4,15.633,,15.233,15.4,15.633,,15.233,15.4,15.633,,0.034167639350694626,0.004735622986676083,0.03497914614160064,0.035833544986285194,0.03710215309887657,,0.03497914614160064,0.035833544986285194,0.03710215309887657,,0.03497914614160064,0.035833544986285194,0.03710215309887657,
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc4p0_TTC07,CP3,4.0,5.667,15.667,15.2,15.233,15.4,15.633,,15.233,15.4,15.633,,15.233,15.4,15.633,,0.03728811344956959,0.005532159756523412,0.03497914614160064,0.035833544986285194,0.03710215309887657,,0.03497914614160064,0.035833544986285194,0.03710215309887657,,0.03497914614160064,0.035833544986285194,0.03710215309887657,
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc4p0_TTC07,CP5,4.0,6.267,16.267,15.2,15.233,15.4,15.633,,15.233,15.4,15.633,,15.233,15.4,15.633,,0.04103128918285052,0.006831710096291501,0.03497914614160064,0.035833544986285194,0.03710215309887657,,0.03497914614160064,0.035833544986285194,0.03710215309887657,,0.03497914614160064,0.035833544986285194,0.03710215309887657,
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,LC_dv35_Tlc2p0_TTC02,CP1,2.0,5.033,15.033,14.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.09196896039872061,0.0430026857936692,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,LC_dv35_Tlc2p0_TTC02,CP2,2.0,5.333,15.333,14.967,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.10711560354022188,0.05842853739639481,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,LC_dv35_Tlc2p0_TTC02,CP3,2.0,5.633,15.633,15.167,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.12826173587031006,0.0837139335077307,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,LC_dv35_Tlc2p0_TTC02,CP4,2.0,5.933,15.933,15.167,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.15980201591798268,0.12980852510614005,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,LC_dv35_Tlc2p0_TTC02,CP5,2.0,6.233,16.233,15.167,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,15.233,15.3,15.433,15.7,0.21195444613162634,0.22792174456216965,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942,0.10154897802350116,0.10517786706517356,0.11335449977426458,0.13415025234905942
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc2p0_TTC03,CP1,2.0,5.067,15.067,14.733,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.06359617513366558,0.020254222136158097,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc2p0_TTC03,CP2,2.0,5.367,15.367,15.033,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.0705105023330704,0.025328952409886366,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc2p0_TTC03,CP3,2.0,5.667,15.667,15.133,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.07912080864932344,0.03187595964777653,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc2p0_TTC03,CP4,2.0,5.967,15.967,15.133,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.09009900743491006,0.040673777864087095,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344,0.06649136116770767,0.0680412986182708,0.07137386604249635,0.07912080864932344
