video,cp,p,n,ttc_start,ttc_true,distance,dv_kph,theta_dot,gate_g1,pred_B-log,pred_B-lin,pred_C,pred_C-log
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6363636363636364,11,3.0,2.1,20.416666666666664,35.0,0.043801996495878064,0.9999986129158244,0.6064366814390374,0.5439780442224487,0.5511453953484491,0.6107632764069316
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.75,10,3.0,1.8,17.5,35.0,0.05957378210634747,0.9999999967826697,0.6877901001109634,0.6749233200827437,0.6847804262221312,0.6937070327383287
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2272727272727272,11,4.0,3.7,35.97222222222222,35.0,0.014130370281878794,0.99669781652087,0.29512391220266354,0.28709984398366034,0.28708827572021905,0.2888118896645017
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.2,10,4.0,3.4,33.05555555555555,35.0,0.01673186836100523,0.9999971926735736,0.3393173988746013,0.30810906919806996,0.30786378301814976,0.3323319599463838
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.5454545454545454,11,4.0,3.1,30.13888888888889,35.0,0.02012368611976904,0.9999985852823381,0.38904498559315637,0.33514047019702004,0.3348141970532936,0.38235944255558496
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.2,10,4.0,2.8,27.22222222222221,35.0,0.024661494043532205,0.9999999982155765,0.44598165697226944,0.37266095852925546,0.3726104026751646,0.440737660320721
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0,0.00875939721967348,0.9612732580711751,0.1739613886232618,0.2571663962410396,0.25677798455495265,0.17500504267612163
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0,0.011509180519741244,0.999997083075516,0.23808518863119046,0.28664525250827266,0.28593837778246506,0.23528518752545394
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.0,10,7.0,6.4,62.22222222222222,35.0,0.004724923819350298,0.9999969982017984,0.09730921754865024,0.26282857360749157,0.2616896781791269,0.10703011237101143
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.0,10,7.0,5.8,56.388888888888886,35.0,0.005752772019331868,0.9999999979082266,0.1204622518900533,0.26937416989859836,0.26809432668196276,0.12903420635085217
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0,0.06676528851016704,0.9205958556856881,0.6653263377493605,0.7106348951911814,0.713428031558095,0.6683562830437315
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0,0.09829404161550273,0.9929666495958812,0.8034127015434168,0.9284775238178128,0.918030597184149,0.8063189313547626
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0,0.15875202439465907,0.9954069640975973,0.8865104807474918,0.9940172350578534,0.9884080673437714,0.8848891257114414
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0,0.2981008220942941,0.9995724949043961,0.9547248381720551,0.9995724948224274,0.9995486084148926,0.9479395575225833
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,0.1666666666666666,12,3.0,2.7,26.25,35.0,0.02651971268283517,0.7655415413192528,0.3558739884686717,0.30263323654366103,0.303742669164388,0.35492920075393525
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,0.375,12,3.0,2.4,23.33333333333333,35.0,0.03355257316441963,0.9916427690811422,0.5273355536799271,0.4514112163492041,0.4550010463678733,0.5288402818978509
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0,0.043801996495878064,0.9941524336336097,0.6028913390331113,0.5407978466396189,0.547923296087352,0.6071926398412903
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,0.6666666666666666,12,3.0,1.8,17.5,35.0,0.05957378210634747,0.9981817282233967,0.6865395130157825,0.6736961282261196,0.68353531149912,0.6924456870472958
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0,0.014130370281878794,0.91848446493261,0.27196480728081046,0.26457040672974613,0.26455974613624494,0.26614810496274877
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0,0.01673186836100523,0.9945747147030212,0.33747745265811047,0.30643834987588164,0.3061943937502823,0.33052989223490564
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0,0.02012368611976904,0.9944637763344878,0.38689169295017417,0.3332855291080613,0.33296106181791263,0.3802431531785566
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0,0.024661494043532205,0.9996167910294771,0.44581075360103894,0.3725181521723015,0.3724676156909893,0.44056876648739957
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0,0.009993983416584206,0.9934271580510342,0.20603865834069748,0.27421662085107057,0.27366180924564865,0.20511546975519476
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0,0.013396927982451163,0.9995453314548949,0.27357692518780985,0.2999994439931318,0.2991730092793748,0.26924185185620914
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.0,12,6.0,5.7,55.41666666666666,35.0,0.005956335602987454,0.9261179979653257,0.11365249703596926,0.2476012946654314,0.24665758834925827,0.12164348015568703
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0,0.007439732688822802,0.9949254433860201,0.15702926503705025,0.2756690133996825,0.27447548260209065,0.1622160284583708
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0,0.06676528851016704,0.7710848319713266,0.5590334340169243,0.5952229588227388,0.5975624704804547,0.5598106802511146
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0,0.09829404161550273,0.9398523550145249,0.7610176232579989,0.8788127857240869,0.8689246704207658,0.7631885188037177
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0,0.15875202439465907,0.941874646971597,0.8394175527913668,0.9405596567508283,0.9352521461784901,0.8373003836114942
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0,0.2981008220942941,0.9837571984566634,0.9397906474398728,0.9837571984130022,0.9837336899006409,0.9329412005317925
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.3846153846153846,13,3.0,2.7,26.25,35.0,0.02651971268283517,0.768937894036086,0.35745283622403634,0.30397587983521396,0.30509023449422873,0.3565038569811946
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.5,12,3.0,2.4,23.33333333333333,35.0,0.03355257316441963,0.9390038040456546,0.4993432181691723,0.42744914051852567,0.4308484130631787,0.5007680708394546
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6538461538461539,13,3.0,2.1,20.416666666666664,35.0,0.043801996495878064,0.9313417350539159,0.5648005753957578,0.5066301582817416,0.5133054207686274,0.5688301185713022
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.7916666666666666,12,3.0,1.8,17.5,35.0,0.05957378210634747,0.9831750612928226,0.6762180762239822,0.6635677787266192,0.6732590396891657,0.6820354566261018
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.1538461538461538,13,4.0,3.7,35.97222222222222,35.0,0.014130370281878794,0.766470549142413,0.22695323120234265,0.22078264021711513,0.22077374375287118,0.2220992234204245
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0,0.01673186836100523,0.9367788342576372,0.31786625052289746,0.28863086504562907,0.2884010854018769,0.31132242093254314
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0,0.02012368611976904,0.9400930928972293,0.36573902196505664,0.31506368700062815,0.3147569593459628,0.3594539803517815
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.5,12,4.0,2.8,27.22222222222221,35.0,0.024661494043532205,0.981227966754402,0.43760967550131574,0.365665355307713,0.3656157484609041,0.4324641193545917
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.0416666666666666,12,6.0,5.4,52.5,35.0,0.006636315969350155,0.9298597763332355,0.12933401169584244,0.25272529389065396,0.2516962080159769,0.13577793028070592
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.2083333333333333,12,6.0,4.8,46.66666666666666,35.0,0.008398370949940606,0.9826186186888856,0.17659603592687084,0.2785212434187035,0.2772487342255886,0.17970516061519712
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.0,13,7.0,6.7,65.13888888888889,35.0,0.004311355623943872,0.7458913763955981,0.07106869970068,0.19409518846953425,0.19329176424177474,0.07313964149052662
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,0.1923076923076923,13,7.0,6.1,59.30555555555555,35.0,0.005200978767662258,0.9378990930854724,0.10263990068449408,0.24934094122333306,0.248209437914844,0.11000179644388144
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,0.6923076923076923,13,2.0,1.7,19.83333333333333,42.0,0.05569272406159086,0.9559074972773316,0.6458362103076634,0.6525226197352963,0.6578797626032272,0.6488251048638417
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,0.6923076923076923,13,2.0,1.4,16.333333333333332,42.0,0.08203093232491712,0.9999949056922037,0.770479570468339,0.8681486036428376,0.8641808896671908,0.7744567587477312
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,0.8846153846153846,13,2.0,1.1,12.833333333333334,42.0,0.13260464158158825,0.9999973369519305,0.8634769772428563,0.9906539379022619,0.9799851544014719,0.863794003414795
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,0.9230769230769232,13,2.0,0.8,9.333333333333334,42.0,0.2495172385646767,0.9999999116056838,0.9411819144984217,0.9999998143090967,0.9998245525515986,0.9354542291642916
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.5384615384615384,13,3.0,2.7,31.5,42.0,0.022108430407257462,0.997515919232072,0.41266267404460155,0.3579933213580205,0.3584692349121911,0.40966465009587033
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.2692307692307692,13,3.0,2.4,28.0,42.0,0.02797435702173049,0.9999971926735736,0.4800356922681523,0.40755396337095634,0.40939978099610796,0.4794034252324229
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6153846153846154,13,3.0,2.1,24.5,42.0,0.03652532143027283,0.9999981383843228,0.555806855332831,0.4809257431346367,0.4855896260240456,0.5583045323019687
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.5,13,3.0,1.8,21.0,42.0,0.04968859039445712,0.9999999982480744,0.6406010336307566,0.5942590975905877,0.6030405245055102,0.6458513984478296
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.3461538461538461,13,4.0,3.7,43.16666666666666,42.0,0.011777769507306699,0.9980731718505068,0.25209447386425093,0.269938687243737,0.27026343048913576,0.2474083913650819
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.2692307692307692,13,4.0,3.4,39.66666666666666,42.0,0.013946674271892626,0.9999970409298782,0.29286211017409763,0.28665740399967427,0.28666787292451146,0.28661601266413383
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4615384615384615,13,4.0,3.1,36.16666666666666,42.0,0.01677473012013731,0.999998026381933,0.33999042265483265,0.3084448939453139,0.3081970028437161,0.3330019319942743
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.3076923076923077,13,4.0,2.8,32.666666666666664,42.0,0.020558742255220946,0.9999999981145223,0.394945552776394,0.3386746400733981,0.3383561658013924,0.38836063282439554
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.0769230769230769,13,5.0,4.4,51.333333333333336,42.0,0.00832955047528421,0.9999958554126696,0.1714650499109934,0.2645961817015461,0.264252797984614,0.17336303728093735
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.2692307692307692,13,5.0,3.8,44.33333333333333,42.0,0.01116631872532981,0.9999999982587785,0.2313099943726112,0.2842271984970608,0.28354987617041905,0.22887928110513855
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.1923076923076923,13,6.0,5.7,66.5,42.0,0.004964050222061616,0.9974046088101287,0.0978937436796052,0.2602713978456138,0.2593973592777984,0.10926320233775785
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.3461538461538461,13,6.0,5.1,59.49999999999999,42.0,0.006200459368040392,0.9999984843450851,0.12844404798468403,0.2689414384776964,0.26789000648574424,0.13664162360738993
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0,0.05569272406159086,0.9202967883807338,0.6221805347294597,0.6282139988250895,0.6333715703547574,0.6246542284977511
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0,0.08203093232491712,0.994590400674706,0.7663740778658858,0.8634566662689853,0.8595103959200261,0.770271181986628
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.875,12,2.0,1.1,12.833333333333334,42.0,0.13260464158158825,0.9948058096425682,0.8590504813200194,0.9855109172455476,0.9748975211610151,0.8593095813141722
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,12,2.0,0.8,9.333333333333334,42.0,0.2495172385646767,0.9996332851516281,0.9408408267948133,0.99963318789157,0.9994579903888168,0.9351112668670056
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.2083333333333333,12,3.0,2.7,31.5,42.0,0.022108430407257462,0.9284913009848366,0.38410785891945376,0.33322143365211326,0.33366441564450383,0.3813172868738142
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.4583333333333333,12,3.0,2.4,28.0,42.0,0.02797435702173049,0.9936110297408024,0.4769700975993293,0.4049512500508366,0.40678527995026814,0.4763418682535702
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7083333333333334,12,3.0,2.1,24.5,42.0,0.03652532143027283,0.9954742254283996,0.55329242887596,0.47875007288454635,0.48339285673407334,0.5557788064930065
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.75,12,3.0,1.8,21.0,42.0,0.04968859039445712,0.9996292246011834,0.6403635156536408,0.5940387619774206,0.6028169329706244,0.6456119337690579
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.0833333333333333,12,4.0,3.7,43.16666666666666,42.0,0.011777769507306699,0.9273818432199595,0.23423917738142966,0.25081952355937637,0.2511212658459324,0.2298849999342047
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0,0.013946674271892626,0.9944156175742096,0.2912275179868003,0.2850574429440822,0.28506785342868085,0.285016282704785
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4583333333333333,12,4.0,3.1,36.16666666666666,42.0,0.01677473012013731,0.9952836421687731,0.3383875740704491,0.3069907633440035,0.3067440408913745,0.3314320299136288
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.5,12,4.0,2.8,32.666666666666664,42.0,0.020558742255220946,0.9994616862397425,0.394732948901918,0.33849232749344205,0.33817402465909313,0.38815157369152087
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.0,12,6.0,5.4,63.0,42.0,0.005530806057694101,0.9941356251246968,0.11148391566053346,0.26304572915076363,0.2620914401907765,0.12133623229222237
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.0416666666666666,12,6.0,4.8,55.99999999999999,42.0,0.00699951171302153,0.9995303115002806,0.14745181377971656,0.2740434137287312,0.27289379266113273,0.15368659706529833
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,0.0,12,7.0,6.7,78.16666666666667,42.0,0.0035930254181120776,0.7567729333535345,0.05982588679742141,0.1935199278118118,0.19279109386818313,0.06226989349986484
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,0.0833333333333333,12,7.0,6.1,71.16666666666666,42.0,0.0043344823277544535,0.9933898271860861,0.08811760175095343,0.25864366225558033,0.25757014455454597,0.09789663010922091
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0,0.05569272406159086,0.7567729333535361,0.5135540180528939,0.5165891667226445,0.5208303095824862,0.5136619173296203
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0,0.08203093232491712,0.9391255954181246,0.7242406453054266,0.815304727863109,0.8115785269884825,0.7273158698554624
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9166666666666666,12,2.0,1.1,12.833333333333334,42.0,0.13260464158158825,0.943728805900176,0.8155002627920934,0.934911147721758,0.9248426824637209,0.8151894542750818
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,2.0,0.8,9.333333333333334,42.0,0.2495172385646767,0.9835926608635548,0.9259175727788022,0.9835925652017167,0.9834201789696942,0.920105995711912
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.2916666666666667,12,3.0,2.7,31.5,42.0,0.022108430407257462,0.7710848319713277,0.31899032931452803,0.2767306413290108,0.27709852488564696,0.31667283879233615
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.5,12,3.0,2.4,28.0,42.0,0.02797435702173049,0.9386372868532369,0.4505806654950284,0.3825464203625629,0.38427897846902753,0.44998719362925027
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.5,12,3.0,2.1,24.5,42.0,0.03652532143027283,0.93665339587422,0.5205993484636852,0.4504615690619637,0.45483001893540853,0.5229388096236934
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.625,12,3.0,1.8,21.0,42.0,0.04968859039445712,0.9817771275155813,0.6289274440164009,0.5834299908561261,0.5920513949617393,0.634082131880896
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2916666666666667,12,4.0,3.7,43.16666666666666,42.0,0.011777769507306699,0.7652314182648815,0.1932830379443037,0.2069643495760556,0.20721333270073164,0.1896901779918842
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0,0.013946674271892626,0.9362759180631313,0.27420055326173515,0.2683912183855961,0.2684010201190413,0.2683524653935694
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.375,12,4.0,3.1,36.16666666666666,42.0,0.01677473012013731,0.936904079148713,0.31853904333711913,0.2889838497705133,0.2887515990310578,0.31199148512380626
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.5416666666666666,12,4.0,2.8,32.666666666666664,42.0,0.020558742255220946,0.9814125647085615,0.3876045288387588,0.33237954777139683,0.3320669930902047,0.38114200568226664
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,0.0416666666666666,12,5.0,4.7,54.833333333333336,42.0,0.007300443283621802,0.7658514375836123,0.11342410422799654,0.19732198206894264,0.19718110392574215,0.11654635702168543
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,0.3333333333333333,12,5.0,4.1,47.83333333333333,42.0,0.009592616313643523,0.9286290636861354,0.18475105250182364,0.2537494896821407,0.25327445897720624,0.18444926063796824
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.0,12,7.0,6.4,74.66666666666667,42.0,0.0039377116366482055,0.9343622237825736,0.07591999324672535,0.2409462047674547,0.23999421016359662,0.08396776752747705
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.2083333333333333,12,7.0,5.8,67.66666666666666,42.0,0.004794384526980805,0.9819122588278748,0.09746685782332198,0.2585071341552147,0.2573789260267245,0.10657025596623908
