a_other_min,response_time,a_max,tau_inv_mu,collision_ref_speed,counterfactual_residual_severity,rho_gap,rho_p,rows,n_rows
-10.0,1.0,4.0,0.1,30.0,True,0.7717548212229425,-0.488081710251758,0,24
-10.0,1.0,4.0,0.4,30.0,True,0.7717874771100331,-0.48819427220863637,0,24
-10.0,1.0,4.0,0.2,30.0,True,0.7718296785641198,-0.4882239202240642,0,24
-6.0,2.0,4.0,0.1,30.0,True,0.8076210332138989,-0.5359175268726496,0,24
-6.0,2.0,4.0,0.2,30.0,True,0.8076551962957784,-0.535936873458988,0,24
-6.0,2.0,4.0,0.4,30.0,True,0.8081593529526341,-0.5364579750182866,0,24
-4.0,1.0,4.0,0.4,10.0,True,0.8146307449775047,-0.5337213124416812,0,24
-4.0,1.0,4.0,0.1,10.0,True,0.8147236886561476,-0.5337484479134287,0,24
-4.0,1.0,4.0,0.2,10.0,True,0.8147279590413826,-0.5338934216837832,0,24
-10.0,2.0,12.0,0.1,30.0,True,0.8336841990993288,-0.5738493988144527,0,24
-10.0,2.0,12.0,0.2,30.0,True,0.8337678484101075,-0.5739873374625024,0,24
-10.0,2.0,12.0,0.4,30.0,True,0.834657595733766,-0.5748704965661352,0,24
-10.0,2.0,8.0,0.1,30.0,True,0.8389390337305014,-0.5800855322290089,0,24
-10.0,2.0,8.0,0.2,30.0,True,0.8393125668389938,-0.5806666835822673,0,24
-10.0,2.0,8.0,0.4,30.0,True,0.84002220438539,-0.5812907994324589,0,24
-10.0,2.0,4.0,0.1,30.0,True,0.8445169104447413,-0.586461111817823,0,24
-10.0,2.0,4.0,0.2,30.0,True,0.8450027295649999,-0.5871724129337219,0,24
-10.0,2.0,4.0,0.4,30.0,True,0.8459045344469688,-0.5879950197346588,0,24
-6.0,0.5,4.0,0.1,10.0,True,0.8611377521774323,-0.6106609275292009,0,24
-6.0,0.5,4.0,0.4,10.0,True,0.8611518193287946,-0.6107586654783654,0,24
-6.0,0.5,4.0,0.2,10.0,True,0.8612279326656292,-0.6108242428684216,0,24
-10.0,1.0,8.0,0.1,10.0,True,0.8849107355812713,-0.6818973197167603,0,24
-10.0,1.0,8.0,0.4,10.0,True,0.8849172667586896,-0.6817515921833016,0,24
-10.0,1.0,8.0,0.2,10.0,True,0.8849285707196057,-0.6818980734798643,0,24
-6.0,2.0,12.0,0.2,10.0,True,0.8900693609450918,-0.694866065177104,0,24
-6.0,2.0,12.0,0.1,10.0,True,0.8901562758445796,-0.6950024962989455,0,24
-6.0,2.0,12.0,0.4,10.0,True,0.8901590390350259,-0.6950409382172544,0,24
-6.0,1.0,4.0,0.2,10.0,True,0.9058715447083296,-0.6900691167826357,0,24
-6.0,1.0,4.0,0.4,10.0,True,0.9058725495048555,-0.6900867045883979,0,24
-6.0,1.0,4.0,0.1,10.0,True,0.9059119877684959,-0.690087458351502,0,24
-10.0,0.5,4.0,0.2,10.0,True,0.9131734010618324,-0.7160470596565763,0,24
-10.0,0.5,4.0,0.4,10.0,True,0.913215602515919,-0.7159530905229325,0,24
-10.0,0.5,4.0,0.1,10.0,True,0.9132377080394881,-0.7161231897300901,0,24
-4.0,2.0,4.0,0.2,10.0,True,0.9173613929816616,-0.7052519157340782,0,24
-4.0,2.0,4.0,0.1,10.0,True,0.9173892760852546,-0.7053345784211608,0,24
-4.0,2.0,4.0,0.4,10.0,True,0.9174339895306558,-0.7053619651472762,0,24
-6.0,2.0,8.0,0.2,10.0,True,0.9235353652348746,-0.7532729068242094,0,24
-6.0,2.0,8.0,0.1,10.0,True,0.9235529491740774,-0.7532274297835956,0,24
-6.0,2.0,8.0,0.4,10.0,True,0.9236180097491273,-0.7532904946299717,0,24
-10.0,1.0,4.0,0.4,10.0,True,0.9291853360998459,-0.7654758289707915,0,24
-10.0,1.0,4.0,0.1,10.0,True,0.9292029200390485,-0.7656994453583401,0,24
-10.0,1.0,4.0,0.2,10.0,True,0.9292702414062818,-0.7657064804806449,0,24
-10.0,2.0,12.0,0.4,10.0,True,0.9373638774221708,-0.8059916008334366,0,24
-10.0,2.0,12.0,0.1,10.0,True,0.9374309475902727,-0.8058270292223756,0,24
-10.0,2.0,12.0,0.2,10.0,True,0.937448280330344,-0.8058702449736772,0,24
-6.0,2.0,4.0,0.4,10.0,True,0.9380365886962413,-0.7901311688514115,0,24
-6.0,2.0,4.0,0.2,10.0,True,0.9381056684573948,-0.790236695685985,0,24
-6.0,2.0,4.0,0.1,10.0,True,0.9381192332104942,-0.7902153390647023,0,24
-10.0,2.0,8.0,0.4,10.0,True,0.9387638101818403,-0.80902599983616,0,24
-10.0,2.0,8.0,0.1,10.0,True,0.9387967172680625,-0.8087930870369943,0,24
-10.0,2.0,8.0,0.2,10.0,True,0.9388032484454807,-0.8088197200000057,0,24
-10.0,2.0,4.0,0.2,10.0,True,0.939635471168033,-0.8106855349370119,0,24
-10.0,2.0,4.0,0.4,10.0,True,0.9396412487480567,-0.8107445797134993,0,24
-10.0,2.0,4.0,0.1,10.0,True,0.9396512967133155,-0.8107204592941681,0,24
