video,cp,eps,epistemic,g_alpha1,eps_continue,dg_planner,min_eps,p,n,ttc_start,ttc_true,distance
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450020.79163853906,27.700738599873148,449993.0908999392,450020.7916385391,382180.1696609848,67840.62197755434,0.9090909090909092,11,2.0,1.1,6.416666666666667
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,460227.65881819685,83.42282606713707,460144.2359921297,460227.65881819685,386771.2387310074,73456.42008718947,0.85,10,2.0,0.8,4.666666666666667
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,450152.1802894789,103.62348046083935,450048.5568090181,450152.1802894789,383411.9284284371,66740.25186104182,0.0,21,3.0,3.0,17.5
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,452292.9887016525,106.29996423149714,452186.688737421,452292.9887016525,383263.4022620183,69029.58643963421,0.6818181818181818,11,3.0,2.7,15.75
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,460530.0632245936,125.38441955921007,460404.6788050344,460530.0632245936,384457.4331793792,76072.63004521438,0.4,10,3.0,2.4,13.999999999999998
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,450020.6383424753,35.59019787120633,449985.0481446041,450020.6383424753,382176.99857351993,67843.63976895536,0.7727272727272727,11,3.0,2.1,12.25
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,481568.29074586486,121.2281829956919,481447.06256286916,481568.29074586486,366395.82638814097,115172.46435772389,0.6,10,3.0,1.8,10.5
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,453501.44586552907,121.26618397975108,453380.1796815493,453501.44586552907,387287.50750985066,66213.9383556784,0.0,21,4.0,4.0,23.33333333333333
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,450995.4344173276,102.17254279088229,450893.2618745367,450995.4344173276,383074.7292716591,67920.70514566847,0.4090909090909091,11,4.0,3.7,21.58333333333333
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,456341.752400711,115.41362326929811,456226.3387774417,456341.752400711,384334.43456196017,72007.31783875084,0.1,10,4.0,3.4,19.83333333333333
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,452847.41616859206,93.36807561240857,452754.04809297965,452847.41616859206,381616.5869627232,71230.82920586888,0.5909090909090909,11,4.0,3.1,18.08333333333333
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,450160.02038241277,72.39183052332373,450087.62855188944,450160.0203824128,386904.03677949886,63255.98360291397,0.4,10,4.0,2.8,16.333333333333332
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,452937.28964039334,114.21380645345198,452823.0758339399,452937.2896403933,368988.9566033916,83948.33303700166,0.0454545454545454,11,5.0,5.0,29.166666666666664
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,452235.5911737474,97.85649377462687,452137.73467997275,452235.5911737474,381398.30858850887,70837.28258523851,0.4545454545454545,11,5.0,4.7,27.416666666666668
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,455838.81035200873,108.3837028441485,455730.4266491646,455838.81035200873,380713.16547191096,75125.64488009777,0.4545454545454545,11,5.0,4.1,23.916666666666664
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,450392.090098672,113.66029804799473,450278.429800624,450392.090098672,365189.5647606888,85202.52533798321,0.0,10,7.0,7.0,40.83333333333333
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,451845.569820667,120.37834384402959,451725.19147682295,451845.569820667,358317.9056448346,93527.66417583235,0.0,10,7.0,6.4,37.333333333333336
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,453479.9919915659,118.78045498003485,453361.2115365859,453479.9919915659,380754.0004178461,72725.99157371983,0.05,10,7.0,5.8,33.83333333333333
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,450029.06921726646,35.34561789780855,449993.72359936865,450029.06921726646,385390.44265006005,64638.626567206404,0.0208333333333333,24,2.0,2.0,11.666666666666666
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,450519.4269978137,27.727937944582663,450491.6990598691,450519.4269978137,383670.5285996908,66848.89839812287,0.5,12,2.0,1.7,9.916666666666666
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,458695.8588452271,103.26194920163834,458592.59689602547,458695.8588452271,377441.52102686814,81254.33781835897,0.75,12,2.0,1.4,8.166666666666666
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450020.6383424753,27.53845180105418,449993.09989067423,450020.6383424753,382176.99857351993,67843.63976895536,0.875,12,2.0,1.1,6.416666666666667
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,459696.37745220144,47.40159148845123,459648.975860713,459696.37745220144,372207.8873149638,87488.49013723765,0.9166666666666666,12,2.0,0.8,4.666666666666667
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,450135.6018044348,104.57771014072932,450031.02409429406,450135.6018044348,385328.4474551382,64807.15434929659,0.0208333333333333,24,3.0,3.0,17.5
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,450306.2755832526,89.59834764432162,450216.6772356083,450306.2755832526,382030.7578675199,68275.51771573268,0.3333333333333333,12,3.0,2.7,15.75
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,458022.5919383535,124.05508279899368,457898.5368555545,458022.5919383535,395123.9863812683,62898.60555708519,0.625,12,3.0,2.4,13.999999999999998
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,450020.79163853906,35.25404696300393,449985.53759157605,450020.7916385391,382173.9520444045,67846.8395941346,0.7083333333333334,12,3.0,2.1,12.25
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,476092.82627076784,118.66349762148457,475974.16277314635,476092.82627076784,390822.709629843,85270.11664092483,0.7083333333333334,12,3.0,1.8,10.5
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,451801.9619419951,110.76585909823189,451691.19608289684,451801.9619419951,382585.876380036,69216.08556195907,0.0208333333333333,24,4.0,4.0,23.33333333333333
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,450022.1703634628,84.32750184647739,449937.84286161634,450022.1703634628,382125.5513543651,67896.61900909775,0.2916666666666667,12,4.0,3.7,21.58333333333333
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,460392.4334260462,123.57732161215972,460268.85610443406,460392.4334260462,389009.703012178,71382.73041386821,0.25,12,4.0,3.4,19.83333333333333
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,456546.94028428476,32.50284436653601,456514.4374399182,456546.9402842848,380854.0870938973,75692.85319038754,0.4583333333333333,12,4.0,3.1,18.08333333333333
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,450464.2458085836,71.66564536694204,450392.5801632167,450464.2458085836,387293.8990691055,63170.34673947812,0.5833333333333334,12,4.0,2.8,16.333333333333332
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,452624.31187627674,112.39381621283246,452511.9180600639,452624.3118762768,381778.6323648298,70845.67951144697,0.0833333333333333,12,5.0,5.0,29.166666666666664
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,469706.8817262471,127.09464879520237,469579.7870774519,469706.8817262471,397636.1454464548,72070.73627979227,0.25,12,5.0,4.4,25.666666666666668
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,453034.9711896538,125.99625675391871,452908.9749328999,453034.9711896538,380690.2407283781,72344.73046127567,0.2916666666666667,12,5.0,3.8,22.166666666666664
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,514083.19885847927,120.56744579510996,513962.63141268416,514083.19885847927,414069.69993802,100013.49892045924,0.0,12,6.0,6.0,35.0
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,451827.1452350446,105.39057504886296,451721.7546599957,451827.1452350446,369493.506415707,82333.63881933759,0.1666666666666666,12,6.0,5.7,33.25
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,453208.5904897357,116.53847298811888,453092.0520167476,453208.5904897357,381148.4025513851,72060.1879383506,0.0416666666666666,12,6.0,5.1,29.75
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,450028.98041175597,35.37102700449759,449993.6093847515,450028.980411756,385390.5788740079,64638.40153774811,0.02,25,2.0,2.0,11.666666666666666
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,450507.16784665623,27.77905319398269,450479.38879346225,450507.1678466562,387024.0453460752,63483.12250058097,0.6153846153846154,13,2.0,1.7,9.916666666666666
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,451168.8379136195,86.29488617484458,451082.5430274447,451168.8379136195,383748.5240735963,67420.31384002324,0.9166666666666666,12,2.0,1.4,8.166666666666666
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450017.81189842283,27.42101530864602,449990.3908831142,450017.8118984228,382183.55799708527,67834.2539013375,0.8846153846153846,13,2.0,1.1,6.416666666666667
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,461841.71119518246,83.80237428605324,461757.9088208964,461841.71119518246,381864.4489792069,79977.26221597556,0.9166666666666666,12,2.0,0.8,4.666666666666667
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,450167.952518462,103.11684759729542,450064.83567086473,450167.952518462,385316.5122479409,64851.440270521154,0.0,25,3.0,3.0,17.5
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,450495.25339746836,88.52723331726156,450406.7261641511,450495.2533974684,382017.0562407476,68478.1971567208,0.4230769230769231,13,3.0,2.7,15.75
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,450020.6383424753,64.93459143547807,449955.7037510398,450020.6383424753,387664.2051990888,62356.4331433865,0.5833333333333334,12,3.0,2.4,13.999999999999998
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,450020.79163853906,34.87672914803261,449985.914909391,450020.7916385391,382180.1696609848,67840.62197755434,0.6538461538461539,13,3.0,2.1,12.25
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,450021.43470059603,58.625770357379224,449962.80893023865,450021.434700596,386898.3988413893,63123.03585920669,0.8333333333333334,12,3.0,1.8,10.5
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,453382.28811786167,118.15484077855945,453264.1332770831,453382.28811786167,383987.8446917092,69394.44342615246,0.0,25,4.0,4.0,23.33333333333333
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,450020.79152521864,73.39037281816127,449947.4011524005,450020.7915252186,382124.8522592128,67895.93926600576,0.2307692307692307,13,4.0,3.7,21.58333333333333
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,456827.97875179176,109.65554923028685,456718.32320256147,456827.97875179176,384028.7229466238,72799.25580516795,0.3333333333333333,12,4.0,3.4,19.83333333333333
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,456659.5486869348,40.69978759769583,456618.8488993371,456659.5486869348,380837.8874717252,75821.66121520963,0.5,13,4.0,3.1,18.08333333333333
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,453471.15281862876,76.976091229124,453394.17672739964,453471.1528186288,386765.1729008785,66705.97991775034,0.625,12,4.0,2.8,16.333333333333332
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,514093.1494296059,120.50896332116099,513972.64046628476,514093.1494296059,414137.08265165176,99956.06677795417,0.0,12,6.0,6.0,35.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,450690.60344313696,99.03588481782936,450591.56755831913,450690.60344313696,381971.7506675946,68718.85277554236,0.125,12,6.0,5.4,31.5
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,453184.9993799493,99.93850030406611,453085.0608796452,453184.9993799493,385863.8472447298,67321.15213521948,0.3333333333333333,12,6.0,4.8,28.0
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,450318.1732709292,120.31798555044224,450197.85528537876,450318.1732709292,379471.2018957904,70846.97137513879,0.0384615384615384,13,7.0,7.0,40.83333333333333
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,475195.3521038021,115.28113849274814,475080.07096530934,475195.3521038021,408076.8404754956,67118.51162830647,0.0769230769230769,13,7.0,6.7,39.083333333333336
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,451552.35739674646,113.85214486264158,451438.5052518838,451552.35739674646,386035.46560060704,65516.89179613942,0.2307692307692307,13,7.0,6.1,35.58333333333333
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,450500.81864720903,40.59294115612283,450460.2257060529,450500.818647209,376911.12046017445,73589.69818703452,0.0576923076923076,26,2.0,2.0,15.555555555555555
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,455583.8124156667,88.59454173821723,455495.2178739285,455583.8124156667,388449.5692376212,67134.2431780455,0.7307692307692307,13,2.0,1.7,13.22222222222222
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,476289.6509880735,122.43536644347478,476167.21562163,476289.6509880735,348367.4773367617,127922.17365131178,0.9230769230769232,13,2.0,1.4,10.888888888888888
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450020.7298662484,25.440501248813234,449995.28936499957,450020.7298662484,378401.168162907,71619.56170334137,0.9615384615384616,13,2.0,1.1,8.555555555555555
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,503458.8012757699,112.08321136195445,503346.71806440793,503458.8012757699,340071.04311632283,163387.75815944705,0.9615384615384616,13,2.0,0.8,6.222222222222222
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,451560.05474133237,100.63543439580826,451459.41930693656,451560.0547413324,389672.207944918,61887.84679641441,0.0384615384615384,26,3.0,3.0,23.33333333333333
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,454755.61927300243,89.59093171852874,454666.0283412839,454755.6192730024,375057.93489750975,79697.68437549262,0.5384615384615384,13,3.0,2.7,21.0
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,455766.2500380337,111.83762663195375,455654.41241140175,455766.2500380337,386477.9603863902,69288.28965164348,0.5,13,3.0,2.4,18.666666666666664
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,454085.328498938,113.68917316896841,453971.63932576904,454085.328498938,379162.2520801976,74923.07641874038,0.6923076923076923,13,3.0,2.1,16.333333333333332
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,450053.1489283852,68.49947731889552,449984.64945106633,450053.1489283852,385514.74548864586,64538.40343973937,0.6538461538461539,13,3.0,1.8,14.0
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,454333.562019157,101.21631273668027,454232.3457064203,454333.562019157,383741.1650006685,70592.3970184885,0.0769230769230769,26,4.0,4.0,31.11111111111111
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,454118.99807516974,76.94652554317145,454042.0515496266,454118.99807516974,377255.3640533873,76863.63402178243,0.3846153846153846,13,4.0,3.7,28.77777777777778
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,453898.99728399597,120.925662022084,453778.0716219739,453898.997283996,376082.3021022349,77816.69518176111,0.2692307692307692,13,4.0,3.4,26.444444444444443
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,450861.9064559133,67.0318197234883,450794.87463618984,450861.9064559133,385380.68092266616,65481.22553324717,0.4615384615384615,13,4.0,3.1,24.11111111111111
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,459049.6774298976,122.30711232329486,458927.3703175743,459049.6774298976,382938.3667687961,76111.31066110148,0.3846153846153846,13,4.0,2.8,21.77777777777777
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,453286.2924797964,115.1905064592138,453171.1019733372,453286.2924797964,396791.5819493978,56494.71053039859,0.0,13,5.0,5.0,38.888888888888886
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,453722.1155364185,100.29948051582323,453621.8160559027,453722.1155364185,355408.43872146425,98313.67681495426,0.2692307692307692,13,5.0,4.4,34.22222222222222
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,462002.34573108767,108.37850344344042,461893.9672276442,462002.34573108767,389132.9645902291,72869.38114085858,0.1538461538461538,13,5.0,3.8,29.55555555555556
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,450276.4940177682,120.7864394322969,450155.7075783359,450276.4940177682,367993.1931384658,82283.30087930238,0.0769230769230769,13,6.0,6.0,46.66666666666666
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,453147.1753282577,111.73044315737206,453035.44488510035,453147.1753282577,369017.24318111705,84129.93214714067,0.2307692307692307,13,6.0,5.7,44.333333333333336
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,451320.8994114101,84.89323260309175,451236.006178807,451320.8994114101,377839.87040490354,73481.02900650655,0.3846153846153846,13,6.0,5.1,39.66666666666666
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,450020.7298662484,69.04996700043557,449951.67989924795,450020.7298662484,385489.5586924741,64531.17117377429,0.0416666666666666,24,2.0,2.0,15.555555555555555
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,454684.9628298003,45.33837895968463,454639.62445084064,454684.9628298003,375255.2723099731,79429.69051982724,0.5416666666666666,12,2.0,1.7,13.22222222222222
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,488360.33069243975,139.56266122951638,488220.76803121023,488360.33069243975,366795.9077331836,121564.42295925616,0.7916666666666666,12,2.0,1.4,10.888888888888888
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,450020.7298662484,25.377082986058667,449995.3527832623,450020.7298662484,378384.5878520253,71636.14201422309,0.9166666666666666,12,2.0,1.1,8.555555555555555
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,452832.0746331465,25.8527090245625,452806.22192412196,452832.0746331465,396953.8215157047,55878.25311744184,1.0,12,2.0,0.8,6.222222222222222
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,451556.4182666613,99.1595595817198,451457.25870707957,451556.4182666613,389741.068294166,61815.349972495285,0.0,24,3.0,3.0,23.33333333333333
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,458515.25517537125,102.32340636284789,458412.9317690084,458515.2551753713,376957.555216374,81557.69995899731,0.4166666666666667,12,3.0,2.7,21.0
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,469504.94999916496,126.01076203444973,469378.9392371305,469504.94999916496,382360.1644202204,87144.78557894455,0.6666666666666666,12,3.0,2.4,18.666666666666664
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,458512.1625598143,29.186722503742203,458482.97583731054,458512.1625598143,383905.64447902655,74606.51808078773,0.8333333333333334,12,3.0,2.1,16.333333333333332
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,450177.31644727325,70.57585383375408,450106.7405934395,450177.3164472733,385488.7336428038,64688.58280446951,0.8333333333333334,12,3.0,1.8,14.0
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,454284.08657434117,102.2773371374933,454181.8092372037,454284.0865743412,377398.74453962944,76885.3420347118,0.0208333333333333,24,4.0,4.0,31.11111111111111
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,454394.01072232024,78.09501166437985,454315.91571065586,454394.0107223202,377124.6287813213,77269.3819409989,0.2083333333333333,12,4.0,3.7,28.77777777777778
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,450597.1459420028,94.72981008514762,450502.4161319177,450597.1459420028,386018.3574215945,64578.78852040833,0.4166666666666667,12,4.0,3.4,26.444444444444443
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,453531.0342679757,91.33230416214792,453439.70196381357,453531.0342679757,377709.3354245962,75821.6988433795,0.4583333333333333,12,4.0,3.1,24.11111111111111
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,454837.20187076734,123.48778842634056,454713.714082341,454837.20187076734,393545.6229397453,61291.57893102203,0.6666666666666666,12,4.0,2.8,21.77777777777777
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,450278.2406363529,120.38343771849759,450157.8571986344,450278.2406363529,359653.2932199583,90624.9474163946,0.0,12,6.0,6.0,46.66666666666666
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,451859.3770525193,127.88425375922816,451731.49279876007,451859.3770525193,380554.4146437716,71304.9624087477,0.0833333333333333,12,6.0,5.4,42.0
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,454166.1236396623,123.41270821815124,454042.71093144413,454166.1236396623,373317.3891155975,80848.73452406476,0.2083333333333333,12,6.0,4.8,37.33333333333333
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,451064.4455175624,128.1643697101972,450936.2811478522,451064.4455175624,379252.6806162975,71811.76490126486,0.0416666666666666,12,7.0,7.0,54.44444444444444
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,451611.0377643838,118.28113673743792,451492.75662764633,451611.0377643838,337743.50931698125,113867.52844740252,0.0,12,7.0,6.7,52.11111111111112
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,453702.09540933894,116.73825457930798,453585.35715475964,453702.0954093389,383586.7753777668,70115.32003157208,0.2083333333333333,12,7.0,6.1,47.44444444444444
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,450500.75040834263,40.57463229744462,450460.1757760452,450500.7504083426,376845.7181081876,73655.03230015497,0.0,24,2.0,2.0,15.555555555555555
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,453543.26954015135,95.70378477865597,453447.5657553727,453543.26954015135,366953.8126094949,86589.45693065645,0.6666666666666666,12,2.0,1.7,13.22222222222222
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,450152.9527032008,56.46092286583735,450096.49178033497,450152.9527032008,385451.9364044017,64701.01629879908,0.7916666666666666,12,2.0,1.4,10.888888888888888
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450021.5353373141,25.35493790602777,449996.1803994081,450021.5353373141,378475.7023282713,71545.83300904284,0.9166666666666666,12,2.0,1.1,8.555555555555555
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,451824.7874027997,97.32668705069227,451727.460715749,451824.7874027997,400604.0535963624,51220.73380643729,0.9166666666666666,12,2.0,0.8,6.222222222222222
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,455230.31794515264,127.39642440201715,455102.9215207506,455230.31794515264,385799.95832852286,69430.35961662978,0.0,24,3.0,3.0,23.33333333333333
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,450604.97665594186,105.10590069973841,450499.8707552421,450604.97665594186,385900.6162538201,64704.36040212179,0.375,12,3.0,2.7,21.0
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,457184.03171261447,109.31029823626159,457074.7214143782,457184.03171261447,374748.3937356742,82435.63797694026,0.5,12,3.0,2.4,18.666666666666664
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,458695.3432473131,29.133351454569492,458666.20989585854,458695.3432473131,378346.6502278097,80348.69301950344,0.6666666666666666,12,3.0,2.1,16.333333333333332
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,450021.5353373141,45.134636121452786,449976.4007011927,450021.5353373141,385534.040507494,64487.49482982012,0.7916666666666666,12,3.0,1.8,14.0
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,454339.68792589335,101.19869178219233,454238.48923411116,454339.68792589335,383738.7880683127,70600.89985758066,0.0,24,4.0,4.0,31.11111111111111
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,454409.6401402976,103.17550427903188,454306.46463601856,454409.6401402976,377112.8034524737,77296.83668782387,0.2916666666666667,12,4.0,3.7,28.77777777777778
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,463105.35665239,116.55595102423104,462988.80070136575,463105.35665239,389422.11198224936,73683.24467014062,0.4583333333333333,12,4.0,3.4,26.444444444444443
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,456037.01391264796,126.67184586793883,455910.34206678,456037.013912648,388007.5027869216,68029.51112572639,0.4583333333333333,12,4.0,3.1,24.11111111111111
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,454249.3607030108,121.34036067180568,454128.020342339,454249.3607030108,364728.3253168747,89521.03538613609,0.625,12,4.0,2.8,21.77777777777777
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,453204.37623356294,109.20449579088017,453095.17173777206,453204.3762335629,363416.6539146844,89787.72231887851,0.0,12,5.0,5.0,38.888888888888886
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,453368.6864197015,113.03330386790913,453255.6531158336,453368.6864197015,391395.8349214477,61972.85149825382,0.25,12,5.0,4.7,36.55555555555556
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,452665.13888800016,101.47023989673471,452563.6686481034,452665.13888800016,398191.03351290623,54474.10537509393,0.375,12,5.0,4.1,31.88888888888889
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,451163.16338912694,127.6962985782884,451035.46709054866,451163.1633891269,379719.8560044718,71443.30738465511,0.0416666666666666,12,7.0,7.0,54.44444444444444
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,451544.6420781733,133.54286818415858,451411.09920998913,451544.6420781733,380316.1946040242,71228.44747414911,0.0833333333333333,12,7.0,6.4,49.77777777777778
