video,cp,n_pre,sum,rate,max,first,t_max,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv07_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,15,271.01721489725185,18.067814326483457,44.162444151023344,0.0,2.4000000000000004,0.8461538461538461,13,3.0,2.1,4.083333333333333,7.0
LC_dv07_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,12,311.3208293682743,25.943402447356192,57.31952178652208,0.0035043520251244954,2.2,0.9583333333333334,12,3.0,1.8,3.5,7.0
LC_dv07_Tlc4p0_TTC04_CP1_S5p033_E15p033.mp4,CP1,30,24.123651470139418,0.804121715671314,5.722933355564131,0.0,3.8000000000000003,0.02,25,4.0,4.0,7.777777777777778,7.0
LC_dv07_Tlc4p0_TTC04_CP2_S5p333_E15p333.mp4,CP2,22,330.67512941436036,15.030687700652743,42.05366396150635,0.0,3.4000000000000004,0.5769230769230769,13,4.0,3.7,7.194444444444445,7.0
LC_dv07_Tlc4p0_TTC04_CP3_S5p633_E15p633.mp4,CP3,20,340.685095480227,17.03425477401135,43.13849874662665,0.0,3.2,0.7083333333333334,12,4.0,3.4,6.611111111111111,7.0
LC_dv07_Tlc4p0_TTC04_CP4_S5p933_E15p933.mp4,CP4,19,326.1478391421035,17.165675744321238,44.02892817588346,0.0,3.0,0.7307692307692307,13,4.0,3.1,6.027777777777778,7.0
LC_dv07_Tlc4p0_TTC04_CP5_S6p233_E16p233.mp4,CP5,18,310.75368488353706,17.264093604640948,41.682727803468254,0.0,2.6,0.8333333333333334,12,4.0,2.8,5.444444444444444,7.0
LC_dv07_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,30,25.445735287054234,0.8481911762351412,6.910716604616905,0.0,4.800000000000001,0.0416666666666666,12,6.0,6.0,11.666666666666666,7.0
LC_dv07_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,30,346.7714802487034,11.559049341623448,40.05083761337872,0.0,4.4,0.4583333333333333,12,6.0,5.4,10.5,7.0
LC_dv07_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,26,330.34661516572635,12.705639044835628,36.843624073924225,0.0,3.6,0.7083333333333334,12,6.0,4.8,9.333333333333332,7.0
LC_dv07_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,30,27.779567470994444,0.9259855823664814,7.215597279109435,0.0,4.800000000000001,0.0384615384615384,13,7.0,7.0,13.61111111111111,7.0
LC_dv07_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,30,281.3107542091503,9.37702514030501,29.169763275386252,0.0,4.4,0.3076923076923077,13,7.0,6.7,13.02777777777778,7.0
LC_dv07_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,30,334.9519080905235,11.16506360301745,35.36521878936927,0.0,4.4,0.5769230769230769,13,7.0,6.1,11.86111111111111,7.0
LC_dv14_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,30,59.55692345980287,1.985230781993429,18.93067414674372,0.0,2.2,0.0769230769230769,26,2.0,2.0,7.777777777777778,14.0
LC_dv14_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,9,667.0631898881412,74.11813220979347,242.9220373696,0.0,1.8,0.9230769230769232,13,2.0,1.7,6.611111111111111,14.0
LC_dv14_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,8,766.9391694828197,95.86739618535246,323.7120355650149,0.0,1.6,1.0,13,2.0,1.4,5.444444444444444,14.0
LC_dv14_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,6,713.0027792111629,118.83379653519381,271.69353749964233,5.918970285238983,1.2000000000000002,0.9230769230769232,13,2.0,1.1,4.277777777777778,14.0
LC_dv14_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,5,726.4032867797471,145.28065735594942,445.6093350995293,17.562822196242095,1.0,1.0,13,2.0,0.8,3.111111111111111,14.0
LC_dv14_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,30,53.75691193662724,1.7918970645542414,16.941533488622653,0.0,2.8000000000000003,0.0576923076923076,26,3.0,3.0,11.666666666666666,14.0
LC_dv14_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,14,736.5209515543839,52.60863939674171,159.92287902118179,0.0,2.6,0.9615384615384616,13,3.0,2.7,10.5,14.0
LC_dv14_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,13,824.1010535015654,63.39238873088964,194.04504075558813,0.0,2.4000000000000004,0.8076923076923077,13,3.0,2.4,9.333333333333332,14.0
LC_dv14_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,11,738.2930006671661,67.11754551519692,192.75225354288742,1.0093849338865797,2.2,0.9230769230769232,13,3.0,2.1,8.166666666666666,14.0
LC_dv14_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,10,742.994690853066,74.2994690853066,237.7417067036309,2.5079264081301837,2.0,0.8846153846153846,13,3.0,1.8,7.0,14.0
LC_dv14_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,30,51.39580400840727,1.7131934669469089,15.55212727455857,0.0,3.6,0.0192307692307692,26,4.0,4.0,15.555555555555555,14.0
LC_dv14_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,19,776.2441971252177,40.854957743432514,124.85026461589534,0.0,3.4000000000000004,0.6923076923076923,13,4.0,3.7,14.38888888888889,14.0
LC_dv14_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,17,730.0038083709295,42.94140049240762,130.96816094038036,0.0,3.0,0.4615384615384615,13,4.0,3.4,13.22222222222222,14.0
LC_dv14_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,16,779.7795252656202,48.736220329101265,125.5341022367544,0.16936665130876713,3.0,0.8076923076923077,13,4.0,3.1,12.055555555555555,14.0
LC_dv14_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,15,817.8564901138144,54.523766007587625,171.30244916059925,0.48031892481928407,2.6,0.6538461538461539,13,4.0,2.8,10.888888888888888,14.0
LC_dv14_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,30,49.288207141264145,1.642940238042138,17.720375586440618,0.0,4.2,0.0,13,5.0,5.0,19.444444444444443,14.0
