video,p,n,deficit_max,distance,ttc_true,dv_kph,cp,lcd,ttc_start,gap_trace,vrel_trace,p_lane_end,a_req
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,0.4583333333333333,12,8077.967893174088,24.11111111111111,3.1,28.0,CP4,4.0,4.0,24.98299999999999,7.637999999999998,0.9968012189488924,1.2544802867383513
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,0.625,12,8865.730139996322,21.77777777777777,2.8,28.0,CP5,4.0,4.0,22.677000000000007,7.634999999999998,0.998298081157108,1.388888888888889
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,0.0,12,1060.78973333523,38.888888888888886,5.0,28.0,CP1,4.0,5.0,39.71000000000002,7.634999999999998,0.0,0.7777777777777779
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,0.25,12,5821.887469029499,36.55555555555556,4.7,28.0,CP2,4.0,5.0,37.40599999999999,7.638999999999999,1.0,0.8274231678486998
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,0.375,12,6703.207654410899,31.88888888888889,4.1,28.0,CP4,4.0,5.0,32.79599999999998,7.488999999999997,1.0,0.9485094850948511
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,0.041666666666666664,12,1060.78973333523,54.44444444444444,7.0,28.0,CP1,4.0,7.0,55.275999999999996,7.634999999999998,0.0,0.5555555555555556
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,0.08333333333333333,12,1060.78973333523,49.77777777777778,6.4,28.0,CP3,4.0,7.0,50.66600000000004,7.488999999999997,1.0,0.607638888888889
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,0.25,12,2658.6271122738212,45.11111111111111,5.8,28.0,CP5,4.0,7.0,46.06100000000002,7.637999999999998,1.0,0.6704980842911878
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,0.0,21,1075.879162181378,19.444444444444443,2.0,35.0,CP1,2.0,2.0,20.649000000000044,9.575000000000003,0.0,2.430555555555556
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,0.6363636363636364,11,10986.981534344644,16.527777777777775,1.7,35.0,CP2,2.0,2.0,17.75299999999997,9.593000000000004,0.984477377618092,2.859477124183007
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,0.8,10,11268.827150586958,13.611111111111107,1.4,35.0,CP3,2.0,2.0,14.852999999999994,9.590000000000003,0.9934286742574319,3.4722222222222228
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,0.8636363636363636,11,11634.438849967826,10.694444444444445,1.1,35.0,CP4,2.0,2.0,11.951999999999984,9.587000000000003,0.9964414585624882,4.41919191919192
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,0.9,10,11634.438849967826,7.777777777777778,0.8,35.0,CP5,2.0,2.0,9.045999999999978,9.584000000000003,0.9987870262108374,6.076388888888889
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,0.023809523809523808,21,1075.879162181378,29.166666666666664,3.0,35.0,CP1,2.0,3.0,29.783,9.427999999999997,0.0,1.6203703703703705
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,0.6363636363636364,11,8853.80283512044,26.25,2.7,35.0,CP2,2.0,3.0,26.880000000000038,9.592000000000002,1.0,1.800411522633745
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,0.3,10,9262.596182150633,23.33333333333333,2.4,35.0,CP3,2.0,3.0,23.973999999999975,9.588000000000001,1.0,2.0254629629629632
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,0.6363636363636364,11,9569.28317689308,20.416666666666664,2.1,35.0,CP4,2.0,3.0,21.074000000000055,9.435999999999996,1.0,2.314814814814815
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,0.75,10,10727.967326890486,17.5,1.8,35.0,CP5,2.0,3.0,18.165999999999983,9.583000000000002,1.0,2.7006172839506175
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,21,1104.6013053409347,38.888888888888886,4.0,35.0,CP1,2.0,4.0,40.62999999999998,9.578000000000003,0.0,1.215277777777778
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,0.22727272727272727,11,8128.061483528811,35.97222222222222,3.7,35.0,CP2,2.0,4.0,37.73199999999996,9.592000000000002,1.0,1.3138138138138138
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,0.2,10,8227.541472193541,33.05555555555555,3.4,35.0,CP3,2.0,4.0,34.831,9.589000000000002,1.0,1.4297385620915035
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,0.5454545454545454,11,8719.046441411738,30.13888888888889,3.1,35.0,CP4,2.0,4.0,31.929999999999993,9.586000000000002,1.0,1.5681003584229392
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,0.2,10,8719.046441411738,27.222222222222214,2.8,35.0,CP5,2.0,4.0,29.02300000000001,9.583000000000002,1.0,1.7361111111111114
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,0.045454545454545456,11,1104.6013053409347,48.61111111111111,5.0,35.0,CP1,2.0,5.0,49.83799999999995,9.578000000000003,0.0,0.9722222222222223
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,0.3181818181818182,11,5738.118713978367,45.69444444444444,4.7,35.0,CP2,2.0,5.0,46.943000000000026,9.593000000000004,1.0,1.0342789598108748
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,0.45454545454545453,11,6467.6651587878105,39.86111111111111,4.1,35.0,CP4,2.0,5.0,41.131000000000014,9.586000000000002,1.0,1.185636856368564
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,0.0,10,1104.6013053409347,68.05555555555554,7.0,35.0,CP1,2.0,7.0,68.651,9.578000000000003,0.0,0.6944444444444445
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,0.0,10,1104.6013053409347,62.22222222222222,6.4,35.0,CP3,2.0,7.0,62.84700000000002,9.589000000000002,1.0,0.7595486111111112
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,0.0,10,1104.6013053409347,56.388888888888886,5.8,35.0,CP5,2.0,7.0,57.03999999999998,9.432999999999996,1.0,0.8381226053639848
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,0.0,24,1104.601305340721,19.444444444444443,2.0,35.0,CP1,3.0,2.0,20.073999999999998,9.578000000000003,0.0,2.430555555555556
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,0.7083333333333334,12,2387.0896358860027,16.527777777777775,1.7,35.0,CP2,3.0,2.0,17.189000000000007,9.598000000000003,0.060659920603430895,2.859477124183007
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,0.7083333333333334,12,2387.0896358860027,13.611111111111107,1.4,35.0,CP3,3.0,2.0,14.29100000000004,9.584000000000003,0.18475726370798207,3.4722222222222228
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,0.9166666666666666,12,3158.495925835945,10.694444444444445,1.1,35.0,CP4,3.0,2.0,11.405000000000015,9.580000000000002,0.20235094722878305,4.41919191919192
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,0.8333333333333334,12,3510.389365874481,7.777777777777778,0.8,35.0,CP5,3.0,2.0,8.512999999999963,9.579000000000004,0.2285780880222489,6.076388888888889
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,0.0,24,1075.8791621812725,29.166666666666664,3.0,35.0,CP1,3.0,3.0,30.42800000000004,9.578000000000003,0.0,1.6203703703703705
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,0.16666666666666666,12,9521.152931747869,26.25,2.7,35.0,CP2,3.0,3.0,27.544000000000025,9.585,0.9861733966323274,1.800411522633745
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,0.375,12,9945.616096412754,23.33333333333333,2.4,35.0,CP3,3.0,3.0,24.653000000000006,9.584000000000003,0.9943649835476379,2.0254629629629632
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,0.5416666666666666,12,10381.282430903238,20.416666666666664,2.1,35.0,CP4,3.0,3.0,21.76100000000001,9.583000000000002,0.9945537777976207,2.314814814814815
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,0.6666666666666666,12,10381.282430903238,17.5,1.8,35.0,CP5,3.0,3.0,18.869000000000014,9.431999999999999,0.9994874448033378,2.7006172839506175
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,0.020833333333333332,24,1104.6013053409347,38.888888888888886,4.0,35.0,CP1,3.0,4.0,39.48400000000002,9.578000000000003,0.0,1.215277777777778
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,0.20833333333333334,12,7311.043382061561,35.97222222222222,3.7,35.0,CP2,3.0,4.0,36.58799999999995,9.585,1.0,1.3138138138138138
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,0.3333333333333333,12,8584.341098181214,33.05555555555555,3.4,35.0,CP3,3.0,4.0,33.69600000000001,9.584000000000003,1.0,1.4297385620915035
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,0.3333333333333333,12,8584.341098181214,30.13888888888889,3.1,35.0,CP4,3.0,4.0,30.79900000000002,9.583000000000002,1.0,1.5681003584229392
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,0.4166666666666667,12,8698.53894794698,27.222222222222214,2.8,35.0,CP5,3.0,4.0,27.90200000000003,9.582000000000004,1.0,1.7361111111111114
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,0.041666666666666664,12,1104.6013053409347,48.61111111111111,5.0,35.0,CP1,3.0,5.0,49.233999999999966,9.578000000000003,0.0,0.9722222222222223
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,0.20833333333333334,12,5991.072761896031,42.77777777777778,4.4,35.0,CP3,3.0,5.0,43.44199999999999,9.584000000000003,1.0,1.10479797979798
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,0.2916666666666667,12,7897.13649489285,36.94444444444444,3.8,35.0,CP5,3.0,5.0,37.653000000000034,9.582000000000004,1.0,1.2792397660818715
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,0.041666666666666664,12,1104.6013053409347,58.33333333333333,6.0,35.0,CP1,3.0,6.0,58.90000000000002,9.578000000000003,0.0,0.8101851851851852
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,0.0,12,1931.1655755009822,55.41666666666666,5.7,35.0,CP2,3.0,6.0,56.00999999999998,9.585,1.0,0.8528265107212476
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,0.08333333333333333,12,5135.273751743594,49.58333333333333,5.1,35.0,CP4,3.0,6.0,50.22600000000001,9.583000000000002,1.0,0.9531590413943357
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,0.02,25,1104.6013053409347,19.444444444444443,2.0,35.0,CP1,4.0,2.0,20.013999999999996,9.578000000000003,0.0,2.430555555555556
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,0.46153846153846156,13,1104.6013053409347,16.527777777777775,1.7,35.0,CP2,4.0,2.0,17.12600000000002,9.582000000000004,0.004695052644231507,2.859477124183007
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,0.8333333333333334,12,1104.6013053409347,13.611111111111107,1.4,35.0,CP3,4.0,2.0,14.237999999999985,9.581000000000003,0.005741480438485914,3.4722222222222228
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,0.8076923076923077,13,1104.6013053409347,10.694444444444445,1.1,35.0,CP4,4.0,2.0,11.344999999999956,9.581000000000003,0.006554311408251396,4.41919191919192
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,0.9583333333333334,12,1104.6013053409347,7.777777777777778,0.8,35.0,CP5,4.0,2.0,8.451000000000008,9.581000000000003,0.007268668044259527,6.076388888888889
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,0.0,25,1074.7934064298,29.166666666666664,3.0,35.0,CP1,4.0,3.0,29.758000000000024,9.578000000000003,0.0,1.6203703703703705
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,0.38461538461538464,13,4012.2569041208712,26.25,2.7,35.0,CP2,4.0,3.0,26.871000000000024,9.582000000000004,0.4534094729790164,1.800411522633745
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,0.5,12,5110.394396468316,23.33333333333333,2.4,35.0,CP3,4.0,3.0,23.98299999999999,9.581000000000003,0.45217189409110586,2.0254629629629632
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,0.6538461538461539,13,5137.806774851104,20.416666666666664,2.1,35.0,CP4,4.0,3.0,21.094000000000037,9.430999999999997,0.5382255420029528,2.314814814814815
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,0.7916666666666666,12,6225.542917887141,17.5,1.8,35.0,CP5,4.0,3.0,18.199999999999974,9.581000000000003,0.5900252473681791,2.7006172839506175
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,25,1104.6013053409347,38.888888888888886,4.0,35.0,CP1,4.0,4.0,40.629000000000005,9.578000000000003,0.0,1.215277777777778
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,0.15384615384615385,13,7061.766130947059,35.97222222222222,3.7,35.0,CP2,4.0,4.0,37.73600000000003,9.582000000000004,0.9939245812673506,1.3138138138138138
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,0.08333333333333333,12,7593.654105985489,33.05555555555555,3.4,35.0,CP3,4.0,4.0,34.843,9.581000000000003,0.9981563984882557,1.4297385620915035
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,0.4230769230769231,13,9059.377439942456,30.13888888888889,3.1,35.0,CP4,4.0,4.0,31.953999999999994,9.581000000000003,0.998109929751969,1.5681003584229392
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,0.5,12,9059.377439942456,27.222222222222214,2.8,35.0,CP5,4.0,4.0,29.060000000000016,9.581000000000003,0.9991389317118169,1.7361111111111114
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,0.041666666666666664,12,1104.6013053409347,58.33333333333333,6.0,35.0,CP1,4.0,6.0,58.90599999999999,9.578000000000003,0.0,0.8101851851851852
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,0.041666666666666664,12,3329.8857397814754,52.5,5.4,35.0,CP3,4.0,6.0,53.123000000000005,9.582000000000004,1.0,0.9002057613168725
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,0.20833333333333334,12,5087.179754335113,46.66666666666666,4.8,35.0,CP5,4.0,6.0,47.34100000000002,9.581000000000003,1.0,1.0127314814814816
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,0.0,13,1104.6013053409347,68.05555555555554,7.0,35.0,CP1,4.0,7.0,69.79799999999999,9.578000000000003,0.0,0.6944444444444445
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,0.0,13,1104.6013053409347,65.13888888888889,6.7,35.0,CP2,4.0,7.0,66.90400000000001,9.593000000000004,1.0,0.7255389718076286
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,0.19230769230769232,13,1104.6013053409347,59.30555555555555,6.1,35.0,CP4,4.0,7.0,61.12800000000003,9.581000000000003,1.0,0.7969034608378872
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,0.07692307692307693,26,1090.1929392931563,23.33333333333333,2.0,42.0,CP1,2.0,2.0,25.631000000000014,11.521,0.0,2.916666666666667
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,0.6923076923076923,13,10733.388285966605,19.83333333333333,1.7,42.0,CP2,2.0,2.0,22.146999999999977,11.535,0.9930746046758726,3.431372549019608
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,0.6923076923076923,13,12109.456942092524,16.333333333333332,1.4,42.0,CP3,2.0,2.0,18.669000000000025,11.532,0.9976405416688762,4.166666666666667
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,0.8846153846153846,13,12726.174602539117,12.833333333333334,1.1,42.0,CP4,2.0,2.0,15.190999999999988,11.526,0.9996824065732342,5.303030303030303
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,0.9230769230769231,13,13115.184639541465,9.333333333333334,0.8,42.0,CP5,2.0,2.0,11.705999999999975,11.524000000000001,1.0,7.291666666666667
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,0.038461538461538464,26,1103.0762347127097,35.0,3.0,42.0,CP1,2.0,3.0,35.348,11.521,0.0,1.9444444444444446
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,0.5384615384615384,13,10508.064323026932,31.5,2.7,42.0,CP2,2.0,3.0,31.866999999999976,11.535,1.0,2.160493827160494
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,0.2692307692307692,13,10817.441790177476,28.0,2.4,42.0,CP3,2.0,3.0,28.381999999999962,11.532,1.0,2.430555555555556
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,0.6153846153846154,13,10817.441790177476,24.5,2.1,42.0,CP4,2.0,3.0,24.893000000000015,11.529,1.0,2.777777777777778
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,0.5,13,10929.16557930357,21.0,1.8,42.0,CP5,2.0,3.0,21.40400000000001,11.526,1.0,3.240740740740741
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,0.019230769230769232,26,1090.1929392931563,46.66666666666666,4.0,42.0,CP1,2.0,4.0,46.955999999999975,11.521,0.0,1.4583333333333335
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,0.34615384615384615,13,8769.337630245724,43.16666666666666,3.7,42.0,CP2,2.0,4.0,43.47500000000001,11.533999999999999,1.0,1.5765765765765767
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,0.2692307692307692,13,8769.337630245724,39.66666666666666,3.4,42.0,CP3,2.0,4.0,39.986000000000004,11.532,1.0,1.715686274509804
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,0.46153846153846156,13,9690.231725009784,36.16666666666666,3.1,42.0,CP4,2.0,4.0,36.50099999999999,11.529,1.0,1.881720430107527
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,0.3076923076923077,13,9690.231725009784,32.666666666666664,2.8,42.0,CP5,2.0,4.0,33.01299999999999,11.526,1.0,2.0833333333333335
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,0.0,13,1133.7018042442744,58.33333333333333,5.0,42.0,CP1,2.0,5.0,57.861000000000004,11.518,0.0,1.1666666666666667
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,0.07692307692307693,13,7436.546649972687,51.333333333333336,4.4,42.0,CP3,2.0,5.0,50.90600000000002,11.532,1.0,1.3257575757575757
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,0.2692307692307692,13,8878.01714926184,44.33333333333333,3.8,42.0,CP5,2.0,5.0,43.94199999999999,11.526,1.0,1.535087719298246
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,0.07692307692307693,13,1090.1929392931563,70.0,6.0,42.0,CP1,2.0,6.0,70.324,11.521,0.0,0.9722222222222223
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,0.19230769230769232,13,2118.6650126882632,66.5,5.7,42.0,CP2,2.0,6.0,66.84700000000002,11.383,1.0,1.023391812865497
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,0.34615384615384615,13,4573.834429301811,59.49999999999999,5.1,42.0,CP4,2.0,6.0,59.87400000000001,11.529,1.0,1.1437908496732028
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,0.0,24,1103.0762347127097,23.33333333333333,2.0,42.0,CP1,3.0,2.0,23.699000000000055,11.521,0.0,2.916666666666667
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,0.4583333333333333,12,2016.0631133768352,19.83333333333333,1.7,42.0,CP2,3.0,2.0,20.23099999999998,11.527999999999999,0.10013959648249611,3.431372549019608
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,0.7916666666666666,12,2553.2924121175465,16.333333333333332,1.4,42.0,CP3,3.0,2.0,16.75499999999998,11.527000000000001,0.130544481397615,4.166666666666667
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,0.875,12,2553.2924121175465,12.833333333333334,1.1,42.0,CP4,3.0,2.0,13.286000000000016,11.526,0.1570340493325642,5.303030303030303
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,1.0,12,2553.2924121175465,9.333333333333334,0.8,42.0,CP5,3.0,2.0,9.805999999999997,11.525000000000002,0.16971805020677008,7.291666666666667
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,0.020833333333333332,24,1119.1042603243902,35.0,3.0,42.0,CP1,3.0,3.0,35.362999999999985,11.518,0.0,1.9444444444444446
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,0.20833333333333334,12,9515.742876390015,31.5,2.7,42.0,CP2,3.0,3.0,31.883999999999972,11.527999999999999,0.9889782054584111,2.160493827160494
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,0.4583333333333333,12,10009.038686174283,28.0,2.4,42.0,CP3,3.0,3.0,28.40400000000004,11.527000000000001,0.9935408776143906,2.430555555555556
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,0.7083333333333334,12,11420.37875237332,24.5,2.1,42.0,CP4,3.0,3.0,24.929000000000016,11.526,0.9950763827398563,2.777777777777778
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,0.75,12,11420.37875237332,21.0,1.8,42.0,CP5,3.0,3.0,21.448999999999998,11.525000000000002,0.9972688707612242,3.240740740740741
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,24,1090.1929392931563,46.66666666666666,4.0,42.0,CP1,3.0,4.0,46.994000000000014,11.521,0.0,1.4583333333333335
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,0.08333333333333333,12,8560.39739953833,43.16666666666666,3.7,42.0,CP2,3.0,4.0,43.52099999999997,11.527999999999999,1.0,1.5765765765765767
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,0.3333333333333333,12,9405.853639944651,39.66666666666666,3.4,42.0,CP3,3.0,4.0,40.04599999999998,11.527000000000001,1.0,1.715686274509804
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,0.4583333333333333,12,9667.958178535258,36.16666666666666,3.1,42.0,CP4,3.0,4.0,36.57199999999999,11.526,1.0,1.881720430107527
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,0.5,12,9667.958178535258,32.666666666666664,2.8,42.0,CP5,3.0,4.0,33.090999999999994,11.525000000000002,1.0,2.0833333333333335
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,0.041666666666666664,12,1119.1042603246053,70.0,6.0,42.0,CP1,3.0,6.0,70.35300000000002,11.521,0.0,0.9722222222222223
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,0.0,12,3448.1881773863015,63.0,5.4,42.0,CP3,3.0,6.0,63.393000000000015,11.527000000000001,1.0,1.080246913580247
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,0.041666666666666664,12,5882.2996415786765,55.99999999999999,4.8,42.0,CP5,3.0,6.0,56.443,11.525000000000002,1.0,1.215277777777778
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,0.041666666666666664,12,1090.1929392931563,81.66666666666666,7.0,42.0,CP1,3.0,7.0,82.75499999999998,11.521,0.0,0.8333333333333334
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,0.0,12,1090.1929392931563,78.16666666666667,6.7,42.0,CP2,3.0,7.0,79.283,11.527999999999999,1.0,0.8706467661691543
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,0.08333333333333333,12,1090.1929392931563,71.16666666666666,6.1,42.0,CP4,3.0,7.0,72.323,11.526,1.0,0.9562841530054647
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,0.0625,24,1090.1929392931563,23.33333333333333,2.0,42.0,CP1,4.0,2.0,23.61200000000001,11.521,0.0,2.916666666666667
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,0.4583333333333333,12,1090.1929392931563,19.83333333333333,1.7,42.0,CP2,4.0,2.0,20.134999999999977,11.525000000000002,0.0030634290745194777,3.431372549019608
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,0.7916666666666666,12,1090.1929392931563,16.333333333333332,1.4,42.0,CP3,4.0,2.0,16.673999999999992,11.524000000000001,0.0038779592404105593,4.166666666666667
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,0.9166666666666666,12,1090.1929392931563,12.833333333333334,1.1,42.0,CP4,4.0,2.0,13.204000000000022,11.372,0.005156851898828294,5.303030303030303
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,0.9583333333333334,12,1113.632679821966,9.333333333333334,0.8,42.0,CP5,4.0,2.0,9.732000000000014,11.524000000000001,0.005150626078056068,7.291666666666667
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,0.0,24,1090.1929392931563,35.0,3.0,42.0,CP1,4.0,3.0,35.34700000000002,11.521,0.0,1.9444444444444446
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,0.2916666666666667,12,3761.1667731614157,31.5,2.7,42.0,CP2,4.0,3.0,31.871000000000024,11.525000000000002,0.39573930932478835,2.160493827160494
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,0.5,12,4940.658736802429,28.0,2.4,42.0,CP3,4.0,3.0,28.39999999999999,11.524000000000001,0.39474685212592836,2.430555555555556
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,0.5,12,5182.758951164321,24.5,2.1,42.0,CP4,4.0,3.0,24.92800000000004,11.524000000000001,0.49332297539531517,2.777777777777778
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,0.625,12,5707.490155505434,21.0,1.8,42.0,CP5,4.0,3.0,21.451000000000008,11.533999999999999,0.3628240779141195,3.240740740740741
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,24,1090.1929392931563,46.66666666666666,4.0,42.0,CP1,4.0,4.0,46.99900000000001,11.521,0.0,1.4583333333333335
