video,cp,dg_menu,best,dg_steer,best_steer,dg_planner,eps_continue,a_first,omega_max,steers,brakes
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,26134.698928872764,brake,33892.721213124714,steer,379214.76872948575,457191.1566599285,-0.1,0.157341020864803,True,False
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,272004.3562042163,brake,292756.9312973381,steer,378283.19172528514,455250.08639669477,0.5784675250778712,0.1214987873208225,True,False
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,264686.6335547273,brake,297242.14841804985,steer,380004.8868625462,454650.8870964463,0.5784675250778712,0.12149878732082244,True,False
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,255745.49306784797,brake,298772.871539962,steer,384781.0885218448,470419.31526159134,0.3490866484139234,0.16259664814984726,True,False
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,245065.02422263115,brake,301379.24644778285,steer,368131.6323940905,457450.64275371603,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,22791.71485047023,brake,27114.351807276453,steer,358544.9186241529,451155.14198162366,0.06380790529468405,0.2564963898843527,True,False
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,268744.7857447701,brake,268744.7857447701,brake,338066.7381143411,452801.77461829706,0.9891614501219501,0.3202876127469442,True,False
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,277109.2321301307,brake,288467.5679619963,steer,350065.5362177408,454600.4642857084,1.2755369873723945,0.1449946269473636,True,False
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,20553.84910387867,ease_off,20553.84910387867,ease_off,361627.7924043291,450938.98973965127,1.3681336202606729,0.22736824830513358,True,False
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,201970.46663339468,brake,201970.46663339468,brake,373553.7034856701,458498.6925566079,0.4839324217210873,0.15930953063907669,True,False
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,230037.85237783598,brake,230037.85237783598,brake,383043.6684940825,452217.6785435147,1.2434716405994404,0.2849022594520767,True,False
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,5933.02518915146,brake,22753.089788301117,steer,385816.7020670985,450029.282045196,0.06743401298296528,0.13328064107371482,True,False
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,180720.76887850807,brake_hard,257054.70664291873,steer,368478.034636037,450021.63705215766,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,173817.49573929218,brake_hard,254480.74347567736,steer,349084.79709200404,460517.0363414903,0.8612896460936688,0.21953821909169557,True,False
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,176625.3850689893,brake_hard,260806.68430178906,steer,368674.4363200414,450022.4158280703,0.6449688399719693,0.19234833023643486,True,False
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,156663.03316965813,brake_hard,256283.48247235367,swerve,361196.36521050247,451037.2067003558,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,19372.17181531214,brake,32361.92521426426,steer,381105.3567156766,458873.95526615466,0.29585098460508724,0.23446655768283553,True,False
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,240702.2939785637,brake,300975.45466171444,steer,384462.8158415797,451633.34023491567,0.6881231883779039,0.15319716908729278,True,False
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,233493.80966125464,brake_hard,300956.9113979015,steer,378268.30017928185,469288.0224367005,0.23576988039264302,0.20641812613183766,True,False
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,231267.37650984724,brake_hard,302105.6908893793,steer,368890.6419592962,454511.66319992015,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,225354.2691596782,brake_hard,298907.35427391797,steer,386570.16425517073,455214.12120106886,0.19061682207694125,0.22694895683006033,True,False
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,25361.327230706585,brake,33823.03074630578,steer,370114.9716695432,455297.258285075,-0.026534479442562237,0.146208337018439,True,False
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,269114.37419526535,brake,293308.09387862065,steer,395793.35119812516,455397.08073635347,0.20986793371759926,0.20300240606505188,True,False
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,261752.26034838433,brake,298075.3450576528,steer,348880.5413000041,455324.3719338962,1.3452463285730365,0.19937761103652318,True,False
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,252485.1969670272,brake,299285.299878421,steer,379001.90617971733,454420.3920489772,0.1775791867343265,0.19243773250597082,True,False
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,241489.80233151233,brake,301807.30185892544,steer,394724.3233396197,457389.5775583636,0.07362092780301954,0.18893302936553633,True,False
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,23326.667458167485,brake,27873.60172906953,steer,323388.3695714851,452483.203328638,2.6478718748533003,0.24320284172767206,True,False
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,277176.04597683717,brake,281841.49659282586,steer,360762.55080365937,455393.5770619445,-0.1,0.19867617140179583,True,False
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,271966.88085937453,brake,293909.9556568127,steer,379672.3524791631,453296.2784062688,0.16850300189465406,0.2339218004245453,True,False
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,22384.018295110578,ease_off,22384.018295110578,ease_off,354831.466836583,452738.81801165454,0.11704250209880487,0.24082073106402774,True,False
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,238514.34840375674,brake,238514.34840375674,brake,368039.26364564185,451877.72068023635,1.0261229833140866,0.24409348746362042,True,False
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,260167.90404458807,brake,260167.90404458807,brake,348754.68315547926,453458.0629372631,1.275536987372394,0.14499462694736354,True,False
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,5851.120559582363,brake,22674.26368407664,steer,385806.44818755414,450028.51148575643,0.06743401298296528,0.13328064107371482,True,False
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,171785.26984979628,brake_hard,247850.10585330377,steer,368466.7586363506,450021.468157621,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,160431.8566477368,brake_hard,239750.8623392371,steer,371524.6651073949,455852.0579416687,0.021608179306416675,0.23693829476945322,True,False
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,163430.07063996323,brake_hard,244068.80124492923,steer,368550.2516814394,450020.66868491436,0.6449688399719693,0.19234833023643486,True,False
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,150463.3489714621,brake_hard,248405.3757693269,steer,336702.38668570697,454412.2891864858,0.22497901304010876,0.3789014539198461,True,False
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,18447.92229178893,brake,31799.91461250989,steer,385290.07740438817,456282.8082823848,0.33564348932483257,0.17532735765327442,True,False
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,237483.78713800694,brake,300523.24834194337,steer,366336.8154339917,455882.0649854594,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,234049.68662651253,brake_hard,302290.1009536597,steer,382281.0515839319,466452.67994058423,0.5472032543624128,0.24390558245288368,True,False
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,227919.5258297632,brake_hard,298633.93350443273,steer,364218.54487066716,464308.4848816842,0.008180462666250915,0.14429277832949575,True,False
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,224855.61844965184,brake_hard,300745.02692569385,steer,370924.29812715383,467668.81583133986,0.5379821871741207,0.32703319309796797,True,False
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,26133.916313845904,brake,33892.64196836965,steer,397149.9522882736,457063.94927701703,0.695804530997937,0.1951546894294942,True,False
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,271796.1252645247,brake,291377.29123732704,steer,378943.3240868806,455448.0867808389,0.5784675250778712,0.1214987873208225,True,False
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,264688.28945104446,brake,296332.8428701297,steer,366496.5488712871,453209.90378704673,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,256103.0248421224,brake,297975.4315847918,steer,378633.4723892837,453342.379818368,0.1775791867343265,0.1924377325059708,True,False
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,245885.92624382832,brake,300951.7993654716,steer,349349.21463752177,455475.35760182765,1.345246328573036,0.1993776110365233,True,False
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,22385.592118580047,ease_off,22385.592118580047,ease_off,354832.1412862745,452731.8176322637,0.11704250209880487,0.24082073106402774,True,False
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,250754.10886161154,brake,250754.10886161154,brake,345315.2367231883,455928.53930341545,-0.1,0.1624783013505844,True,False
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,268304.4807992542,brake,272407.95240961685,steer,361162.21369441657,455673.3368999353,0.15346721583297418,0.2950104149270896,True,False
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,20083.884449581667,ease_off,20083.884449581667,ease_off,349118.23673858127,451753.21475743304,0.5206049726398024,0.2046838167100413,True,False
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,173051.6215799744,brake,173051.6215799744,brake,368785.021397877,451562.21609011065,0.5943665590802966,0.12856644269914383,True,False
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,208431.12901359555,brake,208431.12901359555,brake,387230.81669384806,463248.37651733326,0.26405947000068986,0.19615116993102633,True,False
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,7310.440233423295,brake,28947.720409510905,steer,380254.5284709974,453172.3321755178,0.19720977282751795,0.17221494680346122,True,False
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,226050.15817254706,brake_hard,314067.4968999338,steer,307396.17041324277,464128.796453726,-0.07592280617723546,0.25690029552217064,True,False
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,235310.42108518654,brake_hard,329994.7824316482,steer,320924.70696889714,477066.6087403229,0.4848677625747111,0.22033903668155025,True,False
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,230738.16406944313,brake_hard,331756.72562284576,steer,405776.2582673103,469303.64233630954,0.15911247886571123,0.23103933460609388,True,False
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,201853.71875906878,brake_hard,338971.7905407118,swerve,395296.7758502028,450021.30227884476,0.15911247886571123,0.23103933460609385,True,False
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,18650.80280407555,brake,35875.270921873525,steer,380940.1328928788,460004.3016084887,0.010215371079730917,0.15700649625388133,True,False
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,265502.306403852,brake_hard,339337.39279537497,steer,393396.18675011024,455530.9656611922,0.15911247886571123,0.23103933460609385,True,False
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,264070.162377728,brake_hard,342838.84003089735,steer,394976.40086444526,455327.23220916407,0.41148735291686905,0.22739757476529612,True,False
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,258803.69449723687,brake_hard,342633.62917332223,steer,370495.8748952077,457064.69523309293,0.20893174747275023,0.20989388264867848,True,False
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,255095.9171494706,brake_hard,344974.0745997931,steer,392929.9256550458,465890.5772233044,0.5371370333511674,0.3327610903335249,True,False
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,29046.684139323435,brake,39412.05568655381,steer,394586.87338056054,454473.7517572467,0.15911247886571123,0.23103933460609394,True,False
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,285207.6496620735,brake,328108.87841801025,steer,231288.95452670212,458813.62769438454,0.6180238192517706,0.21463925326600877,True,False
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,273731.3100984185,brake,334306.2577942844,steer,391356.5051093137,452780.2603739964,0.48868008866103224,0.24179621418048994,True,False
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,266584.26404071104,brake_hard,335778.22869156743,steer,334365.6073450951,461556.5341197599,1.304039625402401,0.2634860210999023,True,False
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,267816.7328616751,brake_hard,340353.6711680986,steer,354728.76940304297,456858.2533927085,0.4509753387823438,0.1910671289478592,True,False
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,27717.033769588023,brake,31895.71148608558,steer,376615.66641750926,456974.97330687154,0.45306982476254615,0.21139319400096201,True,False
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,303617.2262957027,brake,317810.9907499765,steer,338095.20204617403,459160.6873885227,1.3416010417837791,0.16716293294500612,True,False
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,286404.29934557853,brake,329067.83969480055,steer,389976.41206650017,466383.9142937368,-0.1,0.25164473729992487,True,False
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,20860.01163012685,ease_off,20860.01163012685,ease_off,371778.36831285746,453596.28331278905,1.2374570647438419,0.32462340617066515,True,False
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,257440.36172633208,brake,257440.36172633208,brake,337522.72879580135,453355.87291526655,0.6273344811078493,0.20650106842467406,True,False
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,287915.1856328187,brake,287915.1856328187,brake,282847.23634196294,460685.908969086,0.38905103523184975,0.2547288786142936,True,False
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,679.6168237241218,brake,24284.582208762935,steer,385403.56870791776,458308.57544945815,1.2638899385947118,0.22719185597592828,True,False
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,197249.62516263104,brake_hard,287350.439861542,steer,369727.28317464754,457849.52832947887,0.08029610039501778,0.12439185408164678,True,False
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,193533.5407267582,brake_hard,289366.0923901963,steer,335620.57253740507,460050.56908389117,0.4442265694980768,0.23829700348892738,True,False
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,191722.1935983064,brake_hard,294846.6298456734,steer,386081.73683947965,450279.7968398118,1.3627779983633026,0.18861822500366024,True,False
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,75692.97146137035,brake_hard,295893.13945327606,swerve,358226.4909156322,625421.7486879644,1.661929717287284,0.2411226443812743,True,False
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,18528.48389425176,brake,35727.10470966821,steer,380876.500443307,459961.2622529016,0.010215371079730917,0.15700649625388133,True,False
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,265404.1675834417,brake_hard,339087.9222832594,steer,366927.5902207515,457324.7556128781,0.979547485872178,0.35698941642546606,True,False
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,263831.58214936085,brake_hard,342349.01734514406,steer,370622.03506684315,455969.9377963812,0.6897817816786593,0.27301559797737296,True,False
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,258429.7020429995,brake_hard,341955.7187984487,steer,370326.6494401711,459368.6327679546,0.20893174747275023,0.20989388264867848,True,False
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,254128.7420397557,brake_hard,344215.1546612586,steer,367478.6945532198,450150.99535663956,0.20893174747275028,0.20989388264867848,True,False
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,29061.29945375563,brake,39410.67975931337,steer,368063.8414628119,454509.4372200152,1.5740719973860486,0.1834354401371721,True,False
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,285919.8345289736,brake,327804.81289216835,steer,327486.0064465698,468633.41458547645,0.6047049978648281,0.2136067664352377,True,False
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,274119.9276855454,brake,333612.4360727916,steer,389687.03162861953,457056.1621076998,0.15911247886571123,0.2310393346060939,True,False
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,265852.999796438,brake_hard,334803.9537390723,steer,380168.04512996686,459517.2672814994,0.09031769703884995,0.290968840118588,True,False
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,267729.6650869994,brake_hard,340085.1095337679,steer,324160.68605669617,454736.0750239826,0.43566112696784487,0.3320151528968682,True,False
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,20870.648430884157,ease_off,20870.648430884157,ease_off,372161.0010052691,453586.3295120015,1.9760932845162356,0.14824986790526604,True,False
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,277705.8256871029,brake,277705.8256871029,brake,383410.23909191746,454378.41099231335,0.8137382213561661,0.13448421706641103,True,False
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,297443.73888749315,brake,300994.4508497196,steer,371409.1718298866,456355.831992592,0.34794061355101596,0.19655487855527104,True,False
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,20332.768282516696,ease_off,20332.768282516696,ease_off,382970.65946543973,450112.65141650994,0.25094929426307444,0.19922341012623793,True,False
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,193319.5275038473,brake,193319.5275038473,brake,209663.50635451308,451046.785231283,0.895462573642233,0.35083542820897023,True,False
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,233230.0436502164,brake,233230.0436502164,brake,312752.93344888906,452644.2626210181,0.43725477099495585,0.22299631504326156,True,False
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,372.5980182954081,brake,24187.886798194137,steer,385303.99678447034,458067.5667466462,1.2638899385947118,0.22719185597592828,True,False
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,187458.76686269604,brake_hard,276945.5944009028,steer,372687.8014867465,450209.5466559944,0.20365560157939458,0.21355005468759247,True,False
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,180647.76051122267,brake_hard,273797.55317045527,steer,326195.5926999572,461859.5247441581,0.245976035535924,0.15826954124486545,True,False
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,182991.25264067907,brake_hard,278044.43693231524,steer,385587.4836294977,450213.6047269321,1.3627779983633026,0.18861822500366024,True,False
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,76632.62596028112,brake_hard,288657.1635149761,steer,395219.5163329193,450021.40133070626,0.15911247886571123,0.23103933460609385,True,False
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,18650.7144719995,brake,35875.60551711235,steer,380901.6763750521,459979.68747830426,0.010215371079730917,0.15700649625388133,True,False
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,264973.7962438058,brake_hard,338599.35321577487,steer,395183.87944928353,457562.28494626214,0.15911247886571123,0.23103933460609385,True,False
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,263379.29016452556,brake_hard,341813.9062364291,steer,367811.0681831059,450022.4308103654,2.149458569310134,0.3101307504507232,True,False
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,257671.3419184821,brake_hard,341116.3386346414,steer,383275.5863730202,457789.0667343811,-0.07803693886587801,0.18051682560472768,True,False
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,252719.28776077056,brake_hard,342684.49816321407,steer,339795.0072493364,461822.2555387371,0.7267760073625132,0.15451493609281666,True,False
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,29011.215011249402,brake,39344.63959387002,steer,367980.57811960933,454494.4483491839,1.5740719973860484,0.1834354401371721,True,False
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,285852.94680281007,brake,327413.76816499373,steer,319460.332123182,471591.8549434412,0.30735784681637685,0.33473823401642616,True,False
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,273867.0702588451,brake,332812.4718930219,steer,376719.37457297347,457746.87353379535,-0.1,0.15749721867870115,True,False
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,265767.06870949187,brake_hard,334686.9284526784,steer,394016.7822599802,451681.2082678871,0.15911247886571123,0.23103933460609385,True,False
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,264316.4899468308,brake_hard,335835.6366281424,steer,367416.64522384806,454246.7102303582,0.9535205305185241,0.2072244343211627,True,False
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,27145.92901509181,brake,31129.31802635238,steer,375669.8000306018,454812.55568308994,0.9631277679582286,0.17858966039972757,True,False
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,298802.74207706715,brake,298802.74207706715,brake,340297.2914663042,454666.0621896473,0.9534862356786001,0.19217525653758966,True,False
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,298094.7807414742,brake,320127.13123724895,steer,308566.02048525994,451908.07954419934,1.5406075738017768,0.14930204052740387,True,False
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,20427.093500385752,ease_off,20427.093500385752,ease_off,319580.24793492025,451205.7033021302,0.34223355150310103,0.19851915520640961,True,False
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,218534.53447028,brake,218534.53447028,brake,321699.9070939434,450788.17363086616,0.01297299123776563,0.1632495304117614,True,False
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,257480.12095656493,brake,257480.12095656493,brake,364375.0517304597,452054.3715896369,-0.1,0.20594088297008245,True,False
