video,cp,p_change,C_0,a_0,none_0,cont_0,p_collide_continue,C_0.01,a_0.01,none_0.01,cont_0.01,C_0.05,a_0.05,none_0.05,cont_0.05,C_0.1,a_0.1,none_0.1,cont_0.1,C_0.2,a_0.2,none_0.2,cont_0.2,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1261.06875,2.25,False,False,0.955,996.4,2.0,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,389.21875,1.25,False,False,0.2307692307692307,13,4.0,3.7,21.58333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1261.06875,2.25,False,False,0.965,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,0.3333333333333333,12,4.0,3.4,19.83333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1556.875,2.5,False,False,0.965,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,560.475,1.5,False,False,0.5,13,4.0,3.1,18.08333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1556.875,2.5,False,False,0.985,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.625,12,4.0,2.8,16.333333333333332,21.0
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,62.275,0.5,False,False,0.04,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,12,6.0,6.0,35.0,21.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,762.8687500000001,1.75,False,False,0.69,560.475,1.5,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,140.11874999999998,0.75,False,False,0.125,12,6.0,5.4,31.5,21.0
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,996.4,2.0,False,False,0.82,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,0.3333333333333333,12,6.0,4.8,28.0,21.0
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,15.568750000000001,0.25,False,False,0.01,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0384615384615384,13,7.0,7.0,40.83333333333333,21.0
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,1.0,389.21875,1.25,False,False,0.25,249.09999999999997,1.0,False,False,62.275,0.5,False,False,15.568750000000001,0.25,False,False,15.568750000000001,0.25,False,False,0.0769230769230769,13,7.0,6.7,39.083333333333336,21.0
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,1.0,560.475,1.5,False,False,0.415,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,62.275,0.5,False,False,0.2307692307692307,13,7.0,6.1,35.58333333333333,21.0
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1556.875,2.5,False,False,0.085,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0576923076923076,26,2.0,2.0,15.555555555555555,28.0
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.7307692307692307,13,2.0,1.7,13.22222222222222,28.0
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,4499.368750000001,4.25,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,2631.1187500000005,3.25,False,False,0.9230769230769232,13,2.0,1.4,10.888888888888888,28.0
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,5620.31875,4.75,False,False,1.0,5620.31875,4.75,False,False,4499.368750000001,4.25,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.9615384615384616,13,2.0,1.1,8.555555555555555,28.0
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,8016.838376,5.75,False,False,1.0,8016.838376,5.75,False,False,6865.81875,5.25,False,False,6227.5,5.0,False,False,6227.5,5.0,False,False,0.9615384615384616,13,2.0,0.8,6.222222222222222,28.0
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,996.4,2.0,False,False,0.085,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0384615384615384,26,3.0,3.0,23.33333333333333,28.0
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,996.4,2.0,False,False,0.5384615384615384,13,3.0,2.7,21.0,28.0
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.5,13,3.0,2.4,18.666666666666664,28.0
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,2631.1187500000005,3.25,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,0.6923076923076923,13,3.0,2.1,16.333333333333332,28.0
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,3051.4750000000004,3.5,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.6538461538461539,13,3.0,1.8,14.0,28.0
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,560.475,1.5,False,False,0.085,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0769230769230769,26,4.0,4.0,31.11111111111111,28.0
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1556.875,2.5,False,False,0.98,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.3846153846153846,13,4.0,3.7,28.77777777777778,28.0
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1883.81875,2.75,False,False,0.985,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,0.2692307692307692,13,4.0,3.4,26.444444444444443,28.0
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.4615384615384615,13,4.0,3.1,24.11111111111111,28.0
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,996.4,2.0,False,False,0.3846153846153846,13,4.0,2.8,21.77777777777777,28.0
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,249.09999999999997,1.0,False,False,0.06,249.09999999999997,1.0,False,False,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,13,5.0,5.0,38.888888888888886,28.0
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1261.06875,2.25,False,False,0.955,996.4,2.0,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,389.21875,1.25,False,False,0.2692307692307692,13,5.0,4.4,34.22222222222222,28.0
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1556.875,2.5,False,False,0.98,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,560.475,1.5,False,False,0.1538461538461538,13,5.0,3.8,29.55555555555556,28.0
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,62.275,0.5,False,False,0.04,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0769230769230769,13,6.0,6.0,46.66666666666666,28.0
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,1.0,560.475,1.5,False,False,0.625,560.475,1.5,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,0.2307692307692307,13,6.0,5.7,44.333333333333336,28.0
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,1.0,762.8687500000001,1.75,False,False,0.815,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,0.3846153846153846,13,6.0,5.1,39.66666666666666,28.0
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,1556.875,2.5,False,False,0.085,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,24,2.0,2.0,15.555555555555555,28.0
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,3051.4750000000004,3.5,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.5416666666666666,12,2.0,1.7,13.22222222222222,28.0
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,3985.6000000000004,4.0,False,False,1.0,3502.96875,3.75,False,False,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,2241.9,3.0,False,False,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,5044.275,4.5,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,3051.4750000000004,3.5,False,False,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,7462.502938,5.5,False,False,1.0,7462.502938,5.5,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,5044.275,4.5,False,False,1.0,12,2.0,0.8,6.222222222222222,28.0
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,996.4,2.0,False,False,0.085,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,3.0,3.0,23.33333333333333,28.0
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,996.4,2.0,False,False,0.4166666666666667,12,3.0,2.7,21.0,28.0
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,2241.9,3.0,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.6666666666666666,12,3.0,2.4,18.666666666666664,28.0
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,2631.1187500000005,3.25,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,0.8333333333333334,12,3.0,2.1,16.333333333333332,28.0
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,3051.4750000000004,3.5,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.8333333333333334,12,3.0,1.8,14.0,28.0
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,560.475,1.5,False,False,0.085,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0208333333333333,24,4.0,4.0,31.11111111111111,28.0
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1556.875,2.5,False,False,0.98,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.2083333333333333,12,4.0,3.7,28.77777777777778,28.0
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1883.81875,2.75,False,False,0.985,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.4166666666666667,12,4.0,3.4,26.444444444444443,28.0
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.6666666666666666,12,4.0,2.8,21.77777777777777,28.0
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,62.275,0.5,False,False,0.04,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,12,6.0,6.0,46.66666666666666,28.0
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,1.0,762.8687500000001,1.75,False,False,0.675,560.475,1.5,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,140.11874999999998,0.75,False,False,0.0833333333333333,12,6.0,5.4,42.0,28.0
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,1.0,996.4,2.0,False,False,0.9,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,249.09999999999997,1.0,False,False,249.09999999999997,1.0,False,False,0.2083333333333333,12,6.0,4.8,37.33333333333333,28.0
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,15.56875,0.25,False,False,0.005,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,1.0,389.21875,1.25,False,False,0.22,249.09999999999997,1.0,False,False,62.275,0.5,False,False,15.56875,0.25,False,False,15.56875,0.25,False,False,0.0,12,7.0,6.7,52.11111111111112,28.0
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,1.0,560.475,1.5,False,False,0.45,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,62.275,0.5,False,False,0.2083333333333333,12,7.0,6.1,47.44444444444444,28.0
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1556.875,2.5,False,False,0.085,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,2.0,2.0,15.555555555555555,28.0
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.6666666666666666,12,2.0,1.7,13.22222222222222,28.0
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,3985.6000000000004,4.0,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,5620.31875,4.75,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,8016.838376,5.75,False,False,1.0,8016.838376,5.75,False,False,6865.81875,5.25,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,0.9166666666666666,12,2.0,0.8,6.222222222222222,28.0
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,762.8687500000001,1.75,False,False,0.085,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,3.0,3.0,23.33333333333333,28.0
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,1.0,1883.81875,2.75,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.375,12,3.0,2.7,21.0,28.0
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,1.0,2241.9,3.0,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.5,12,3.0,2.4,18.666666666666664,28.0
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,0.6666666666666666,12,3.0,2.1,16.333333333333332,28.0
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,1.0,3051.4750000000004,3.5,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.7916666666666666,12,3.0,1.8,14.0,28.0
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,560.475,1.5,False,False,0.085,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,4.0,4.0,31.11111111111111,28.0
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1556.875,2.5,False,False,0.98,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.2916666666666667,12,4.0,3.7,28.77777777777778,28.0
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1883.81875,2.75,False,False,0.985,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.4583333333333333,12,4.0,3.4,26.444444444444443,28.0
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.625,12,4.0,2.8,21.77777777777777,28.0
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,249.09999999999997,1.0,False,False,0.06,249.09999999999997,1.0,False,False,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,12,5.0,5.0,38.888888888888886,28.0
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,1.0,996.4,2.0,False,False,0.915,996.4,2.0,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,249.09999999999997,1.0,False,False,0.25,12,5.0,4.7,36.55555555555556,28.0
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,1.0,1261.06875,2.25,False,False,0.965,996.4,2.0,False,False,560.475,1.5,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,0.375,12,5.0,4.1,31.88888888888889,28.0
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,15.56875,0.25,False,False,0.005,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,389.21875,1.25,False,False,0.275,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,15.568750000000001,0.25,False,False,0.0833333333333333,12,7.0,6.4,49.77777777777778,28.0
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,560.475,1.5,False,False,0.615,560.475,1.5,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,0.25,12,7.0,5.8,45.11111111111111,28.0
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,2241.9,3.0,False,False,0.085,1883.81875,2.75,False,False,1261.06875,2.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,21,2.0,2.0,19.444444444444443,35.0
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,4499.368750000001,4.25,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,2631.1187500000005,3.25,False,False,0.6363636363636364,11,2.0,1.7,16.527777777777775,35.0
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,5620.31875,4.75,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,3502.96875,3.75,False,False,0.8,10,2.0,1.4,13.611111111111107,35.0
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,7535.275,5.5,False,False,1.0,7535.275,5.5,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,5044.275,4.5,False,False,0.8636363636363636,11,2.0,1.1,10.694444444444445,35.0
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,10300.320652499999,6.75,False,False,1.0,10300.320652499999,6.75,False,False,9315.9611415,6.25,False,False,8765.095761,6.0,False,False,8235.86875,5.75,False,False,0.9,10,2.0,0.8,7.777777777777778,35.0
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1261.06875,2.25,False,False,0.085,996.4,2.0,False,False,560.475,1.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0238095238095238,21,3.0,3.0,29.166666666666664,35.0
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,2631.1187500000005,3.25,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,0.6363636363636364,11,3.0,2.7,26.25,35.0
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,3051.4750000000004,3.5,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.3,10,3.0,2.4,23.33333333333333,35.0
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.6363636363636364,11,3.0,2.1,20.416666666666664,35.0
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,4499.368750000001,4.25,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,2631.1187500000005,3.25,False,False,0.75,10,3.0,1.8,17.5,35.0
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,560.475,1.5,False,False,0.085,560.475,1.5,False,False,249.09999999999997,1.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,21,4.0,4.0,38.888888888888886,35.0
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,0.2272727272727272,11,4.0,3.7,35.97222222222222,35.0
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.2,10,4.0,3.4,33.05555555555555,35.0
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.5454545454545454,11,4.0,3.1,30.13888888888889,35.0
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,0.2,10,4.0,2.8,27.22222222222221,35.0
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,249.09999999999997,1.0,False,False,0.075,249.09999999999997,1.0,False,False,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0454545454545454,11,5.0,5.0,48.61111111111111,35.0
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,1.0,1261.06875,2.25,False,False,0.955,996.4,2.0,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,389.21875,1.25,False,False,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,1.0,1556.875,2.5,False,False,0.98,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.0,0.0,False,True,0.0,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,10,7.0,7.0,68.05555555555554,35.0
