video,cp,p_change,share_in_path,eps_in_path,eps_none,eps_continuous,price,a_star,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,126.38443452859319,101259.17229233115,126.57080899643941,0.0,2.75,0.0,24,4.0,4.0,31.11111111111111,28.0
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1824.0681371682267,1826.0264384404586,1826.0264384404586,0.0,4.25,0.2916666666666667,12,4.0,3.7,28.77777777777778,28.0
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1861.488202161863,1863.7384325921312,1863.7384325921312,0.0,5.0,0.4583333333333333,12,4.0,3.4,26.444444444444443,28.0
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1736.118022867834,1738.3264056557352,1738.3264056557352,0.0,7.5,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1696.7634088601396,1698.8530218520473,1698.8530218520473,0.0017856923446573992,8.0,0.625,12,4.0,2.8,21.77777777777777,28.0
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,114.41754282606453,177062.512589767,114.44899053813745,0.0,1.75,0.0,12,5.0,5.0,38.888888888888886,28.0
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1720.1635105209346,1720.3901728893427,1720.3901728893427,0.0,3.0,0.25,12,5.0,4.7,36.55555555555556,28.0
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1496.5516988557265,1496.8219030477758,1496.8219030477758,0.0,4.0,0.375,12,5.0,4.1,31.88888888888889,28.0
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,23.975179851474834,1364.0714624486095,23.97588941393743,0.0,1.25,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,937.8854792376362,937.8854792376362,937.8854792376362,0.0,2.25,0.0833333333333333,12,7.0,6.4,49.77777777777778,28.0
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1430.6913745674697,1430.6913745674697,1430.6913745674697,0.0,2.5,0.25,12,7.0,5.8,45.11111111111111,28.0
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,184.36638429571468,252450.63570347102,138.51329893270156,0.0,6.0,0.0,21,2.0,2.0,19.444444444444443,35.0
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,2396.986116726249,2453.8958949443586,1689.1161446437418,0.0010755402712440843,8.0,0.6363636363636364,11,2.0,1.7,16.527777777777775,35.0
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,1695.2763403966333,1734.513904879849,1304.4291956712018,1.0327190196069647,8.0,0.8,10,2.0,1.4,13.611111111111107,35.0
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,3338.1083664418775,3351.922070418491,2918.1481251697946,18.06418889979767,8.0,0.8636363636363636,11,2.0,1.1,10.694444444444445,35.0
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,1306.4884090317605,1306.4884090317605,1217.5297538174686,77.18400534361275,8.0,0.9,10,2.0,0.8,7.777777777777778,35.0
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,129.75742354760047,2341450.6156204008,130.556661531474,0.0,4.5,0.0238095238095238,21,3.0,3.0,29.166666666666664,35.0
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2083.4029621687764,2091.63221405177,2091.5169658427085,0.0,7.5,0.6363636363636364,11,3.0,2.7,26.25,35.0
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2299.614081676824,2304.681143787222,2304.678905416232,0.05808297543831536,8.0,0.3,10,3.0,2.4,23.33333333333333,35.0
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2024.466479708511,2025.3118450407537,2025.3118450407537,1.6910568041102148,8.0,0.6363636363636364,11,3.0,2.1,20.416666666666664,35.0
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2557.4988814361227,2557.4988814361227,2557.4988814361227,4.92170661669645,8.0,0.75,10,3.0,1.8,17.5,35.0
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,186.42670403048118,2053531.0570959786,186.59910101050855,0.0,3.25,0.0,21,4.0,4.0,38.888888888888886,35.0
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2363.803538927395,2365.0826215341344,2365.0826215341344,0.0,5.0,0.2272727272727272,11,4.0,3.7,35.97222222222222,35.0
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2018.0767740238189,2018.898787316541,2018.898787316541,5.017193060943281e-06,8.0,0.2,10,4.0,3.4,33.05555555555555,35.0
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2310.4556286054485,2310.606702712204,2310.606702712204,0.09724202915143164,8.0,0.5454545454545454,11,4.0,3.1,30.13888888888889,35.0
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2150.939072865309,2150.939072865309,2150.939072865309,0.3466075668840817,8.0,0.2,10,4.0,2.8,27.22222222222221,35.0
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,214.38344574311895,461271.6429262155,214.41363155931901,0.0,2.0,0.0454545454545454,11,5.0,5.0,48.61111111111111,35.0
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,2242.7979729414815,2242.977919902127,2242.977919902127,0.0,3.25,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,2551.3544204620157,2551.401742343891,2551.401742343891,6.91901531595751e-05,8.0,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,19.552852058094043,550643.159927536,19.553433138752016,0.0,1.5,0.0,10,7.0,7.0,68.05555555555554,35.0
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1349.9976328250486,1349.9976328250486,1349.9976328250486,0.0,2.5,0.0,10,7.0,6.4,62.22222222222222,35.0
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1802.9650435981914,1802.9650435981914,1802.9650435981914,0.0,2.5,0.0,10,7.0,5.8,56.388888888888886,35.0
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,157.10636886843363,4754107.478353839,111.81565898572418,0.0,6.0,0.0,24,2.0,2.0,19.444444444444443,35.0
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1815.8286030135346,1887.399150251823,1031.4057096654715,0.0007076308401881703,8.0,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2754.234412914224,2826.8560391987617,1232.8724229682355,0.4556157582164315,8.0,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1180.979463517998,1246.4449138040236,529.0678247512658,8.345489821202532,8.0,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2659.1144886694424,2699.3507106245183,903.8788769751379,77.12547681768145,8.0,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,114.32891770781438,337870.8163777466,115.09781948976023,0.0,4.5,0.0,24,3.0,3.0,29.166666666666664,35.0
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,2245.0396251488482,2255.0305812123397,2253.655970343984,0.0,6.5,0.1666666666666666,12,3.0,2.7,26.25,35.0
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,2136.7297669562763,2146.2513424979315,2145.455621082867,9.597299046237628e-05,8.0,0.375,12,3.0,2.4,23.33333333333333,35.0
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,2346.973013593031,2354.874659683036,2354.251801720165,0.10322167105994273,8.0,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,2033.3675164782082,2038.0031160755818,2037.2973084007408,1.465018945551876,8.0,0.6666666666666666,12,3.0,1.8,17.5,35.0
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,159.45208932981905,1029685.2518477537,159.65717327920083,0.0,3.25,0.0208333333333333,24,4.0,4.0,38.888888888888886,35.0
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2153.6173059105386,2155.5587829340407,2155.5587829340407,0.0,5.25,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2176.738520238661,2178.5788594420605,2178.5788594420605,0.0,6.75,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2061.0155872260134,2062.4874587966,2062.4874587966,0.0013585679236894754,8.0,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2318.322715827947,2319.0667641871055,2319.0667641871055,0.17819230880555484,8.0,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,180.26939664470083,644744.0550709036,180.30470574120903,0.0,2.0,0.0416666666666666,12,5.0,5.0,48.61111111111111,35.0
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2060.8807453218587,2061.1312637798533,2061.1312637798533,0.0,4.25,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2119.3190547910494,2119.440099374897,2119.440099374897,0.003350624099659769,8.0,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,114.34260445937258,875739.9857688601,114.34639462110714,0.0,1.75,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1853.5491006973361,1853.5528848286722,1853.5528848286722,0.0,2.75,0.0,12,6.0,5.7,55.41666666666666,35.0
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2460.459807301509,2460.4629161718944,2460.4629161718944,0.0,3.0,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,174.1643555061528,266736.62805014616,122.08964637614531,0.0,6.0,0.02,25,2.0,2.0,19.444444444444443,35.0
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1920.8942032561329,2004.2028195364699,922.6325506607341,0.00020851397910874201,8.0,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2687.0872638756255,2795.058029249696,739.3049503337623,0.09735417910460661,8.0,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1054.9720832413698,1194.444038060299,203.46954504231672,3.1351925779399945,8.0,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2731.119949266995,2918.5339517980383,235.23198402321995,43.89498063234197,8.0,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,187.5672581680495,4144582.9363581855,188.42986314535847,0.0,4.5,0.0,25,3.0,3.0,29.166666666666664,35.0
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1996.8278937609903,2008.0602740524364,2006.9189688515457,0.0,6.5,0.3846153846153846,13,3.0,2.7,26.25,35.0
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2300.0264562393804,2312.50623069996,2308.063565158291,0.00016055005246485844,8.0,0.5,12,3.0,2.4,23.33333333333333,35.0
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2058.191012507866,2070.48769302147,2063.0190427814996,0.01609493868777887,8.0,0.6538461538461539,13,3.0,2.1,20.416666666666664,35.0
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2375.224532081667,2387.77350907849,2365.1207415816048,0.7360366195657134,8.0,0.7916666666666666,12,3.0,1.8,17.5,35.0
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,186.7410451811352,4790765.930329432,186.9134686995986,0.0,3.25,0.0,25,4.0,4.0,38.888888888888886,35.0
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2303.1949163642075,2304.926306140076,2304.926306140076,0.0,4.75,0.1538461538461538,13,4.0,3.7,35.97222222222222,35.0
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2039.3122226512023,2041.3181458785734,2041.3181458785734,0.0,5.75,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2068.532647892869,2070.541596766215,2070.541596766215,3.24684961304933e-05,8.0,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2066.3280845367776,2068.236950673903,2068.236950673903,0.006605043955299141,8.0,0.5,12,4.0,2.8,27.22222222222221,35.0
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,113.37903231327576,200433.8292493737,113.3828173657327,0.0,1.75,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2141.502335859524,2141.513187815459,2141.513187815459,0.0,2.75,0.0416666666666666,12,6.0,5.4,52.5,35.0
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2343.7717891792413,2343.794591403238,2343.794591403238,0.0,3.5,0.2083333333333333,12,6.0,4.8,46.66666666666666,35.0
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,11.281760287146152,1771.3253720455723,11.282226640030853,0.0,1.5,0.0,13,7.0,7.0,68.05555555555554,35.0
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,620.1707931344104,620.1707931344104,620.1707931344104,0.0,2.5,0.0,13,7.0,6.7,65.13888888888889,35.0
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1415.1091658315322,1415.1091658315322,1415.1091658315322,0.0,2.5,0.1923076923076923,13,7.0,6.1,59.30555555555555,35.0
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,159.67890787852426,5528752.447800829,137.54688022014687,0.0,7.0,0.0769230769230769,26,2.0,2.0,23.33333333333333,42.0
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,2512.88858966508,2563.726736844774,1849.740330371845,0.03759581144482021,8.0,0.6923076923076923,13,2.0,1.7,19.83333333333333,42.0
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,2679.063517449425,2712.5969694528408,2319.896072700611,2.812179072263298,8.0,0.6923076923076923,13,2.0,1.4,16.333333333333332,42.0
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,2277.744890754432,2289.370810380637,2070.811379592311,25.559734261534988,8.0,0.8846153846153846,13,2.0,1.1,12.833333333333334,42.0
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,2654.192116028985,2654.192116028985,2555.0917348251373,102.26822315218438,8.0,0.9230769230769232,13,2.0,0.8,9.333333333333334,42.0
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,225.14720910509874,3391343.8801763565,226.0724311029202,0.0,5.5,0.0384615384615384,26,3.0,3.0,35.0,42.0
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2660.3261454014914,2669.1600994719324,2669.059223882673,0.0002164075684145028,8.0,0.5384615384615384,13,3.0,2.7,31.5,42.0
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2656.2743407852304,2661.715566525586,2661.71453060591,0.2726039220598457,8.0,0.2692307692307692,13,3.0,2.4,28.0,42.0
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2355.7849157885366,2356.8106149677346,2356.8106149677346,3.209399164940535,8.0,0.6153846153846154,13,3.0,2.1,24.5,42.0
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,3264.4633154619355,3264.4633154619355,3264.4633154619355,7.9622544182285555,8.0,0.5,13,3.0,1.8,21.0,42.0
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,219.73734166147523,670472.8758313134,219.9589504892595,0.0,4.0,0.0192307692307692,26,4.0,4.0,46.66666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2718.3426565990976,2720.0175582710644,2720.0175582710644,0.0,6.5,0.3461538461538461,13,4.0,3.7,43.16666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2679.8829306695166,2680.937799147452,2680.937799147452,0.001419384470870908,8.0,0.2692307692307692,13,4.0,3.4,39.66666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2742.1102112375047,2742.2971080907155,2742.2971080907155,0.27117059336118954,8.0,0.4615384615384615,13,4.0,3.1,36.16666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2660.971478650967,2660.971478650967,2660.971478650967,0.7777206046306789,8.0,0.3076923076923077,13,4.0,2.8,32.666666666666664,42.0
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,210.43360192886735,269452.24627186276,210.4789420787581,0.0,2.5,0.0,13,5.0,5.0,58.33333333333333,42.0
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2539.7197825228654,2539.884404814706,2539.884404814706,0.0,5.75,0.0769230769230769,13,5.0,4.4,51.333333333333336,42.0
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2605.681981702168,2605.681981702168,2605.681981702168,0.04827423379593439,8.0,0.2692307692307692,13,5.0,3.8,44.33333333333333,42.0
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,217.60139706542674,248393.3137499864,217.60548820496092,0.0,1.75,0.0769230769230769,13,6.0,6.0,70.0,42.0
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2219.907695754722,2219.9088546062844,2219.9088546062844,0.0,2.75,0.1923076923076923,13,6.0,5.7,66.5,42.0
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2652.015720914433,2652.0157280276044,2652.0157280276044,0.0,3.25,0.3461538461538461,13,6.0,5.1,59.49999999999999,42.0
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,218.7543809785246,114559.42818114736,142.45119179848373,0.0,7.25,0.0,24,2.0,2.0,23.33333333333333,42.0
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1896.9801942877525,1976.8897194006659,900.2921376154773,0.07551092401143925,8.0,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,3991.1932921045077,4072.015278052317,1613.1425171391395,2.959643766638713,8.0,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1307.0793914379915,1381.1087798524554,454.92213496785587,26.439008172702213,8.0,0.875,12,2.0,1.1,12.833333333333334,42.0
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,5415.108299159733,5461.341073632259,1536.7020909962419,,,1.0,12,2.0,0.8,9.333333333333334,42.0
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,212.5935903159022,543569.441139753,213.51464795190637,0.0,5.5,0.0208333333333333,24,3.0,3.0,35.0,42.0
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2730.3633066314114,2741.249989058886,2740.0957045056575,1.551663733693198e-05,8.0,0.2083333333333333,12,3.0,2.7,31.5,42.0
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2743.0905985000845,2753.290652002158,2752.014517998789,0.03294488391333307,8.0,0.4583333333333333,12,3.0,2.4,28.0,42.0
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2407.1080277578903,2415.1651192465715,2413.8967216659657,0.7853018950610586,8.0,0.7083333333333334,12,3.0,2.1,24.5,42.0
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,3338.8368536850953,3342.9788492762973,3341.480510243468,5.302650412971567,8.0,0.75,12,3.0,1.8,21.0,42.0
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,210.09579916092218,1194544.7054009154,210.3167405550318,0.0,4.0,0.0,24,4.0,4.0,46.66666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2564.9340748827126,2567.014818577985,2567.014818577985,0.0,6.0,0.0833333333333333,12,4.0,3.7,43.16666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2828.1854444087962,2830.1487607623594,2830.1487607623594,0.0,8.0,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2676.536631212908,2678.0731772966965,2678.0731772966965,0.012324622934126367,8.0,0.4583333333333333,12,4.0,3.1,36.16666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2767.0911260271464,2767.895699029708,2767.895699029708,0.3804231560304946,8.0,0.5,12,4.0,2.8,32.666666666666664,42.0
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,204.86851127610046,57078.19128112227,204.8725796169303,0.0,1.75,0.0416666666666666,12,6.0,6.0,70.0,42.0
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2479.9265494479823,2479.9312216297685,2479.9312216297685,0.0,3.0,0.0,12,6.0,5.4,63.0,42.0
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,3015.455471813444,3015.4599554145916,3015.4599554145916,0.0,4.75,0.0416666666666666,12,6.0,4.8,55.99999999999999,42.0
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,9.317292862227939,4417.929958964493,9.31774825725158,0.0,1.5,0.0416666666666666,12,7.0,7.0,81.66666666666666,42.0
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,813.9965191901015,813.9965191901015,813.9965191901015,0.0,2.5,0.0,12,7.0,6.7,78.16666666666667,42.0
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,1792.994251969861,1792.994251969861,1792.994251969861,0.0,2.75,0.0833333333333333,12,7.0,6.1,71.16666666666666,42.0
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,199.74908521612568,57935.37297580263,124.38887446250489,0.0,7.25,0.0625,24,2.0,2.0,23.33333333333333,42.0
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1962.1238414617217,2058.214444563542,743.0321207598639,0.03124330084159286,8.0,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,4050.5177572117877,4179.604564588897,916.1251355413242,1.365412994506165,8.0,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1147.140354634138,1303.0943765723086,174.94349592392203,13.19433592293207,8.0,0.9166666666666666,12,2.0,1.1,12.833333333333334,42.0
