ParticipantNumber,RunNumber,GPSNum,Investigator,CoInvestigator,Date,Training,TypeTraining,Broader_B_CZ,Finer_F_CZ,Cognitive_F_CZ_cog,WithOutBarrier_F_CZ_WOBarr,DreadZone_DZ_F,Stop_DZ_F_S,AutoBrake_DZ_F_A,SetPET,TurnedBefore,TurnedAfter,HowComfortable,HowRisky,HowDifficultDecisionBefore,HowMuchHesitate,HowHighProbabilitySame,IfTurnHowComfortable,IfTurnHowRisky,HowDifficultDecisionAfter,HowMuchHesitateAfter,HowHighProbabilitySameAfter,Remove,Comments [Runs],CZ_B_Switch_PET_Go,CZ_B_Switch_PET_NoGo,CZ_F_PET_Final_Go,CZ_F_PET_Final_NoGo,DZ_F_PET_Final_Go,DZ_F_PET_Final_NoGo,CZ_F_Cog_PET_Final_Go,CZ_F_Cog_PET_Final_NoGo,CZ_F_WB_PET_Final_Go_PET,CZ_F_WB_PET_Final_NoGo_PET,DZ_F_Stop_PET,PET,PredictedPET,PredictedPET_truePos,truePos_OffsetX,BalloonTimeToCross,BalloonSpeedAtCross,BalloonMinSpeed_30mBeforeCross,BalloonMaxSpeed,RobotBrakingDecel,RobotBr_maxLinearError,RobotBr_FinalDeviation,RobotBr_maxLinEr_Ref,Max_Deceleration,Max_LateralAccel,Q_InterpolatedTraj,Q_MedianFilteredTraj,Q_AllLowQualitySubjectData,Q_AllLowQualityBalloonData,Q_B_UnfixedBackwardsJump,Q_B_ReconstrTraj,Q_B_over3m_diffAfterReconstr,W_actual_ballonYpos_isFarOff_Zero,Q_BrokenTimeSignal,Q_min_Subject_Quality,Q_min_Balloon_Quality,cond,go,removed
18.0,171.0,11.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,1.0,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,2.0,2.0,14.0,,,,,,,,,,,,,,-1.32,,,,16.16,48.76866979222423,48.76866979222423,50.04122568422716,,,,,-3.264,2.979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,0,False
18.0,172.0,12.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,1.0,,,,,,,4.0,1.0,0.0,2.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3.44,3.64,3.55,1.5071507528632608,16.1,47.117104626660776,47.080841328030644,49.67446607083161,-1.866944444444444,-0.3562899999999978,-0.34259999999999735,0.21426999999999907,-1.927,3.982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,1,False
18.0,173.0,13.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,1.0,,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,4.0,4.0,13.0,,,,1.0,,,,,,,,,,-1.36,1.65,1.51,1.0673931432890882,16.12,48.684652147250034,48.604695518571724,49.98567333494648,-1.9650925925925913,-0.23048333333332494,-0.21943333333332404,0.19308999999999799,-3.201,2.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
18.0,174.0,14.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,1.0,,,,,,,3.0,1.0,0.0,2.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,2.65,2.65,2.51,1.2694579508445685,16.07,45.79654851283601,45.77053458024108,49.67739540637183,-1.864537037037037,-0.47023333333333284,-0.47023333333333284,0.23354000000000497,-1.98,4.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,1,False
18.0,175.0,15.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,1.0,,,,,,2.4,1.0,0.0,5.0,5.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.46,2.03,1.91,1.4608641009582968,16.14,48.473348076214066,48.43126631005622,49.616787013847556,-1.859537037037037,-0.2589333333333279,-0.2589333333333279,-0.14930333333332868,-3.064,3.398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,comfort,1,False
18.0,176.0,16.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,1.0,,,,,,2.2,1.0,0.0,2.0,2.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.92,1.85,1.8,1.0498961167718264,16.03,48.14843103080965,47.99792576016358,49.78331957689079,-1.819351851851852,-0.41547666666667027,-0.36846666666666295,0.21556333333333555,-1.865,3.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
18.0,177.0,17.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,1.0,,,,,,2.0,1.0,0.0,2.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.94,1.66,1.59,1.1412835239855852,16.19,45.88151872890249,45.88151872890249,50.07572126908741,-1.833333333333333,-0.36749999999999616,-0.33049999999999713,0.2769999999999939,-2.325,4.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
18.0,178.0,18.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,1.0,,,,,,1.8,1.0,0.0,3.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,1.73,1.46,1.36,1.0316080145620319,16.08,48.62970173258599,48.39360805190068,49.92375609694221,-1.6447222222222226,-0.4031800000000061,-0.33910000000000906,0.24462000000000472,-1.771,4.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
18.0,179.0,19.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,1.0,,,,,,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,8.0,11.0,,,,,,1.0,,,,,,,,-0.55,1.26,1.13,1.2294174461975373,16.27,47.51454430522713,47.436574125913786,49.81652842736224,-1.6643518518518512,0.2634166666666644,-0.07766666666665856,0.2634166666666644,-5.92,3.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
18.0,185.0,25.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.6,1.0,0.0,4.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.99,0.24,0.1,1.4230986178922578,16.14,44.96907498557594,44.96907498557594,49.95869408757784,-1.6325,0.32934000000000196,-0.057200000000001694,0.32934000000000196,-2.466,5.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
18.0,186.0,26.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,3.0,14.0,,,,,,,,,,,,,,-1.45,-0.75,-0.83,1.1921500240646097,16.06,45.39177307824998,45.42719263857389,50.07354533627492,-1.5666666666666655,-0.23759999999999692,-0.17749999999999488,0.21829999999999217,-4.763,3.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
18.0,187.0,27.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,7.0,6.0,12.0,,,,,,,,,,,,,,-0.66,-0.39,-0.46,1.3026478096193657,16.0,48.9316660650361,48.943897409158275,50.57235354612715,-1.5623148148148152,-2.907433333333337,-2.907433333333337,0.21831999999999852,-6.206,3.619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,dread,0,False
18.0,188.0,28.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,3.0,10.0,,,,,,,,,,,,,,-0.75,0.03,0.0,1.2151046945000346,15.96,48.204086425789974,48.178392453914086,50.12376335540807,-1.5191666666666677,-0.353500000000011,-0.2944000000000102,0.3207999999999984,-4.406,2.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
18.0,189.0,29.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.8,1.0,0.0,2.0,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.45,0.41,0.38,1.4649545748350405,16.12,48.7595372939447,48.68023973531325,49.83491325631235,-1.509444444444444,-3.38089999999999,-3.38089999999999,0.43895999999999447,-2.989,5.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
18.0,190.0,30.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.6,1.0,0.0,4.0,4.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.06,0.22,0.16,1.4982564850970093,16.16,49.02997505888549,48.89143236308229,50.807233962289615,-1.4966666666666655,-2.059919999999991,-2.0517999999999894,0.2464599999999919,-2.15,4.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
18.0,191.0,31.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.4,1.0,0.0,3.0,3.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,0.89,0.01,-0.08,1.4812588867724727,16.25,48.92171278222679,48.8104126978944,49.94583469402784,-1.4506481481481481,-2.8167866666666654,-2.808733333333336,0.20440666666667084,-2.116,4.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,dread,1,False
18.0,192.0,32.0,"Regina;
Bosse","Julia; 
Helen",2013-10-02,,,,,,,1.0,,,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.0,14.0,,,,,,,,1.0,,,,,,-1.08,-0.16,-0.23,1.0049394727777852,16.0,48.57284619145033,48.28576430890298,49.61527467982506,-1.375277777777776,-1.5077899999999858,-1.2835999999999856,0.5196400000000025,-4.167,3.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
13.0,348.0,8.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,2.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.36,2.03,2.03,0.12839860496810473,16.49,48.01869736113083,48.1441867679823,50.527152754538776,-1.3777777777777773,0.2359999999999971,-0.06199999999999761,0.2359999999999971,-2.034,3.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
13.0,349.0,9.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,1.0,1.0,0.0,1.0,1.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.85,1.58,1.53,0.4973424055655542,16.96,39.809694820584596,39.84878576677231,48.692195106972065,-1.54037037037037,-0.4372666666666625,-0.3355333333333306,0.2472266666666627,-2.467,3.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,comfort,1,False
13.0,350.0,10.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,3.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5.14,4.92,4.88,0.4796144498219874,18.49,18.637175620676835,18.75060259181706,46.16412283064193,-1.5650000000000002,-0.4551400000000001,-0.41689999999999827,0.20317999999999614,-2.762,3.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
13.0,351.0,11.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.8,1.53,1.48,0.5479123103313768,17.51,31.315889000115558,31.580155797159346,46.659330089257125,-1.5740740740740742,-0.2703333333333262,-0.2346666666666657,0.21699999999999875,-2.284,3.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
13.0,352.0,12.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,-0.5,1.0,0.0,1.0,2.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,1.38,1.38,1.38,0.0,18.57,17.57566779883666,17.78095202473634,43.13671912040924,-1.5572222222222232,0.4537599999999884,0.24489999999998702,-0.20886000000000138,-2.869,3.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
13.0,353.0,13.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,-1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,0,False
13.0,354.0,14.0,Jonas,Helen,2013-10-08,,,1.0,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,11.0,8.0,9.0,,,,1.0,,,,,,,,,,-0.61,-0.36,-0.35,0.20327071601352742,17.04,40.101089657967734,40.23547803924511,48.55474613478126,-1.5376851851851852,-0.48585333333333125,-0.3935666666666684,0.23002999999999219,-3.668,2.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
13.0,355.0,15.0,Jonas,Helen,2013-10-08,,,,1.0,,,,,,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,11.0,12.0,8.0,,,,,,,,,,,,,,-0.87,-0.21,-0.18,0.12108673913284207,16.82,42.41002784644649,42.41290166079342,47.80615317880532,-1.4809259259259244,-0.4281333333333279,-0.4281333333333279,0.23797333333332915,-5.007,2.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
13.0,356.0,16.0,Jonas,Helen,2013-10-08,,,,1.0,,,,,,-0.2,1.0,0.0,3.0,3.0,6.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.05,0.25,0.3,0.3033286581521608,16.78,42.79754994917432,43.0832130308914,49.58109749196094,-1.4725925925925922,-0.9471333333333334,-0.9471333333333334,-0.16842000000000468,-2.388,4.935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,comfort,1,False
13.0,357.0,17.0,Jonas,Helen,2013-10-08,,,,1.0,,,,,,-0.4,1.0,0.0,3.0,3.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,0.74,0.07,0.11,0.10328967062149985,16.88,43.867870865564235,44.00648170032199,49.612227380226166,-1.470462962962963,0.3140900000000002,-0.22886666666666855,0.3140900000000002,-2.074,4.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
13.0,358.0,18.0,Jonas,Helen,2013-10-08,,,,1.0,,,,,,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.0,10.0,10.0,,,,,,1.0,,,,,,,,-0.36,-0.67,-0.69,0.06736239754950901,15.65,47.42563784749848,47.11351743346409,49.18477397226795,-1.547037037037037,-0.449740000000002,-0.41143333333333487,0.2620599999999911,-3.794,3.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
13.0,366.0,26.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,2.0,5.0,15.0,,,,,,,,,,,,,,-0.17,0.25,0.25,0.008786697556786294,16.12,48.59725856250523,48.57942336526847,50.65364780522852,-1.4065740740740742,-2.6233200000000068,-2.577366666666663,0.19976333333333685,-3.673,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
13.0,367.0,27.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,12.0,,,,,,,,,,,,,,-0.27,0.54,0.5,0.5124920469822953,16.05,48.13987621382248,47.92193563957545,50.13816716987691,-1.4044444444444448,-2.074539999999999,-2.0686000000000035,0.16975999999999658,-3.947,2.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
13.0,368.0,28.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,8.0,11.0,,,,,,,,,,,,,,-0.62,0.94,0.95,0.024699147769766228,15.96,46.31950125689292,46.37670039756073,50.38751555436548,-1.4576851851851849,-0.6019299999999959,-0.4517666666666713,-0.18780333333333488,-3.147,2.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
13.0,369.0,29.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-0.4,1.0,0.0,8.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.29,-0.22,-0.28,0.6058695746595717,16.4,45.720864660806235,45.75905753611721,48.752267806801974,-1.4312962962962974,-1.9906800000000118,-1.844766666666679,0.29785333333332886,-2.89,7.74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,dread,1,False
13.0,370.0,30.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-0.6,1.0,0.0,5.0,8.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.86,-0.58,-0.6,0.5799127446585643,16.21,47.8511024075712,47.93652013347158,49.532438090681445,-1.3703703703703687,-0.3331666666666564,-0.17833333333332035,0.27649999999999153,-2.464,7.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
13.0,372.0,32.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-0.8,1.0,0.0,11.0,11.0,8.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,0.67,-0.74,-0.78,0.1267814051887015,16.4,44.87971597457899,44.90501733506132,48.05674584302466,-1.3025925925925936,0.19715333333333263,-0.1364333333333363,0.19715333333333263,-2.288,6.981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,dread,1,False
13.0,373.0,33.0,Jonas,Helen,2013-10-08,,,,,,,1.0,,,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,8.0,,,,,,,,1.0,,,,,,-3.56,-0.88,-0.9,0.0061836591944768315,15.95,45.72963177418471,45.63714920710269,51.312820726750346,-1.2756481481481468,0.17583666666666176,0.03876666666667461,0.17583666666666176,-6.807,3.327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,dread,0,False
17.0,397.0,7.0,"Regina;
Azad",Helen,2013-10-11,,,1.0,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,4.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,0,False
17.0,398.0,8.0,"Regina;
Azad",Helen,2013-10-11,,,1.0,,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,0,False
17.0,399.0,9.0,"Regina;
Azad",Helen,2013-10-11,,,1.0,,,,,,,4.0,1.0,0.0,5.0,7.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,1,False
17.0,401.0,11.0,"Regina;
Azad",Helen,2013-10-11,,,1.0,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,0,False
17.0,403.0,13.0,"Regina;
Azad",Helen,2013-10-11,,,,1.0,,,,,,3.4,1.0,0.0,7.0,6.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,1,False
17.0,404.0,14.0,"Regina;
Azad",Helen,2013-10-11,,,,1.0,,,,,,3.2,1.0,0.0,9.0,9.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,1,False
17.0,405.0,15.0,"Regina;
Azad",Helen,2013-10-11,,,,1.0,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,8.0,9.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,0,False
17.0,415.0,25.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,2.0,1.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,1,False
17.0,416.0,26.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,1.0,1.0,0.0,10.0,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,1,False
17.0,417.0,27.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,0,False
17.0,418.0,28.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,0,False
17.0,419.0,29.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,0,False
17.0,420.0,30.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,1.2,1.0,0.0,9.0,9.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,1,False
17.0,421.0,31.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,1.0,1.0,0.0,8.0,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,1,False
17.0,422.0,32.0,"Regina;
Azad",Helen,2013-10-11,,,,,,,1.0,,,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.0,8.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dread,0,False
1.0,206.0,6.0,"Regina;
Christina",,2013-10-03,,,1.0,,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,2.0,12.0,,,,1.0,,,,,,,,,,-1.27,1.62,1.46,1.1065156638053324,16.19,48.952908385858684,48.72759020229651,49.749473961335156,-1.607592592592592,0.9472666666666782,0.9472666666666782,0.2109133333333375,-2.722,2.459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,comfort,0,False
1.0,207.0,7.0,"Regina;
Christina",,2013-10-03,,,1.0,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,2.0,12.0,,,,,,,,,,,,,,-1.49,0.62,0.46,1.2063311307302271,16.16,48.502328801019736,48.481823747224134,49.770410212384775,-1.6267592592592581,-0.36318333333332475,-0.30263333333332554,0.23204333333332983,-3.187,2.289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,comfort,0,False
1.0,208.0,8.0,"Regina;
Christina",,2013-10-03,,,1.0,,,,,,,3.0,1.0,0.0,5.0,5.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,2.8,2.64,2.44,1.5009903417256751,16.24,47.97437371276943,47.47346165341899,49.498786551782956,-1.7041666666666666,0.41824999999999335,0.38950000000000173,0.23485000000000156,-2.702,3.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
1.0,209.0,9.0,"Regina;
Christina",,2013-10-03,,,1.0,,,,,,,4.0,1.0,0.0,2.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3.12,3.63,3.46,1.421605304898243,16.15,49.23175894871877,48.7943385933643,49.60684839540605,-1.6583333333333343,0.2553000000000054,0.07549999999999102,0.2553000000000054,-2.656,2.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
1.0,210.0,10.0,"Regina;
Christina",,2013-10-03,,,,1.0,,,,,,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,8.0,9.0,10.0,,,,,,,,,,,,,,-1.19,1.97,1.69,2.044527527837495,16.14,49.00387830635749,48.65095233077177,49.72234356752267,-1.6791666666666671,0.2327999999999939,0.21599999999999397,0.20009999999999906,-2.853,2.593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,comfort,0,False
1.0,211.0,11.0,"Regina;
Christina",,2013-10-03,,,,1.0,,,,,,2.8,1.0,0.0,8.0,9.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,2.16,2.43,2.25,1.2545250549533264,16.22,48.09538873962982,47.94718195092957,49.71912537966247,-1.6882407407407412,0.3075099999999935,0.27973333333332917,0.2571366666666677,-2.229,3.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
1.0,213.0,13.0,"Regina;
Christina",,2013-10-03,,,,1.0,,,,,,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.0,9.0,8.0,,,,,,1.0,,,,,,,,-1.49,2.11,1.78,3.024763416489094,16.16,48.77292056651871,48.277654189769684,49.60480721870894,-1.6209259259259259,-0.5807933333333324,-0.4935333333333283,0.19751999999999725,-3.462,2.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
1.0,220.0,20.0,"Regina;
Christina",,2013-10-03,,,,,,,1.0,,,1.6,1.0,0.0,4.0,5.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.76,1.25,1.04,1.4642068449509722,16.07,49.073248887140444,48.70979336565853,49.729529358017146,-1.4619444444444445,-0.28580000000000183,-0.28580000000000183,0.28151000000000437,-1.906,3.361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,1,False
