video,cp,p,n,ttc_start,ttc_true,distance,dv_kph,x_rel,v_ego,v_oth,l0,ldot,gate_g1,demand_P1,demand_P2,demand_released
LC_dv14_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0769230769230769,26,2.0,2.0,7.777777777777778,14.0,13.686434481224442,28.739,24.991,1.628,0.0,0.06759573037040566,13.69098900771335,2.259578589294664,12.839646027679835
LC_dv14_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.9230769230769232,13,2.0,1.7,6.611111111111111,14.0,12.536167480807507,28.739,24.977,1.2410000000000003,-1.2899999999999987,0.997492437067318,14.26244773964315,3.6397697574186627,13.340943579600172
LC_dv14_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,13,2.0,1.4,5.444444444444444,14.0,11.378937489007388,28.739,24.98,0.7790000000000006,-1.7066666666666623,0.9999971246462699,14.849532318396065,8.943796943828714,13.85325275764807
LC_dv14_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9230769230769232,13,2.0,1.1,4.277777777777778,14.0,10.222764066349969,28.739,24.983,0.29899999999999927,-1.6000000000000045,0.9999986797519633,15.486409588839024,inf,14.405948141722083
LC_dv14_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,13,2.0,0.8,3.111111111111111,14.0,9.069231377954376,28.739,24.973,-0.19100000000000006,-1.813333333333335,0.9999999973645194,16.213066875574274,inf,15.032695368886516
LC_dv14_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0576923076923076,26,3.0,3.0,11.666666666666666,14.0,17.59443802665096,28.737,24.991,1.6300000000000006,-0.003333333333331486,0.0686582649460838,12.118223059348315,0.9996893857803274,11.446356032326213
LC_dv14_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.9615384615384616,13,3.0,2.7,10.5,14.0,16.443162117165897,28.737,24.977,1.235,-1.3166666666666682,0.9980916639635253,12.564242814881524,1.2076890847203632,11.843479351431869
LC_dv14_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.8076923076923077,13,3.0,2.4,9.333333333333332,14.0,15.291934008676956,28.739,24.98,0.7739999999999998,-1.7066666666666683,0.9999971926735736,13.017857253004074,1.5022623083728022,12.245810290411484
LC_dv14_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.9230769230769232,13,3.0,2.1,8.166666666666666,14.0,14.139760351720845,28.739,24.983,0.2949999999999997,-1.5966666666666671,0.999998640030944,13.502966346762436,1.984874415232965,12.674138524099138
LC_dv14_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.8846153846153846,13,3.0,1.8,7.0,14.0,12.982223863406148,28.739,24.986,-0.19900000000000007,-1.8266666666666698,0.9999999980320942,14.028184352736526,2.9353261308437624,13.13575626102728
LC_dv14_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0192307692307692,26,4.0,4.0,15.555555555555555,14.0,21.50184140011998,28.739,24.991,1.6330000000000007,-0.0066666666666659324,0.06959850821849405,10.873601830540697,0.6429745492206489,10.329631823173589
LC_dv14_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.6923076923076923,13,4.0,3.7,14.38888888888889,14.0,20.35116325831417,28.739,24.978,1.2380000000000002,-1.3166666666666682,0.9980731718505069,11.22985036927499,0.7246354710281364,10.650602009776135
LC_dv14_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.4615384615384615,13,4.0,3.4,13.22222222222222,14.0,19.194938529143144,28.739,24.98,0.7830000000000001,-1.68333333333333,0.9999959135900139,11.591685473006308,0.8209494497404264,10.975532060923074
LC_dv14_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.8076923076923077,13,4.0,3.1,12.055555555555555,14.0,18.042518923477196,28.737,24.983,0.3099999999999994,-1.5766666666666693,0.9999980359568056,11.972485200695813,0.9447261677945834,11.316243636934164
LC_dv14_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.6538461538461539,13,4.0,2.8,10.888888888888888,14.0,16.889232214959495,28.739,24.986,-0.1869999999999996,-1.8366666666666642,0.9999999982373063,12.38452488671411,1.1167531197620566,11.683750361403137
LC_dv14_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0,13,5.0,5.0,19.444444444444443,14.0,25.367437220171485,28.739,24.991,1.635999999999999,-0.003333333333337407,0.0678601653862488,9.869092910953698,0.4749167865847005,9.418904493312029
LC_dv14_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.3076923076923077,13,5.0,4.4,17.11111111111111,14.0,23.07093659234089,28.59,24.981,0.7790000000000006,-1.7066666666666623,0.9999971246462699,10.306207937110276,0.5155536090917898,9.811372985921468
LC_dv14_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.4615384615384615,13,5.0,3.8,14.777777777777777,14.0,20.766226805265966,28.739,24.986,-0.19299999999999984,-1.826666666666664,0.9999999979586583,11.09457748052151,0.691578871282546,10.528848618899971
LC_dv14_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.1153846153846153,13,6.0,6.0,23.33333333333333,14.0,29.2618469991083,28.593,24.991,1.6389999999999991,-0.006666666666671854,0.06879198247347547,8.908850653498842,0.34451697883191545,8.536754637160227
LC_dv14_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.4230769230769231,13,6.0,5.7,22.166666666666668,14.0,28.106164305905782,28.739,24.977,1.2440000000000004,-1.3166666666666624,0.9980356984122977,9.274963844565162,0.4040342363131688,8.876252528979125
LC_dv14_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.5,13,6.0,5.1,19.83333333333333,14.0,25.797763816978748,28.739,24.983,0.30400000000000005,-1.5966666666666671,0.9999985782918679,9.77633687387995,0.4637048066790831,9.334381526833601
LC_dv14_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.0,24,2.0,2.0,7.777777777777778,14.0,13.999557515469277,28.737,24.991,1.628,-0.003333333333331486,0.06892590070714696,13.54754898650648,2.049405616320792,12.71329914734533
LC_dv14_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,0.6666666666666666,12,2.0,1.7,6.611111111111111,14.0,12.85968016089149,28.739,24.984,1.4289999999999992,-0.6633333333333358,0.7633659258264393,14.090827201982304,3.0993423256643484,13.190666758627998
LC_dv14_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,12,2.0,1.4,5.444444444444444,14.0,11.71218775820964,28.739,24.985,1.1220000000000006,-1.1366666666666674,0.9930843699650579,14.662848896089889,6.245643022383065,13.69064166038032
LC_dv14_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,0.875,12,2.0,1.1,4.277777777777778,14.0,10.568866801740675,28.739,24.986,0.8079999999999996,-1.04666666666667,0.9938957654158629,15.280919382183637,inf,14.227966347983957
LC_dv14_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,12,2.0,0.8,3.111111111111111,14.0,9.425643501369464,28.737,24.987,0.48600000000000043,-1.0733333333333306,0.9982050834916191,15.94987591427878,inf,14.806016445679644
LC_dv14_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0833333333333333,24,3.0,3.0,11.666666666666666,14.0,17.59583992344274,28.739,24.991,1.6300000000000006,-0.0066666666666659324,0.07000449169775758,12.120122644237943,1.0008424353678285,11.448139157457296
LC_dv14_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.7083333333333334,12,3.0,2.7,10.5,14.0,16.452252455485187,28.739,24.984,1.3650000000000009,-0.8833333333333323,0.9262592498030785,12.552152216164545,1.201586697263907,11.832829944989053
LC_dv14_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.8333333333333334,12,3.0,2.4,9.333333333333332,14.0,15.305143043536726,28.739,24.985,1.062,-1.1233333333333326,0.9934643023675425,13.00390855149215,1.4924898345637676,12.233466247452997
LC_dv14_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.875,12,3.0,2.1,8.166666666666666,14.0,14.166132898207234,28.59,24.986,0.7529999999999999,-1.0300000000000007,0.9939824095323917,13.28172850889452,1.7401331027412361,12.471154035899747
LC_dv14_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,12,3.0,1.8,7.0,14.0,13.023689582901993,28.739,24.987,0.43700000000000006,-1.1733333333333344,0.9994519960911403,14.006473907164056,2.8827382683241565,13.11671837462861
LC_dv14_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,24,4.0,4.0,15.555555555555555,14.0,21.496844357957592,28.737,24.991,1.6330000000000007,-0.0066666666666659324,0.06959850821849405,10.872946480749818,0.6424647921007611,10.328968478486065
LC_dv14_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.4583333333333333,12,4.0,3.7,14.38888888888889,14.0,20.350251863143196,28.739,24.984,1.3669999999999998,-0.8866666666666697,0.9273818432199612,11.222504902064522,0.7219488650987822,10.643994551172126
LC_dv14_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.7083333333333334,12,4.0,3.4,13.22222222222222,14.0,19.20213959677474,28.739,24.985,1.059,-1.140000000000002,0.9943833053719391,11.582575780158717,0.8176077819204741,10.967364735414284
LC_dv14_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.6666666666666666,12,4.0,3.1,12.055555555555555,14.0,18.05512048971814,28.739,24.986,0.7419999999999989,-1.0566666666666702,0.9953798107040172,11.966139006587662,0.9425041405168316,11.31066015559594
LC_dv14_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.7916666666666666,12,4.0,2.8,10.888888888888888,14.0,16.91167745319525,28.739,24.987,0.4230000000000007,-1.183333333333329,0.9995320028000246,12.3746498617347,1.1120238040639525,11.674960872219478
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,12,6.0,6.0,23.33333333333333,14.0,29.262438645806757,28.739,24.991,1.6389999999999991,-0.003333333333337407,0.06746381177441818,9.028674521640493,0.37591453150647947,8.650425215744324
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.2916666666666667,12,6.0,5.4,21.0,14.0,26.97214117696493,28.739,24.985,1.0640000000000007,-1.1433333333333333,0.9944637763344877,9.510066428588138,0.4299607822456512,9.09134206086945
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.4166666666666667,12,6.0,4.8,18.666666666666664,14.0,24.681677987680725,28.739,24.987,0.4279999999999997,-1.183333333333335,0.9995234895197389,10.03758880057056,0.4992136704221162,9.572259345870751
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,12,7.0,7.0,27.22222222222222,14.0,33.114441208809296,28.739,24.991,1.6419999999999992,0.0,0.0657669232431323,8.32737226665348,0.3116619849124396,8.004551353581032
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.2083333333333333,12,7.0,6.7,26.05555555555556,14.0,31.96725435743167,28.739,24.984,1.3750000000000007,-0.8899999999999952,0.9276604359339765,8.529702616419826,0.3297132464215438,8.191322675173598
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,0.4583333333333333,12,7.0,6.1,23.72222222222222,14.0,29.681129661302105,28.739,24.986,0.7549999999999988,-1.0600000000000076,0.9953388119762816,8.950815044953524,0.36875362273144424,8.578926979717956
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,24,2.0,2.0,7.777777777777778,14.0,13.71683990447666,28.739,24.991,1.628,-0.003333333333334447,0.06892590070714819,13.67720200607297,2.2376904250460923,12.827519583233967
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.7916666666666666,12,2.0,1.7,6.611111111111111,14.0,12.576299256563852,28.593,24.987,1.4309999999999998,-0.656666666666667,0.7564565234464533,14.007713683280361,3.0377144598171957,13.109278813421918
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.9583333333333334,12,2.0,1.4,5.444444444444444,14.0,11.431245654395228,28.739,24.988,1.2,-0.8566666666666656,0.9375274072042139,14.80395452749741,8.274079924588333,13.813577415797287
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9583333333333334,12,2.0,1.1,4.277777777777778,14.0,10.286976448696432,28.739,24.988,0.9669999999999994,-0.7766666666666685,0.9366533958742219,15.43718339844463,inf,14.363341749321338
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,2.0,0.8,3.111111111111111,14.0,9.14690261014664,28.739,24.988,0.7289999999999999,-0.8799999999999979,0.9812742618891324,16.124363069357244,inf,14.956406944928265
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,24,3.0,3.0,11.666666666666666,14.0,17.58143590686876,28.739,24.991,1.631,0.0,0.06720057157626612,12.125248518709583,1.0029008751420596,11.452712287526245
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.5,12,3.0,2.7,10.5,14.0,16.44729895597614,28.737,24.987,1.4300000000000004,-0.6699999999999988,0.7692452858291812,12.546767320208307,1.198379365489518,11.827950114917194
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.7916666666666666,12,3.0,2.4,9.333333333333332,14.0,15.313248213434237,28.739,24.988,1.203,-0.8400000000000023,0.930671138710811,12.995479342771288,1.4866085172854115,12.226005974292383
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.875,12,3.0,2.1,8.166666666666666,14.0,14.173304352741873,28.739,24.988,0.9659999999999991,-0.7900000000000034,0.9416395400907686,13.479005887572786,1.9583531374869312,12.653026932763208
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,3.0,1.8,7.0,14.0,13.038899841676862,28.739,24.988,0.7250000000000003,-0.8899999999999982,0.9827914821129783,13.997275826789023,2.8621998263364885,13.108651448631798
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,24,4.0,4.0,15.555555555555555,14.0,21.45543608010255,28.739,24.991,1.6330000000000007,-0.003333333333331486,0.06825831495507272,10.886904300725043,0.6457176073733164,10.341635893977237
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.5416666666666666,12,4.0,3.7,14.38888888888889,14.0,20.312297716244533,28.739,24.987,1.4330000000000005,-0.6666666666666673,0.765231418264879,11.230275404990266,0.7233850602791895,10.650984327956468
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.6666666666666666,12,4.0,3.4,13.22222222222222,14.0,19.17224505318321,28.739,24.988,1.2020000000000006,-0.8533333333333282,0.9360232956005555,11.588231534525521,0.8188569242817036,10.972435501169798
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.6666666666666666,12,4.0,3.1,12.055555555555555,14.0,18.028306884259834,28.739,24.988,0.9719999999999993,-0.766666666666671,0.9321398346137548,11.972551658099665,0.9446368478340468,11.316389338808019
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.6666666666666666,12,4.0,2.8,10.888888888888888,14.0,16.88290102187176,28.739,24.988,0.7310000000000005,-0.8933333333333298,0.9829628745313245,12.383782939713143,1.1163298940405293,11.683090002262327
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.0,12,5.0,5.0,19.444444444444443,14.0,25.63355938891698,28.739,24.991,1.6370000000000002,-0.003333333333331486,0.06772784818573144,9.806723889478503,0.4665221542794671,9.362079360895267
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,0.2916666666666667,12,5.0,4.7,18.27777777777778,14.0,24.49672286338468,28.737,24.987,1.4859999999999995,-0.5033333333333356,0.5693609688929139,10.08102141594114,0.5052374807649171,9.611688143068683
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,0.5833333333333334,12,5.0,4.1,15.944444444444445,14.0,22.21601618593726,28.739,24.988,1.0250000000000001,-0.7833333333333344,0.9317416850449268,10.676349555167949,0.6046403707201459,10.15145994472973
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0,12,7.0,7.0,27.22222222222222,14.0,33.16184782069875,28.739,24.991,1.6419999999999992,-0.003333333333334447,0.06706924964162596,8.319419346828775,0.31100776341410397,7.997202819472775
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.375,12,7.0,6.4,24.88888888888889,14.0,30.878248007781206,28.739,24.988,1.2099999999999997,-0.8566666666666656,0.9362759180631297,8.722907457233902,0.34659873581399053,8.369342438997798
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.375,12,7.0,5.8,22.55555555555556,14.0,28.588899564862686,28.739,24.988,0.7330000000000012,-0.8899999999999982,0.9824442744800443,9.166155765986474,0.3906619133819924,8.776547959518789
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0,21,2.0,2.0,11.666666666666666,21.0,17.346663290504292,30.683,24.991,1.6309999999999991,-0.003333333333340368,0.06852474796040976,14.76570193017203,3.3576295431606717,13.894042049727952
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.9090909090909092,11,2.0,1.7,9.916666666666666,21.0,15.614362249400024,30.683,24.978,1.2340000000000007,-1.3233333333333284,0.9982166585021697,15.6422477414591,5.284702214937745,14.667442395176955
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.85,10,2.0,1.4,8.166666666666666,21.0,13.873810640763859,30.683,24.981,0.7730000000000004,-1.7066666666666652,0.9999972060928942,16.595209654458806,12.115272830707047,15.50216136760039
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9090909090909092,11,2.0,1.1,6.416666666666667,21.0,12.134648385045328,30.683,24.983,0.29400000000000115,-1.596666666666664,0.9999986467298211,17.67365759378725,inf,16.43921244868626
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.85,10,2.0,0.8,4.666666666666667,21.0,10.398309980320201,30.683,24.986,-0.20099999999999985,-1.8299999999999983,0.9999999981713319,18.89671129044958,inf,17.492290469222905
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,21,3.0,3.0,17.5,21.0,23.136664658532307,30.535,24.991,1.6350000000000005,-0.003333333333334447,0.06799268213764463,12.327442428635532,1.4278962029925135,11.708245293679257
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.6818181818181818,11,3.0,2.7,15.75,21.0,21.397368158080983,30.683,24.977,1.2459999999999993,-1.2966666666666704,0.9976078721880507,13.12233485998963,1.8370998371345653,12.42934979093152
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.4,10,3.0,2.4,13.999999999999998,21.0,19.667822677297227,30.68,24.98,0.7899999999999998,-1.690000000000002,0.9999961567929754,13.778124711736321,2.275904114523513,13.016015105033674
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7727272727272727,11,3.0,2.1,12.25,21.0,17.926663237303256,30.683,24.983,0.3159999999999996,-1.5800000000000007,0.9999980738129465,14.516762018469668,3.0101933890760466,13.673406239145962
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.6,10,3.0,1.8,10.5,21.0,16.19133008564026,30.683,24.986,-0.17300000000000026,-1.8100000000000005,0.9999999968782419,15.331333532070941,4.42861426801961,14.393733242751551
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,21,4.0,4.0,23.33333333333333,21.0,29.004664274950606,30.683,24.991,1.639,-0.0066666666666659324,0.06879198247347298,10.811902322794365,0.9828163535805892,10.337045280224464
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.4090909090909091,11,4.0,3.7,21.58333333333333,21.0,27.267364445418668,30.683,24.978,1.243000000000001,-1.3199999999999967,0.9981039022944863,11.275869278273328,1.104609688437389,10.760354677500912
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.1,10,4.0,3.4,19.83333333333333,21.0,25.526822951478998,30.683,24.98,0.7950000000000006,-1.6600000000000008,0.9999940052248426,11.764005977066192,1.2515257873472099,11.203999968699911
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.5909090909090909,11,4.0,3.1,18.08333333333333,21.0,23.786660031036114,30.683,24.983,0.3140000000000007,-1.603333333333333,0.9999986467298211,12.294859239401966,1.4431456537916547,11.684483275051617
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.4,10,4.0,2.8,16.333333333333332,21.0,22.046327654263237,30.683,24.973,-0.17300000000000026,-1.806666666666669,0.999999996684254,12.895035754595773,1.714863046266782,12.22523721445259
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0454545454545454,11,5.0,5.0,29.166666666666664,21.0,34.809665638853254,30.683,24.991,1.6429999999999996,-0.006666666666671854,0.06825831495507569,9.539913662883599,0.7268339476414316,9.168295116858443
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,0.4545454545454545,11,5.0,4.7,27.416666666666668,21.0,33.07737316259306,30.683,24.977,1.2549999999999997,-1.293333333333333,0.9974608153286381,9.899143331393752,0.7925087515398103,9.4995970017426
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,0.4545454545454545,11,5.0,4.1,23.916666666666664,21.0,29.601657016488588,30.683,24.983,0.31200000000000006,-1.6000000000000014,0.9999985922398206,10.673710607308443,0.9515772244199744,10.210654765671897
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.0,10,7.0,7.0,40.83333333333333,21.0,46.04774450371726,30.683,24.991,1.6509999999999996,-0.0066666666666659324,0.06720057157626591,7.77019977124188,0.48319380344271984,7.521873558806667
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,0.0,10,7.0,6.4,37.333333333333336,21.0,42.57789890578935,30.683,24.98,0.9120000000000006,-1.6433333333333286,0.9999871799890574,8.24890569443769,0.5412600838163065,7.9695891733912525
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,0.05,10,7.0,5.8,33.83333333333333,21.0,39.11218572146493,30.683,24.985,-0.047999999999999376,-1.6066666666666645,0.9999997986497621,8.778868195014153,0.610648833486461,8.463195335321965
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,2.0,2.0,11.666666666666666,21.0,17.31266157076797,30.683,24.991,1.6309999999999991,-0.003333333333340368,0.06852474796040976,14.781467398846164,3.381460318309051,13.90800022144033
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.5,12,2.0,1.7,9.916666666666666,21.0,15.583458908479418,30.683,24.984,1.3630000000000002,-0.8933333333333298,0.9306711387108086,15.645326754705895,5.316588301423334,14.67014957243224
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.75,12,2.0,1.4,8.166666666666666,21.0,13.862005062455204,30.535,24.985,1.0550000000000004,-1.1399999999999988,0.9944477645677361,16.347410330191884,10.392170978475011,15.276076241949857
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.875,12,2.0,1.1,6.416666666666667,21.0,12.130992275047934,30.683,24.974,0.7470000000000006,-1.0266666666666662,0.9939131821523477,17.700988383544832,inf,16.46285609300228
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,10.399798899049824,30.683,24.987,0.42599999999999993,-1.176666666666669,0.9994916398022013,18.89242370279232,inf,17.48861645155157
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,3.0,3.0,17.5,21.0,24.19128375429889,30.683,24.991,1.6360000000000008,0.0,0.06654594577985329,12.1558139436211,1.3882113367953905,11.558830495083985
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.3333333333333333,12,3.0,2.7,15.75,21.0,22.466462545426065,30.535,24.984,1.3690000000000013,-0.8899999999999982,0.9284913009848358,12.559707465205245,1.527624581481119,11.917565273405033
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.625,12,3.0,2.4,13.999999999999998,21.0,20.746298026663744,30.683,24.985,1.0650000000000002,-1.126666666666667,0.993592849665881,13.352278895712656,1.9752997454376946,12.635457878119258
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7083333333333334,12,3.0,2.1,12.25,21.0,19.014710539207783,30.683,24.986,0.752999999999999,-1.040000000000004,0.994479747066685,14.040238592021023,2.5013299224631527,13.249834306121393
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.7083333333333334,12,3.0,1.8,10.5,21.0,17.28357346007423,30.683,24.987,0.42700000000000027,-1.2033333333333296,0.9996181914116228,14.802732165485544,3.4097651115926007,13.926824484412911
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,4.0,4.0,23.33333333333333,21.0,28.987665720622456,30.535,24.991,1.639,-0.0066666666666659324,0.06879198247347298,10.675728512281017,0.9250196951371078,10.208197187384625
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2916666666666667,12,4.0,3.7,21.58333333333333,21.0,27.258462376624934,30.683,24.984,1.3720000000000006,-0.8899999999999982,0.9280767884615825,11.271527932706087,1.1025046321969703,10.7564011468557
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.25,12,4.0,3.4,19.83333333333333,21.0,25.526006535450655,30.683,24.985,1.0640000000000007,-1.1399999999999988,0.9943017973703617,11.7581282629383,1.2489301306107679,11.198668406084527
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4583333333333333,12,4.0,3.1,18.08333333333333,21.0,23.805991062786795,30.683,24.986,0.7470000000000006,-1.0566666666666673,0.9953112994612481,12.284648302136475,1.4387727066777578,11.675260631687332
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.5833333333333334,12,4.0,2.8,16.333333333333332,21.0,22.08079386820307,30.683,24.987,0.4229999999999998,-1.200000000000001,0.999609717310084,12.862354044584485,1.6978082650202535,12.195858591414
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0833333333333333,12,5.0,5.0,29.166666666666664,21.0,34.80666592771341,30.683,24.991,1.6429999999999996,-0.006666666666671854,0.06825831495507569,9.540493664338848,0.7269317858543368,9.168830810306478
