video,trace,h,c_inst,c_pers,c_P_inst
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC05,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc2p0_TTC07,3.0,1.6216274630597207,1.6066202792550284,1.6172028492907933
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc2p0_TTC07,4.0,1.6216274630597207,1.6043053546034813,1.6169702530394536
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc2p0_TTC07,5.0,1.6216274630597207,1.601990429951933,1.6167073867817203
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc2p0_TTC07,6.0,1.6216274630597207,1.599675505300385,1.6157333081141285
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,LC_dv21_Tlc2p0_TTC07,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,LC_dv21_Tlc2p0_TTC07,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,LC_dv21_Tlc2p0_TTC07,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,LC_dv21_Tlc2p0_TTC07,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,LC_dv21_Tlc2p0_TTC07,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,LC_dv21_Tlc2p0_TTC07,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,LC_dv21_Tlc2p0_TTC07,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,LC_dv21_Tlc2p0_TTC07,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC02,3.0,1.6173141748181157,1.6078908897345454,1.5941230806595161
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC02,4.0,1.6173141748181157,1.6055739054491929,1.5941230806595161
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC02,5.0,1.6173141748181157,1.603256921163841,1.5941230806595161
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC02,6.0,1.6173141748181157,1.6009399368784891,1.5941230806595161
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC03,3.0,1.6100485617256604,1.6076412377221718,1.6178764528291123
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC03,4.0,1.6077418711420852,1.6053386614942482,1.6178764528291123
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC03,5.0,1.605435180558511,1.6030360852663226,1.6178764528291123
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC03,6.0,1.6031284899749358,1.6007335090383998,1.6178764528291123
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC04,3.0,1.6094211082261392,1.6071163437865001,1.6129084528612023
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC04,4.0,1.6071164750434586,1.6047911164942812,1.612157190003201
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC04,5.0,1.6048118418607773,1.6024658892020602,1.610635017136516
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC04,6.0,1.6025072086780967,1.6001406619098402,1.610635017136516
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC05,3.0,1.6090003753176512,1.6069180155763176,1.613046089533705
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC05,4.0,1.606695742134976,1.6045927882841056,1.6114873553869853
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC05,5.0,1.6043911089523017,1.6022675609918937,1.6098837899698082
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC05,6.0,1.6020864757696265,1.5999423336996816,1.6075709245051983
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC05,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC05,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC05,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC05,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC05,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC05,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC05,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC05,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC06,3.0,1.616609074682413,1.6071997518013759,1.6181757393312615
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC06,4.0,1.616609074682413,1.604884827149829,1.6181757393312615
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC06,5.0,1.616609074682413,1.6025699024982805,1.6181757393312615
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC06,6.0,1.616609074682413,1.6002549778467325,1.6181757393312615
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC06,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC06,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC06,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC06,6.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC06,3.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC06,4.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC06,5.0,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC06,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC02,3.0,1.617282769516794,1.6079076882507821,1.5987827456989996
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC02,4.0,1.617282769516794,1.6056009976672052,1.5987827456989996
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC02,5.0,1.617282769516794,1.603294307083628,1.5987827456989996
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC02,6.0,1.617282769516794,1.6009876165000512,1.5987827456989996
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC03,3.0,1.6098266600503353,1.6075934806668717,1.6023093891081277
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC03,4.0,1.6075220268676609,1.6052785560153222,1.6023093891081277
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC03,5.0,1.6052173936849858,1.602963631363771,1.6023093891081277
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC03,6.0,1.6029127605023115,1.6006487067122213,1.6023093891081277
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC04,3.0,1.6092631684669052,1.6071231826903027,1.612912118353644
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC04,4.0,1.6069255632334751,1.6047979553980836,1.6115727183517996
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC04,5.0,1.6045879580000442,1.6024727281058626,1.6115727183517996
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC04,6.0,1.602250352766614,1.6001475008136434,1.6115727183517996
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC06,3.0,1.6165832564225697,1.607198232869408,1.6181552281847071
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC06,4.0,1.6165832564225697,1.604883308217862,1.6181552281847071
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC06,5.0,1.6165832564225697,1.6025683835663134,1.6181552281847071
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC06,6.0,1.6165832564225697,1.6002534589147657,1.6181552281847071
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC06,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC06,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC06,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC06,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC06,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC06,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC06,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC06,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc4p0_TTC07,3.0,1.6217009937349651,1.606538979366551,1.6179921110322375
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc4p0_TTC07,4.0,1.6217009937349651,1.6042343461838704,1.6179921110322375
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc4p0_TTC07,5.0,1.6217009937349651,1.6019297130011891,1.6179921110322375
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc4p0_TTC07,6.0,1.6217009937349651,1.5996250798185085,1.6179921110322375
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,LC_dv21_Tlc4p0_TTC07,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,LC_dv21_Tlc4p0_TTC07,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,LC_dv21_Tlc4p0_TTC07,5.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,LC_dv21_Tlc4p0_TTC07,6.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,LC_dv21_Tlc4p0_TTC07,3.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,LC_dv21_Tlc4p0_TTC07,4.0,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,LC_dv21_Tlc4p0_TTC07,5.0,0.0,0.0,0.0
