video,cp,eps,epistemic,g_alpha1,p,n,ttc_start,ttc_true,distance
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,17265.24120364525,116.23823695574174,17149.00296668951,0.0,25,4.0,4.0,38.888888888888886
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,7842.568743519182,100.91511164859821,7741.653631870584,0.1538461538461538,13,4.0,3.7,35.97222222222222
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,8420.71324946172,111.76570008536328,8308.947549376357,0.0833333333333333,12,4.0,3.4,33.05555555555555
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,5509.696175137109,96.22199810157417,5413.474177035535,0.4230769230769231,13,4.0,3.1,30.13888888888889
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,7993.542106244357,90.32072247603173,7903.221383768325,0.5,12,4.0,2.8,27.22222222222221
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,18877.509938802745,138.72832266824844,18738.781616134496,0.0416666666666666,12,6.0,6.0,58.33333333333333
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,91837.57939877234,144.98731280678476,91692.59208596556,0.0416666666666666,12,6.0,5.4,52.5
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,8068.403645951209,118.89256819383718,7949.511077757372,0.2083333333333333,12,6.0,4.8,46.66666666666666
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,16160.176156453355,140.81334694472025,16019.362809508635,0.0,13,7.0,7.0,68.05555555555554
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,3096.9384757879297,125.50663011668803,2971.4318456712417,0.0,13,7.0,6.7,65.13888888888889
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,47367.370898494286,151.83699125177372,47215.53390724251,0.1923076923076923,13,7.0,6.1,59.30555555555555
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,4425.497979040375,67.02879319383828,4358.469185846537,0.0769230769230769,26,2.0,2.0,23.33333333333333
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,16524.067928714157,108.65477864322929,16415.413150070926,0.6923076923076923,13,2.0,1.7,19.83333333333333
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,29461.870600490838,115.0069934963467,29346.86360699449,0.6923076923076923,13,2.0,1.4,16.333333333333332
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,23569.01067292944,77.61867491690646,23491.391998012532,0.8846153846153846,13,2.0,1.1,12.833333333333334
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,2416.5641390125165,19.702294612545757,2396.861844399971,0.9230769230769232,13,2.0,0.8,9.333333333333334
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,12258.16096627194,103.04729226969903,12155.113674002241,0.0384615384615384,26,3.0,3.0,35.0
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,7926.225596817835,67.30372422686105,7858.921872590974,0.5384615384615384,13,3.0,2.7,31.5
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,14018.643385559435,133.92709784091494,13884.71628771852,0.2692307692307692,13,3.0,2.4,28.0
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,9459.96670808112,95.85959768523207,9364.107110395888,0.6153846153846154,13,3.0,2.1,24.5
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,53895.51232464201,165.97486895203474,53729.53745568998,0.5,13,3.0,1.8,21.0
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,8303.457126759244,116.40341229942169,8187.053714459822,0.0192307692307692,26,4.0,4.0,46.66666666666666
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,11208.887630010064,114.46253235062431,11094.42509765944,0.3461538461538461,13,4.0,3.7,43.16666666666666
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,5175.531848984609,81.33718004870752,5094.194668935901,0.2692307692307692,13,4.0,3.4,39.66666666666666
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,12555.291619179105,106.7712663559214,12448.520352823183,0.4615384615384615,13,4.0,3.1,36.16666666666666
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,9627.779105627904,113.48123254605707,9514.297873081847,0.3076923076923077,13,4.0,2.8,32.666666666666664
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,50185.54955664989,137.16457394892495,50048.38498270096,0.0,13,5.0,5.0,58.33333333333333
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,11555.949248690358,95.51143304634934,11460.437815644009,0.0769230769230769,13,5.0,4.4,51.333333333333336
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,205384.6894926551,125.32935940276366,205259.36013325234,0.2692307692307692,13,5.0,3.8,44.33333333333333
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,21054.810940412088,136.88352415203917,20917.92741626005,0.0769230769230769,13,6.0,6.0,70.0
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,4553.764846041445,108.0702008663502,4445.694645175095,0.1923076923076923,13,6.0,5.7,66.5
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,388477.05057406746,97.44113078346709,388379.609443284,0.3461538461538461,13,6.0,5.1,59.49999999999999
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,10703.846924446027,97.98433177274819,10605.862592673278,0.0,24,2.0,2.0,23.33333333333333
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,11326.930925553372,86.2135094630521,11240.71741609032,0.4583333333333333,12,2.0,1.7,19.83333333333333
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,12445.830944059082,106.28868088897434,12339.542263170108,0.7916666666666666,12,2.0,1.4,16.333333333333332
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,3135.114870965382,26.178374997745323,3108.936495967637,0.875,12,2.0,1.1,12.833333333333334
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,298203.73658923473,132.1826328401221,298071.5539563946,1.0,12,2.0,0.8,9.333333333333334
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,12215.750107529979,103.18499745973168,12112.565110070247,0.0208333333333333,24,3.0,3.0,35.0
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,9720.025165953877,86.85782334230316,9633.167342611574,0.2083333333333333,12,3.0,2.7,31.5
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,7679.433038409245,113.92376059300022,7565.509277816244,0.4583333333333333,12,3.0,2.4,28.0
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,108232.02986464913,116.06270600648713,108115.96715864264,0.7083333333333334,12,3.0,2.1,24.5
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3025.318822065836,75.18243566087904,2950.1363864049567,0.75,12,3.0,1.8,21.0
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,8328.464812194201,116.46081981468615,8212.003992379516,0.0,24,4.0,4.0,46.66666666666666
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,165435.54099712978,146.8873346117325,165288.65366251805,0.0833333333333333,12,4.0,3.7,43.16666666666666
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,8784.919378740313,94.11740931471832,8690.801969425595,0.3333333333333333,12,4.0,3.4,39.66666666666666
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,324426.8278894959,121.86546039034147,324304.96242910554,0.4583333333333333,12,4.0,3.1,36.16666666666666
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,6757.6342316475375,141.86606004677833,6615.768171600759,0.5,12,4.0,2.8,32.666666666666664
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,21033.615116676738,136.8824170131229,20896.732699663615,0.0416666666666666,12,6.0,6.0,70.0
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,8859.293797516164,156.29803634436212,8702.995761171802,0.0,12,6.0,5.4,63.0
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,211213.38737591085,137.52561093948316,211075.86176497137,0.0416666666666666,12,6.0,4.8,55.99999999999999
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,2507.922891498179,111.39515505495501,2396.527736443224,0.0416666666666666,12,7.0,7.0,81.66666666666666
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,3477.433590497474,119.08784239583247,3358.3457481016417,0.0,12,7.0,6.7,78.16666666666667
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,5039.534096006316,111.04792619059026,4928.486169815726,0.0833333333333333,12,7.0,6.1,71.16666666666666
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,10462.838221634067,96.38900114258468,10366.449220491482,0.0625,24,2.0,2.0,23.33333333333333
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2604.8181309825877,74.4804642669942,2530.3376667155935,0.4583333333333333,12,2.0,1.7,19.83333333333333
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,31232.65514881916,146.47191133378146,31086.18323748538,0.7916666666666666,12,2.0,1.4,16.333333333333332
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2756.6317314711637,26.307849245213674,2730.32388222595,0.9166666666666666,12,2.0,1.1,12.833333333333334
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2895.7155646454125,43.521219285542884,2852.1943453598697,0.9583333333333334,12,2.0,0.8,9.333333333333334
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,12233.908165056439,103.12347883824623,12130.784686218192,0.0,24,3.0,3.0,35.0
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,10970.460753182195,90.91799788537537,10879.54275529682,0.2916666666666667,12,3.0,2.7,31.5
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,2417.700363441863,76.00251108111206,2341.697852360751,0.5,12,3.0,2.4,28.0
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,10184.328594548777,115.05006311273428,10069.278531436043,0.5,12,3.0,2.1,24.5
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,14696.581310456699,90.32243112837023,14606.258879328328,0.625,12,3.0,1.8,21.0
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,8317.316236657962,116.34951134939092,8200.966725308572,0.0,24,4.0,4.0,46.66666666666666
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,174939.02045894868,153.67445323968423,174785.346005709,0.2916666666666667,12,4.0,3.7,43.16666666666666
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,9191.689687949684,100.13306700207795,9091.556620947606,0.3333333333333333,12,4.0,3.4,39.66666666666666
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4555.534039606972,72.07964707338579,4483.4543925335865,0.375,12,4.0,3.1,36.16666666666666
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,7084.101223400476,118.38437656876431,6965.716846831711,0.5416666666666666,12,4.0,2.8,32.666666666666664
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,23591.617239728937,134.83471944968915,23456.78252027925,0.0,12,5.0,5.0,58.33333333333333
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,6193.392728034841,124.14393384320465,6069.248794191636,0.0416666666666666,12,5.0,4.7,54.833333333333336
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,5461.741705626251,118.39260461326103,5343.34910101299,0.3333333333333333,12,5.0,4.1,47.83333333333333
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,12587.066572130361,130.24297135653796,12456.823600773823,0.0,12,7.0,7.0,81.66666666666666
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,3183.445105854332,98.01254471893162,3085.4325611354,0.0,12,7.0,6.4,74.66666666666667
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,4928.69505506315,103.79036559892756,4824.904689464222,0.2083333333333333,12,7.0,5.8,67.66666666666666
