video,cp,ttc_start,ttc_true,distance,dv_kph,lcd,p,n,deficit_max,deficit_horizon,p_lane_end,p_lane_end_h,p_lane_max_h
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,2.0,0.8,7.777777777777778,35.0,2.0,0.9,10,11634.438849967826,11672.463336982146,0.9987870262108374,1.0,1.0
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,29.166666666666664,35.0,2.0,0.023809523809523808,21,1075.879162181378,1075.879162181378,0.0,0.0,0.0
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,26.25,35.0,2.0,0.6363636363636364,11,8853.80283512044,8853.80283512044,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,23.33333333333333,35.0,2.0,0.3,10,9262.596182150633,9262.596182150633,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,20.416666666666664,35.0,2.0,0.6363636363636364,11,9569.28317689308,9569.28317689308,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,17.5,35.0,2.0,0.75,10,10727.967326890486,10727.967326890486,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,38.888888888888886,35.0,2.0,0.0,21,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,35.97222222222222,35.0,2.0,0.22727272727272727,11,8128.061483528811,8128.061483528811,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,33.05555555555555,35.0,2.0,0.2,10,8227.541472193541,8227.541472193541,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,30.13888888888889,35.0,2.0,0.5454545454545454,11,8719.046441411738,8719.046441411738,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,27.222222222222214,35.0,2.0,0.2,10,8719.046441411738,8719.046441411738,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,5.0,5.0,48.61111111111111,35.0,2.0,0.045454545454545456,11,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,5.0,4.7,45.69444444444444,35.0,2.0,0.3181818181818182,11,5738.118713978367,5198.67173555389,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,5.0,4.1,39.86111111111111,35.0,2.0,0.45454545454545453,11,6467.6651587878105,6467.6651587878105,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,7.0,7.0,68.05555555555554,35.0,2.0,0.0,10,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,7.0,6.4,62.22222222222222,35.0,2.0,0.0,10,1104.6013053409347,1104.6013053409347,1.0,1.0,1.0
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,7.0,5.8,56.388888888888886,35.0,2.0,0.0,10,1104.6013053409347,1104.6013053409347,1.0,1.0,1.0
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,19.444444444444443,35.0,3.0,0.0,24,1104.601305340721,1104.601305340721,0.0,0.0,0.0
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,16.527777777777775,35.0,3.0,0.7083333333333334,12,2387.0896358860027,10979.122536870957,0.060659920603430895,0.9839352810194376,0.992774724711436
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,13.611111111111107,35.0,3.0,0.7083333333333334,12,2387.0896358860027,10979.122536870957,0.18475726370798207,1.0,1.0
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,10.694444444444445,35.0,3.0,0.9166666666666666,12,3158.495925835945,11827.431106740647,0.20235094722878305,1.0,1.0
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,7.777777777777778,35.0,3.0,0.8333333333333334,12,3510.389365874481,12162.597219285628,0.2285780880222489,1.0,1.0
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,3.0,3.0,29.166666666666664,35.0,3.0,0.0,24,1075.8791621812725,1075.8791621812725,0.0,0.0,0.0
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,3.0,2.7,26.25,35.0,3.0,0.16666666666666666,12,9521.152931747869,9534.073185312167,0.9861733966323274,0.99263807081461,0.9953794015916302
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,3.0,2.4,23.33333333333333,35.0,3.0,0.375,12,9945.616096412754,10014.843709938867,0.9943649835476379,1.0,1.0
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,3.0,2.1,20.416666666666664,35.0,3.0,0.5416666666666666,12,10381.282430903238,10419.157768334224,0.9945537777976207,1.0,1.0
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,3.0,1.8,17.5,35.0,3.0,0.6666666666666666,12,10381.282430903238,10419.157768334224,0.9994874448033378,1.0,1.0
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,38.888888888888886,35.0,3.0,0.020833333333333332,24,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,35.97222222222222,35.0,3.0,0.20833333333333334,12,7311.043382061561,7289.179406144913,1.0,0.9970094588728206,0.9970094588728206
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,33.05555555555555,35.0,3.0,0.3333333333333333,12,8584.341098181214,8584.341098181214,1.0,1.0,1.0
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,30.13888888888889,35.0,3.0,0.3333333333333333,12,8584.341098181214,8584.341098181214,1.0,1.0,1.0
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,27.222222222222214,35.0,3.0,0.4166666666666667,12,8698.53894794698,8698.53894794698,1.0,1.0,1.0
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,48.61111111111111,35.0,3.0,0.041666666666666664,12,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,5.0,4.4,42.77777777777778,35.0,3.0,0.20833333333333334,12,5991.072761896031,5991.072761896031,1.0,1.0,1.0
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,5.0,3.8,36.94444444444444,35.0,3.0,0.2916666666666667,12,7897.13649489285,7897.13649489285,1.0,1.0,1.0
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,6.0,6.0,58.33333333333333,35.0,3.0,0.041666666666666664,12,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,6.0,5.7,55.41666666666666,35.0,3.0,0.0,12,1931.1655755009822,1877.9153309260248,1.0,0.972425852422756,0.9938464353237286
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,6.0,5.1,49.58333333333333,35.0,3.0,0.08333333333333333,12,5135.273751743594,5135.273751743594,1.0,1.0,1.0
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,19.444444444444443,35.0,4.0,0.02,25,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,16.527777777777775,35.0,4.0,0.46153846153846156,13,1104.6013053409347,6522.861585058421,0.004695052644231507,0.6416877717718934,0.6416877717718934
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,13.611111111111107,35.0,4.0,0.8333333333333334,12,1104.6013053409347,9562.887127225073,0.005741480438485914,0.908643405059629,0.908643405059629
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,10.694444444444445,35.0,4.0,0.8076923076923077,13,1104.6013053409347,10701.701689218688,0.006554311408251396,0.9839519363468623,0.9839519363468623
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,7.777777777777778,35.0,4.0,0.9583333333333334,12,1104.6013053409347,11215.9055565619,0.007268668044259527,0.9992080930222785,0.9992080930222785
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,29.166666666666664,35.0,4.0,0.0,25,1074.7934064298,1074.7934064298,0.0,0.0,0.0
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,26.25,35.0,4.0,0.38461538461538464,13,4012.2569041208712,5590.927698057215,0.4534094729790164,0.6318088900130757,0.6318088900130757
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,23.33333333333333,35.0,4.0,0.5,12,5110.394396468316,8202.663687967355,0.45217189409110586,0.8773928325746382,0.8946641433981988
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,20.416666666666664,35.0,4.0,0.6538461538461539,13,5137.806774851104,9315.516890401617,0.5382255420029528,0.9760079102263922,0.9760079102263922
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,17.5,35.0,4.0,0.7916666666666666,12,6225.542917887141,10569.713453401604,0.5900252473681791,0.9989186485341387,0.9989186485341387
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,38.888888888888886,35.0,4.0,0.0,25,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,35.97222222222222,35.0,4.0,0.15384615384615385,13,7061.766130947059,3952.409171170838,0.9939245812673506,0.5562909557762955,0.5562909557762955
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,33.05555555555555,35.0,4.0,0.08333333333333333,12,7593.654105985489,6851.547842935191,0.9981563984882557,0.9006094066865092,0.9006094066865092
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,30.13888888888889,35.0,4.0,0.4230769230769231,13,9059.377439942456,8785.837491273149,0.998109929751969,0.9762684317291687,0.9762684317291687
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,27.222222222222214,35.0,4.0,0.5,12,9059.377439942456,8785.837491273149,0.9991389317118169,0.9976570623157162,0.9983589692490273
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,6.0,6.0,58.33333333333333,35.0,4.0,0.041666666666666664,12,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,6.0,5.4,52.5,35.0,4.0,0.041666666666666664,12,3329.8857397814754,2904.6451751313725,1.0,0.8722957488991772,0.8722957488991772
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,6.0,4.8,46.66666666666666,35.0,4.0,0.20833333333333334,12,5087.179754335113,5081.729014748062,1.0,0.9989285341092172,0.9989285341092172
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,7.0,7.0,68.05555555555554,35.0,4.0,0.0,13,1104.6013053409347,1104.6013053409347,0.0,0.0,0.0
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,7.0,6.7,65.13888888888889,35.0,4.0,0.0,13,1104.6013053409347,1104.6013053409347,1.0,0.27150500386671533,0.4974573436631258
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,7.0,6.1,59.30555555555555,35.0,4.0,0.19230769230769232,13,1104.6013053409347,1104.6013053409347,1.0,0.9619798527298506,0.9759594588531249
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,2.0,2.0,23.33333333333333,42.0,2.0,0.07692307692307693,26,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,2.0,1.7,19.83333333333333,42.0,2.0,0.6923076923076923,13,10733.388285966605,10800.269249759658,0.9930746046758726,1.0,1.0
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,2.0,1.4,16.333333333333332,42.0,2.0,0.6923076923076923,13,12109.456942092524,12130.392536495629,0.9976405416688762,1.0,1.0
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,2.0,1.1,12.833333333333334,42.0,2.0,0.8846153846153846,13,12726.174602539117,12729.871287872294,0.9996824065732342,1.0,1.0
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,2.0,0.8,9.333333333333334,42.0,2.0,0.9230769230769231,13,13115.184639541465,13115.184639541465,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,35.0,42.0,2.0,0.038461538461538464,26,1103.0762347127097,1103.0762347127097,0.0,0.0,0.0
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,31.5,42.0,2.0,0.5384615384615384,13,10508.064323026932,10508.064323026932,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,28.0,42.0,2.0,0.2692307692307692,13,10817.441790177476,10817.441790177476,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,24.5,42.0,2.0,0.6153846153846154,13,10817.441790177476,10817.441790177476,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,21.0,42.0,2.0,0.5,13,10929.16557930357,10929.16557930357,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,46.66666666666666,42.0,2.0,0.019230769230769232,26,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,43.16666666666666,42.0,2.0,0.34615384615384615,13,8769.337630245724,8769.337630245724,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,39.66666666666666,42.0,2.0,0.2692307692307692,13,8769.337630245724,8769.337630245724,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,36.16666666666666,42.0,2.0,0.46153846153846156,13,9690.231725009784,9690.231725009784,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,32.666666666666664,42.0,2.0,0.3076923076923077,13,9690.231725009784,9690.231725009784,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,58.33333333333333,42.0,2.0,0.0,13,1133.7018042442744,1133.7018042442744,0.0,0.0,0.0
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,5.0,4.4,51.333333333333336,42.0,2.0,0.07692307692307693,13,7436.546649972687,7436.546649972687,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,5.0,3.8,44.33333333333333,42.0,2.0,0.2692307692307692,13,8878.01714926184,8878.01714926184,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,6.0,6.0,70.0,42.0,2.0,0.07692307692307693,13,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,6.0,5.7,66.5,42.0,2.0,0.19230769230769232,13,2118.6650126882632,2118.6650126882632,1.0,1.0,1.0
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,6.0,5.1,59.49999999999999,42.0,2.0,0.34615384615384615,13,4573.834429301811,4573.834429301811,1.0,1.0,1.0
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,23.33333333333333,42.0,3.0,0.0,24,1103.0762347127097,1103.0762347127097,0.0,0.0,0.0
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,19.83333333333333,42.0,3.0,0.4583333333333333,12,2016.0631133768352,11835.788552487482,0.10013959648249611,0.9973919639052203,0.9973919639052203
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,16.333333333333332,42.0,3.0,0.7916666666666666,12,2553.2924121175465,12436.27648991041,0.130544481397615,1.0,1.0
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,12.833333333333334,42.0,3.0,0.875,12,2553.2924121175465,12724.597470819239,0.1570340493325642,1.0,1.0
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,9.333333333333334,42.0,3.0,1.0,12,2553.2924121175465,12724.597470819239,0.16971805020677008,1.0,1.0
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,35.0,42.0,3.0,0.020833333333333332,24,1119.1042603243902,1119.1042603243902,0.0,0.0,0.0
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,31.5,42.0,3.0,0.20833333333333334,12,9515.742876390015,9607.9367561861,0.9889782054584111,0.9985599836736679,0.9985599836736679
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,28.0,42.0,3.0,0.4583333333333333,12,10009.038686174283,10074.108586460148,0.9935408776143906,1.0,1.0
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,24.5,42.0,3.0,0.7083333333333334,12,11420.37875237332,11470.611495826211,0.9950763827398563,1.0,1.0
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,21.0,42.0,3.0,0.75,12,11420.37875237332,11470.611495826211,0.9972688707612242,1.0,1.0
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,46.66666666666666,42.0,3.0,0.0,24,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,43.16666666666666,42.0,3.0,0.08333333333333333,12,8560.39739953833,8297.064921982339,1.0,0.9970423970780797,0.9970423970780797
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,39.66666666666666,42.0,3.0,0.3333333333333333,12,9405.853639944651,9405.853639944651,1.0,1.0,1.0
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,36.16666666666666,42.0,3.0,0.4583333333333333,12,9667.958178535258,9667.958178535258,1.0,1.0,1.0
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,32.666666666666664,42.0,3.0,0.5,12,9667.958178535258,9667.958178535258,1.0,1.0,1.0
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,6.0,6.0,70.0,42.0,3.0,0.041666666666666664,12,1119.1042603246053,1119.1042603246053,0.0,0.0,0.0
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,6.0,5.4,63.0,42.0,3.0,0.0,12,3448.1881773863015,3448.1881773863015,1.0,1.0,1.0
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,6.0,4.8,55.99999999999999,42.0,3.0,0.041666666666666664,12,5882.2996415786765,5882.2996415786765,1.0,1.0,1.0
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,7.0,7.0,81.66666666666666,42.0,3.0,0.041666666666666664,12,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,7.0,6.7,78.16666666666667,42.0,3.0,0.0,12,1090.1929392931563,1090.1929392931563,1.0,0.9929558089355577,0.9935534956171492
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,7.0,6.1,71.16666666666666,42.0,3.0,0.08333333333333333,12,1090.1929392931563,1090.1929392931563,1.0,1.0,1.0
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,23.33333333333333,42.0,4.0,0.0625,24,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,19.83333333333333,42.0,4.0,0.4583333333333333,12,1090.1929392931563,6388.39514665289,0.0030634290745194777,0.6332270986918629,0.6332270986918629
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,16.333333333333332,42.0,4.0,0.7916666666666666,12,1090.1929392931563,10388.584082729456,0.0038779592404105593,0.9055003269687372,0.9055003269687372
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,12.833333333333334,42.0,4.0,0.9166666666666666,12,1090.1929392931563,11575.484534543546,0.005156851898828294,0.9835052940672443,0.9835052940672443
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,9.333333333333334,42.0,4.0,0.9583333333333334,12,1113.632679821966,13048.427274183874,0.005150626078056068,0.9991278708631798,0.9991278708631798
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,35.0,42.0,4.0,0.0,24,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,31.5,42.0,4.0,0.2916666666666667,12,3761.1667731614157,5260.048600527501,0.39573930932478835,0.627540795051752,0.627540795051752
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,28.0,42.0,4.0,0.5,12,4940.658736802429,8904.524658156395,0.39474685212592836,0.8753858587431631,0.8923060224269671
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,24.5,42.0,4.0,0.5,12,5182.758951164321,10462.356746389427,0.49332297539531517,0.9824614039605355,0.9824614039605355
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,21.0,42.0,4.0,0.625,12,5707.490155505434,10840.394081835211,0.3628240779141195,0.9920246252159737,0.9972489788160545
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,46.66666666666666,42.0,4.0,0.0,24,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,43.16666666666666,42.0,4.0,0.2916666666666667,12,8570.401397404894,4357.588823632344,0.9836089647496905,0.550262686678574,0.550262686678574
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,39.66666666666666,42.0,4.0,0.3333333333333333,12,9368.009121891766,8570.22419434831,0.9926919999604129,0.8983662227435512,0.8983662227435512
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,36.16666666666666,42.0,4.0,0.375,12,9368.009121891766,8745.99330493631,0.9922366338569514,0.9748908294245898,0.9790584643134674
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,32.666666666666664,42.0,4.0,0.5416666666666666,12,9368.009121891766,9327.641832883732,0.9974966288328114,0.9986347186221561,0.9986347186221561
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,58.33333333333333,42.0,4.0,0.0,12,1090.1929392931563,1090.1929392931563,0.0,0.0,0.0
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,5.0,4.7,54.833333333333336,42.0,4.0,0.041666666666666664,12,6437.29558383779,3457.588643147103,1.0,0.6029989177938947,0.6029989177938947
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,5.0,4.1,47.83333333333333,42.0,4.0,0.3333333333333333,12,7118.342558010852,6927.278579205626,1.0,0.97315892326786,0.97315892326786
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,7.0,7.0,81.66666666666666,42.0,4.0,0.0,12,1119.1042603246053,1119.1042603246053,0.0,0.0,0.0
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,7.0,6.4,74.66666666666667,42.0,4.0,0.0,12,1119.1042603246053,1119.1042603246053,1.0,0.8833359424357409,0.8833359424357409
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,7.0,5.8,67.66666666666666,42.0,4.0,0.20833333333333334,12,1119.1042603246053,1119.1042603246053,1.0,0.9982355396573451,0.9982355396573451
