p_change,x_rel,y_rel,vy_oth,v_ego,v_oth,dg_A,G_A_continue,G_A_ease_off,G_A_brake,G_A_brake_hard,dg_B,G_B_continue,G_B_ease_off,G_B_brake,G_B_brake_hard,video,trace,e_t,cp,p,n,ttc_start,ttc_true,distance,dv_kph,lcd
0.07000000000000002,33.16184782069875,3.4970996721307306,-0.00027774549520150467,28.739,24.991,23115.713821621233,26200.32773573683,3084.6139141155973,20307.599999999995,65416.141694000005,0.0,2287.359824736591,2289.3621762071925,20307.599999999995,65416.141694000005,LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC07,15.067,CP1,0.0,12,7.0,7.0,27.22222222222222,14.0,4.0
1.0,30.878248007781206,3.0694690045600166,-0.7666950096457483,28.739,24.988,157597.4880013125,172965.68270403138,15368.19470271886,20307.599999999995,65416.141694000005,10922.50464399311,13507.97683918295,2585.4721951898396,20307.599999999995,65416.141694000005,LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC07,15.667,CP3,0.375,12,7.0,6.4,24.88888888888889,14.0,4.0
1.0,28.588899564862686,2.5941502790303868,-0.7966256445698561,28.739,24.988,165834.47977644874,186142.07977644875,27657.06715659118,20307.599999999995,65416.141694000005,17047.08384286397,19829.589565610866,2782.505722746897,20307.599999999995,65416.141694000005,LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC07,16.267,CP5,0.375,12,7.0,5.8,22.55555555555556,14.0,4.0
0.07000000000000002,17.346663290504292,3.4998253793397414,0.001016348086451122,30.683,24.991,7300.065161521819,30519.278827248832,25277.337292883356,23219.213665727013,70329.12401648496,8239.872260683975,23078.218934376673,14838.346673692698,20312.325979816447,70329.12401648496,LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC02,15.067,CP1,0.0,21,2.0,2.0,11.666666666666666,21.0,2.0
1.0,15.614362249400024,3.1041410316721105,-1.3189478255587723,30.683,24.978,167769.98963726277,220774.14951147296,181941.32355613768,53004.159874210185,70404.53018058455,125290.54038167644,145684.98855103255,88804.31720242913,20394.448169356114,70379.94431470727,LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC02,15.367,CP2,0.9090909090909092,11,2.0,1.7,9.916666666666666,21.0,2.0
1.0,13.873810640763859,2.6455221231787003,-1.5289798440038513,30.683,24.981,164173.03082181182,224832.36000794976,186382.9206193786,60659.32918613795,72211.1963221328,136063.92079595593,157540.49406488688,110981.42070736353,21476.57326893094,70431.73617561697,LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC02,15.667,CP3,0.85,10,2.0,1.4,8.166666666666666,21.0,2.0
1.0,12.134648385045328,2.166788769427326,-1.5922657451524953,30.683,24.983,154128.59694273942,223327.58501377335,190159.0630450238,69198.98807103393,73288.24535972798,140697.5955598465,165996.23881008834,128748.7400965307,25298.643250241836,70527.17467287368,LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC02,15.967,CP4,0.9090909090909092,11,2.0,1.1,6.416666666666667,21.0,2.0
1.0,10.398309980320201,1.6728776264787315,-1.6392004456817817,30.683,24.986,149286.8292218548,225068.12102904293,193678.2296061141,114093.73457250794,75781.29180718813,110665.93812374432,178593.8690764262,148089.91230399703,67927.93095268188,70784.89256419441,LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC02,16.267,CP5,0.85,10,2.0,0.8,4.666666666666667,21.0,2.0
0.07000000000000002,23.136664658532307,3.499427592996153,0.0010163480864570432,30.535,24.991,13204.746350402776,34600.81546519747,24556.315594434516,21396.069114794693,70236.08778379257,14063.486001784382,20747.86777864668,6684.381776862298,20308.275922407738,70236.08778379257,LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC03,15.067,CP1,0.0,21,3.0,3.0,17.5,21.0,2.0
1.0,21.397368158080983,3.1117591339210793,-1.2922663088464725,30.683,24.977,203057.18542596867,238623.36633655484,171905.99439558337,35566.18091058618,70332.66682251997,91308.85977456649,111629.97776228223,33752.43533760758,20321.117987715734,70332.66682251997,LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC03,15.367,CP2,0.6818181818181818,11,3.0,2.7,15.75,21.0,2.0
1.0,19.667822677297227,2.65855057021543,-1.5140263990298772,30.68,24.98,197020.15068844904,238271.5044458282,177670.7875603103,41251.35375737918,70337.92396360685,102927.06949067613,123259.55630880239,48410.281863739656,20332.48681812626,70337.92396360685,LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC03,15.667,CP3,0.4,10,3.0,2.4,13.999999999999998,21.0,2.0
1.0,17.926663237303256,2.184393319967882,-1.5755945001952143,30.683,24.983,189518.45009810512,235415.24231377398,180586.4680863613,45896.792215668866,70350.30266040047,112009.5374158371,132358.48035568424,62998.69746730232,20348.94293984714,70350.30266040047,LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC03,15.967,CP4,0.7727272727272727,11,3.0,2.1,12.25,21.0,2.0
1.0,16.19133008564026,1.6963522799939035,-1.6212363793066233,30.683,24.986,181855.3304352427,234311.50705965143,184937.03035346107,52456.17662440871,70379.1319899976,123691.23716339056,144074.71773437652,84867.10588706918,20383.48057098596,70372.60010919784,LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC03,16.267,CP5,0.6,10,3.0,1.8,10.5,21.0,2.0
0.07000000000000002,29.004664274950606,3.4989848952809925,-0.0023046331826748145,30.683,24.991,16230.30446615651,36538.06870581183,23471.062279360758,20307.764239655316,70326.46489019276,12565.8974819038,16427.682793748496,3861.785311844697,20307.63282701715,70326.46489019276,LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC04,15.067,CP1,0.0,21,4.0,4.0,23.33333333333333,21.0,2.0
1.0,27.267364445418668,3.104301241941126,-1.3156042191159474,30.683,24.978,217236.60712400166,239601.89070043524,143131.24850681712,22365.283576433565,70326.50846631308,66946.06018834833,78324.78505800119,11378.724869652851,20308.676616946203,70326.50846631308,LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC04,15.367,CP2,0.4090909090909091,11,4.0,3.7,21.58333333333333,21.0,2.0
1.0,25.526822951478998,2.659560866730416,-1.4870636861214348,30.683,24.98,215062.762844813,241117.1916261338,155870.81076957108,26054.4287813208,70327.13019614063,73503.58152003729,89854.15254985717,16350.571029819876,20310.660213691655,70327.13019614063,LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC04,15.667,CP3,0.1,10,4.0,3.4,19.83333333333333,21.0,2.0
1.0,23.786660031036114,2.177945262836078,-1.5989303569873603,30.683,24.983,210454.19709725052,239898.68461599128,162613.40759984075,29444.487518740767,70328.37091993011,77764.22071760679,98077.61465477412,21395.49637973057,20313.393937167337,70328.37091993011,LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC04,15.967,CP4,0.5909090909090909,11,4.0,3.1,18.08333333333333,21.0,2.0
1.0,22.046327654263237,1.6917869135528631,-1.6182352195734466,30.683,24.973,205852.18593767204,240384.04448341558,171473.6510198038,34531.858545743526,70331.57653946377,89304.81597670101,109623.98009343471,31461.3272625818,20319.16411673371,70331.57653946377,LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC04,16.267,CP5,0.4,10,4.0,2.8,16.333333333333332,21.0,2.0
0.07000000000000002,34.809665638853254,3.4985785844025967,-0.0023046331826792553,30.683,24.991,18588.69375830138,35680.38405714067,17091.69029883929,20307.599999999995,70326.46489000006,7443.503531818268,10173.981575356705,2730.4780435384373,20307.599999999995,70326.46489000006,LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC05,15.067,CP1,0.0454545454545454,11,5.0,5.0,29.166666666666664,21.0,2.0
1.0,33.07737316259306,3.1118770320447733,-1.2889478342124845,30.683,24.977,211948.40338062335,232256.00338062336,100137.25371436299,20307.599999999995,70326.46489000006,43135.96346322034,47859.57864672896,4723.615183508618,20307.599999999995,70326.46489000006,LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC05,15.367,CP2,0.4545454545454545,11,5.0,4.7,27.416666666666668,21.0,2.0
1.0,29.601657016488588,2.1715289263957134,-1.5955965470702385,30.683,24.983,217986.57457410128,238296.71937946763,128203.9588058682,20310.144805366344,70326.46489000006,58293.028752023674,66034.09360396344,7741.064851939769,20307.735657613666,70326.46489000006,LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC05,15.967,CP4,0.4545454545454545,11,5.0,4.1,23.916666666666664,21.0,2.0
0.07000000000000002,46.04774450371726,3.497047343170822,-0.0015158624631297563,30.683,24.991,21678.384068783926,25238.5368922304,3560.152823446473,20307.599999999995,70326.46489000006,0.0,1721.3015818031063,2256.5294771851486,20307.599999999995,70326.46489000006,LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc2p0_TTC07,15.033,CP1,0.0,10,7.0,7.0,40.83333333333333,21.0,2.0
1.0,42.57789890578935,2.7649117107756567,-1.4765143313256528,30.683,24.98,169310.49165415225,189618.09165415226,23502.191372355202,20307.599999999995,70326.46489000006,10346.640881328161,12923.69317127169,2577.0522899435286,20307.599999999995,70326.46489000006,LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,LC_dv21_Tlc2p0_TTC07,15.633,CP3,0.0,10,7.0,6.4,37.333333333333336,21.0,2.0
1.0,39.11218572146493,1.8085367260961491,-1.6029011359954417,30.683,24.985,191566.00256313465,211873.60256313466,42979.77906537784,20307.599999999995,70326.46489000006,20422.153271765386,23324.70116848847,2902.547896723086,20307.599999999995,70326.46489000006,LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,LC_dv21_Tlc2p0_TTC07,16.233,CP5,0.05,10,7.0,5.8,33.83333333333333,21.0,2.0
0.07000000000000002,17.31266157076797,3.4998597594835252,0.00102869919037888,30.683,24.991,7261.525264988817,30487.30522941865,25023.578932403696,23225.779964429832,70329.15280527197,8481.136428475864,23083.731625134118,14602.595196658254,20312.368556630056,70329.15280527197,LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC02,15.067,CP1,0.0208333333333333,24,2.0,2.0,11.666666666666666,21.0,3.0
1.0,15.583458908479418,3.2331709586308515,-0.8889579190317122,30.683,24.984,159336.55795899077,211787.76553866267,179017.48170434663,52451.20757967191,70397.009031732,124563.94440737258,144955.7738197752,87931.29413185311,20391.829412402632,70379.06991692618,LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC02,15.367,CP2,0.5,12,2.0,1.7,9.916666666666666,21.0,3.0
1.0,13.862005062455204,2.9275219296300907,-1.0200333487458175,30.535,24.985,152176.27880691236,209305.10617062612,178853.3955261646,57128.82736371375,71422.50279239661,131478.0531393607,152725.38290740852,104303.8462313057,21247.329768047817,70326.78616382107,LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC02,15.667,CP3,0.75,12,2.0,1.4,8.166666666666666,21.0,3.0
1.0,12.130992275047934,2.6197916754441493,-1.0222861530355962,30.683,24.974,137723.55221981945,204595.48152878816,179900.9641665237,66871.92930896871,73095.09765294488,140073.17228127937,164919.18555634364,127726.33189378867,24846.01327506427,70515.51979334463,LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC02,15.967,CP4,0.875,12,2.0,1.1,6.416666666666667,21.0,3.0
1.0,10.399798899049824,2.299880618493354,-1.052388167899978,30.683,24.987,130260.13805033255,205449.07206757675,180344.32222657697,107361.6145233075,75188.9340172442,112812.48910935113,177454.83697790498,147017.08135681273,64642.34786855386,70730.27200068884,LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC02,16.267,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,3.0
0.07000000000000002,24.19128375429889,3.5022614578287548,0.0037388844830014427,30.683,24.991,13663.942720329258,34971.93703417634,24701.248842869794,21307.994313847084,70326.64099670734,14193.552130552762,20568.217455719245,6374.665325166483,20308.161928152986,70326.64099670734,LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC03,15.067,CP1,0.0208333333333333,24,3.0,3.0,17.5,21.0,3.0
1.0,22.466462545426065,3.233938418549093,-0.8856328139168547,30.535,24.984,205678.0072849263,236204.59906989636,161555.77558841233,30526.591784970034,70238.4770363681,79707.67408172389,100022.6803685807,23010.86051544698,20315.006286856806,70238.4770363681,LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC03,15.367,CP2,0.3333333333333333,12,3.0,2.7,15.75,21.0,3.0
1.0,20.746298026663744,2.9307785977188527,-1.0075088648295416,30.683,24.985,201091.55704743182,238793.3267998301,174369.82912992622,37701.76975239827,70334.90459075858,95824.01434622481,116148.79717419838,39320.182649125025,20324.782827973577,70334.90459075858,LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC03,15.667,CP3,0.625,12,3.0,2.4,13.999999999999998,21.0,3.0
1.0,19.014710539207783,2.6226279015787806,-1.0362453071446762,30.683,24.986,194343.25326208211,236407.1247669348,177269.14716484945,42063.871504852694,70341.94658521612,104511.75365311971,124847.88553800443,51261.512486004234,20336.13188488472,70341.94658521612,LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC03,15.967,CP4,0.7083333333333334,12,3.0,2.1,12.25,21.0,3.0
1.0,17.28357346007423,2.2971925148357055,-1.0769045960178603,30.683,24.987,186968.44076949614,235188.59646161986,181994.22557646167,48220.155692123706,70356.94529624227,116358.16138680645,136717.220562014,70522.71704657047,20359.059175207556,70356.94529624227,LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC03,16.267,CP5,0.7083333333333334,12,3.0,1.8,10.5,21.0,3.0
0.07000000000000002,28.987665720622456,3.498985862996207,-0.002314924651543032,30.535,24.991,15876.646651644787,36184.25858709613,22652.27582848768,20307.61193545134,70235.86225000006,11959.678631583669,15547.26222444602,3587.583592862351,20307.61193545134,70235.86225000006,LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC04,15.067,CP1,0.0208333333333333,24,4.0,4.0,23.33333333333333,21.0,3.0
1.0,27.258462376624934,3.2333080369993357,-0.8856245866588612,30.683,24.984,217152.51071961672,239367.98687542026,141847.1321962289,22215.47615580355,70326.49695873092,66502.3868272856,77657.42554483736,11155.038717551746,20308.602063161976,70326.49695873092,LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC04,15.367,CP2,0.2916666666666667,12,4.0,3.7,21.58333333333333,21.0,3.0
1.0,25.526006535450655,2.9285631890281185,-1.020016720372091,30.683,24.985,214625.26228134258,240386.7345687871,154512.64418684063,25761.47228744451,70327.05541303025,73107.43481279947,88914.42124864545,15806.98643584597,20310.49388907126,70327.05541303025,LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC04,15.667,CP3,0.25,12,4.0,3.4,19.83333333333333,21.0,3.0
1.0,23.805991062786795,2.6109091363955996,-1.0523092535376242,30.683,24.986,210365.83857201197,239423.00647980167,161186.64813768366,29057.16790778969,70328.20710816245,76722.22412251894,97035.32093822667,20665.956252142947,20313.096815707722,70328.20710816245,LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC04,15.967,CP4,0.4583333333333333,12,4.0,3.1,18.08333333333333,21.0,3.0
1.0,22.08079386820307,2.287751767549547,-1.0733580821343571,30.683,24.987,206119.29360757687,240123.37939177844,170132.81017633682,34004.08578420158,70331.23878067367,88170.43651563788,108489.06768227773,30212.186131205668,20318.631166639858,70331.23878067367,LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC04,16.267,CP5,0.5833333333333334,12,4.0,2.8,16.333333333333332,21.0,3.0
0.07000000000000002,34.80666592771341,3.49857799635119,-0.002306690583583713,30.683,24.991,18584.513302389714,35680.24609683996,17095.732794450247,20307.599999999995,70326.46489000006,7443.973927967496,10174.454156105203,2730.480228137707,20307.599999999995,70326.46489000006,LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC05,15.067,CP1,0.0833333333333333,12,5.0,5.0,29.166666666666664,21.0,3.0
1.0,31.346027917831965,2.957585294543309,-1.0290004155808108,30.683,24.985,216174.41777018917,236482.02017159824,115868.29279374101,20307.602401409076,70326.46489000006,51498.25373333671,57549.910991420475,6051.657258083765,20307.602401409076,70326.46489000006,LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC05,15.667,CP3,0.25,12,5.0,4.4,25.666666666666668,21.0,3.0
1.0,27.898814066251447,2.310196246367395,-1.0823472837030357,30.535,24.987,216511.48832873875,237233.07870531458,133408.2325326456,20721.590376575816,70235.86298334543,62380.236713475984,71461.4384990994,9081.20178562342,20308.050338837355,70235.86298334543,LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC05,16.267,CP5,0.2916666666666667,12,5.0,3.8,22.166666666666664,21.0,3.0
0.07000000000000002,40.641668042074826,3.499148433232696,0.0010266417892731022,30.683,24.991,24786.053227506847,32075.374264551436,7289.321037044587,20307.599999999995,70326.46489000006,2428.437377460456,4845.837731335843,2417.4003538753873,20307.599999999995,70326.46489000006,LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC06,15.067,CP1,0.0,12,6.0,6.0,35.0,21.0,3.0
1.0,38.91146482588327,3.2324650197725076,-0.8889558633325813,30.683,24.984,191124.50396210593,211432.10396210593,42407.52058224505,20307.599999999995,70326.46489000006,20357.13886177938,23257.024229990733,2899.8853682113545,20307.599999999995,70326.46489000006,LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC06,15.367,CP2,0.1666666666666666,12,6.0,5.7,33.25,21.0,3.0
1.0,35.45499248735743,2.610073891947578,-1.052296900964516,30.683,24.986,204558.89639937496,224866.49639937497,77695.73187079621,20307.599999999995,70326.46489000006,32822.8594062339,36425.475110851905,3602.615704618001,20307.599999999995,70326.46489000006,LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC06,15.967,CP4,0.0416666666666666,12,6.0,5.1,29.75,21.0,3.0
0.07000000000000002,17.354661558668568,3.4998278792064372,0.00102869919037888,30.683,24.991,7309.176635195447,30526.655826471244,25280.754033372676,23217.479191275797,70329.11722602723,8239.248586267175,23077.00580095973,14837.757214692556,20312.315838254428,70329.11722602723,LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC02,15.067,CP1,0.02,25,2.0,2.0,11.666666666666666,21.0,4.0
1.0,15.637511714945594,3.299117058386842,-0.6689836305064847,30.532,24.987,159871.01796921584,209554.52261498623,176463.17333731728,49683.50464577039,70278.68422758605,119695.07063828423,140074.99744521774,80381.1082899029,20379.926806933516,70278.68422758605,LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC02,15.367,CP2,0.6153846153846154,13,2.0,1.7,9.916666666666666,21.0,4.0
1.0,13.911102218418451,3.0704911771104317,-0.7655455850710067,30.683,24.988,137566.09747405836,195893.0673594433,172864.60577109762,58326.96988538492,71958.43303081869,134330.51393207093,155700.9521419686,108494.67259286843,21370.438209897668,70422.91639838177,LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC02,15.667,CP3,0.9166666666666666,12,2.0,1.4,8.166666666666666,21.0,4.0
1.0,12.187160963971536,2.8407450850522404,-0.762302047705434,30.535,24.988,127898.76227835086,188489.92447351245,166952.12786124984,60591.16219516159,72440.41491456235,137745.22926074604,160556.54123055263,120942.15255084542,22811.31196980659,70391.94373688396,LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC02,15.967,CP4,0.8846153846153846,13,2.0,1.1,6.416666666666667,21.0,4.0
1.0,10.460040358907372,2.607829689613244,-0.776958003472421,30.683,24.988,113079.99380069597,187020.94008762582,162384.12587330164,96777.49455668069,73940.94628692984,115442.90338603064,176540.4921550266,145889.30274128003,61097.58876899594,70630.30822499971,LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC02,16.267,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,4.0
0.07000000000000002,23.17766291738577,3.4994079053521485,0.0010286991903848013,30.683,24.991,13440.242691543885,35041.19905137224,24999.98572234092,21600.956359828357,70326.772509596,14167.885414299692,21534.68410561642,7366.798691316728,20308.41566531903,70326.772509596,LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC03,15.067,CP1,0.0,25,3.0,3.0,17.5,21.0,4.0
1.0,21.456514752558252,3.302703691409209,-0.6556425336762438,30.683,24.987,203125.58323478675,237976.6990433029,170380.3108345796,34851.11580851616,70332.11700500998,89706.46991841434,110026.72813740994,32152.128216632667,20320.2582189956,70332.11700500998,LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC03,15.367,CP2,0.4230769230769231,13,3.0,2.7,15.75,21.0,4.0
1.0,19.72810783004167,3.0785226077208914,-0.753559560023242,30.683,24.987,197242.67929103805,237708.12032394097,176155.72278723097,40465.44103290293,70338.8307385415,101393.65554284677,121724.77781688479,46515.49776222133,20331.12227403802,70338.8307385415,LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC03,15.667,CP3,0.5833333333333334,12,3.0,2.4,13.999999999999998,21.0,4.0
1.0,18.005162558020835,2.8403250270425175,-0.7889707648927058,30.683,24.988,189703.74045106664,234670.01737594462,178891.61015452316,44966.276924877966,70348.63985056317,110270.27212257676,130616.8153172856,60348.5596407876,20346.543194708836,70348.63985056317,LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC03,15.967,CP4,0.6538461538461539,13,3.0,2.1,12.25,21.0,4.0
1.0,16.28203604067382,2.6002829404124017,-0.7979141796488552,30.683,24.988,182124.42026620975,233401.67898462559,183823.37351174097,51277.25871841585,70369.45049869841,122052.6269808583,142431.16372600163,81934.78663515016,20378.536745143323,70369.45049869841,LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC03,16.267,CP5,0.8333333333333334,12,3.0,1.8,10.5,21.0,4.0
0.07000000000000002,29.003667446989795,3.4989593630711164,-0.0023272891625654843,30.683,24.991,16232.803229812649,36540.56790195281,23472.526725573334,20307.76467214016,70326.46489019721,12568.019293802907,16429.820153936762,3861.8008601338543,20307.632866680797,70326.46489019721,LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC04,15.067,CP1,0.0,25,4.0,4.0,23.33333333333333,21.0,4.0
1.0,27.277511715024875,3.2982935946758114,-0.66896557378878,30.683,24.987,216889.1946561142,239017.77972174625,141184.70208474054,22128.585065632036,70326.49161516744,66342.46772873821,77263.57007949374,10921.102350755538,20308.560398165704,70326.49161516744,LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC04,15.367,CP2,0.2307692307692307,13,4.0,3.7,21.58333333333333,21.0,4.0
1.0,25.549103738783625,3.070545740560448,-0.765535605132505,30.683,24.988,214802.30793606758,240411.2965777817,153949.6975366009,25608.988641714135,70327.01493669239,72912.38819921241,88469.773783846,15557.385584633594,20310.39795327745,70327.01493669239,LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC04,15.667,CP3,0.3333333333333333,12,4.0,3.4,19.83333333333333,21.0,4.0
1.0,23.82315743437686,2.8329157871168387,-0.7856322068386249,30.683,24.988,210377.7891533542,239243.95877100067,160645.71009465805,28866.169617646472,70328.1278770374,76278.72613316058,96591.67530348357,20334.45887927882,20312.949170322983,70328.1278770374,LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC04,15.967,CP4,0.5,13,4.0,3.1,18.08333333333333,21.0,4.0
1.0,22.095031133463976,2.5927491608827626,-0.7979089160164126,30.683,24.988,206089.14990596552,239893.7332356022,169631.888295326,33804.5833296367,70331.1060284934,87821.75759481471,108140.17758773487,29720.244516592855,20318.419992920157,70331.1060284934,LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC04,16.267,CP5,0.625,12,4.0,2.8,16.333333333333332,21.0,4.0
0.07000000000000002,40.654669191119666,3.499125170756834,0.001018407720471494,30.683,24.991,24793.361533550924,32067.475489403645,7274.113955852719,20307.599999999995,70326.46489000006,2426.461367005604,4843.829054102873,2417.3676870972686,20307.599999999995,70326.46489000006,LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC06,15.067,CP1,0.0,12,6.0,6.0,35.0,21.0,4.0
1.0,37.21510921504093,3.071550766725662,-0.7625582335872113,30.683,24.988,199827.18460082612,220134.78460082613,62899.41187147146,20307.599999999995,70326.46489000006,27067.491921289868,30306.96971852202,3239.4777972321517,20307.599999999995,70326.46489000006,LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC06,15.667,CP3,0.125,12,6.0,5.4,31.5,21.0,4.0
1.0,33.771037933388115,2.5956197529031884,-0.797918419752849,30.683,24.988,211080.504381518,231388.104381518,95310.52161614227,20307.599999999995,70326.46489000006,40595.1199150739,45073.51941633414,4478.399501260236,20307.599999999995,70326.46489000006,LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC06,16.267,CP5,0.3333333333333333,12,6.0,4.8,28.0,21.0,4.0
