video,cp,n_windows,vy_last,p_now,gp_1,gc_1,gp_2,gc_2,gp_3,gc_3,gp_4,gc_4,gp_6,gc_6,p,n,ttc_start,ttc_true,distance,dv_kph,lcd,x_looming,gate_g1
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,50,0.00102869919037888,6.686175753497822e-05,0.023965256093534934,0.085,0.04729247898816954,0.085,0.07006218143450738,0.085,0.09228768816698725,0.085,0.13515782873409166,0.085,0.0208333333333333,24,2.0,2.0,11.666666666666666,21.0,3.0,-2.5240324169928092,0.06852474796040976
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,51,-0.8889579190317122,0.1443280077280268,0.16477856178159972,0.185,0.1847403477501175,0.185,0.2042250471870648,0.185,0.22324406245688755,0.185,0.2599292938839701,0.185,0.5,12,2.0,1.7,9.916666666666666,21.0,3.0,-2.2014740122577,0.9306711387108086
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,52,-1.0200333487458175,0.8444869406266634,0.8482037015531331,0.785,0.8518316319219621,0.785,0.8553728547827969,0.785,0.8588294424444137,0.785,0.8654967549480012,0.785,0.75,12,2.0,1.4,8.166666666666666,21.0,3.0,-1.8173873446417588,0.9944477645677361
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,53,-1.0222861530355962,0.9980601012668929,0.998106464831738,1.0,0.9981517203077389,1.0,0.9981958941782104,1.0,0.9982390122935164,1.0,0.9983221815857357,1.0,0.875,12,2.0,1.1,6.416666666666667,21.0,3.0,-1.3431519510514416,0.9939131821523477
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,54,-1.052388167899978,0.9999863188955672,0.9999866458738582,1.0,0.9999869650373706,1.0,0.9999872765728776,1.0,0.9999875806626882,1.0,0.9999881672127761,1.0,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,3.0,-0.7248214237408357,0.9994916398022013
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,50,0.0037388844830014427,6.550540095503528e-05,0.023963932153866854,0.085,0.04729118669064937,0.085,0.07006092002288802,0.085,0.09228645690309593,0.085,0.13515665562128568,0.085,0.0208333333333333,24,3.0,3.0,17.5,21.0,3.0,-3.3313653230046385,0.06654594577985329
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,51,-0.8856328139168547,0.14022952582786,0.16077803356741766,0.185,0.18083543212957628,0.185,0.20041345901990965,0.185,0.21952357121769822,0.185,0.2563845168885158,0.185,0.3333333333333333,12,3.0,2.7,15.75,21.0,3.0,-3.1213203295684973,0.9284913009848358
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,52,-1.0075088648295416,0.8254057304717088,0.8295785321745575,0.775,0.8336516039487073,0.775,0.8376273293386892,0.775,0.8415080349223384,0.775,0.8489934162849809,0.775,0.625,12,3.0,2.4,13.999999999999998,21.0,3.0,-2.8866986115637183,0.993592849665881
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,53,-1.0362453071446762,0.9978778741697301,0.9979285929607999,1.0,0.9979780995731522,1.0,0.9980264229778489,1.0,0.998073591453544,1.0,0.9981645733693996,1.0,0.7083333333333334,12,3.0,2.1,12.25,21.0,3.0,-2.6210116473490204,0.994479747066685
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,54,-1.0769045960178603,0.9999865947522438,0.9999869151375624,1.0,0.9999872278656743,1.0,0.9999875331195868,1.0,0.999987831077933,1.0,0.9999884058012157,1.0,0.7083333333333334,12,3.0,1.8,10.5,21.0,3.0,-2.3148263731722825,0.9996181914116228
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,-0.002314924651543032,6.855988101419573e-05,0.023966913631876023,0.085,0.047294096911356984,0.085,0.07006376068934304,0.085,0.09228922967764447,0.085,0.13515929744108884,0.085,0.0208333333333333,24,4.0,4.0,23.33333333333333,21.0,3.0,-3.905467345865506,0.06879198247347298
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-0.8856245866588612,0.14024741085444603,0.16079549114200542,0.185,0.1808524724682653,0.185,0.20043009209463467,0.185,0.21953980676206486,0.185,0.2563999856480101,0.185,0.2916666666666667,12,4.0,3.7,21.58333333333333,21.0,3.0,-3.7498182114466854,0.9280767884615825
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-1.020016720372091,0.8406454407356821,0.8444540134800876,0.785,0.848171561365108,0.785,0.8518002598841844,0.785,0.8553422325364815,0.785,0.8621742416922914,0.785,0.25,12,4.0,3.4,19.83333333333333,21.0,3.0,-3.581052948401815,0.9943017973703617
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-1.0523092535376242,0.9985450803945845,0.9985798529619968,1.0,0.9986137944653147,1.0,0.9986469247669635,1.0,0.9986792632546571,1.0,0.9987416400332761,1.0,0.4583333333333333,12,4.0,3.1,18.08333333333333,21.0,3.0,-3.3967619499593167,0.9953112994612481
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-1.0733580821343571,0.9999905506588964,0.9999907764980763,1.0,0.9999909969397016,1.0,0.9999912121127736,1.0,0.999991422143211,1.0,0.9999918272648796,1.0,0.5833333333333334,12,4.0,2.8,16.333333333333332,21.0,3.0,-3.1938060599341176,0.999609717310084
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,50,-0.002306690583583713,6.855560389827497e-05,0.02396690945698314,0.085,0.04729409283624401,0.085,0.07006375671162524,0.085,0.09228922579499409,0.085,0.13515929374181126,0.085,0.0833333333333333,12,5.0,5.0,29.166666666666664,21.0,3.0,-4.351169726564992,0.06825831495507569
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,52,-1.0290004155808108,0.7217377711563837,0.7283882362918901,0.685,0.7348797553616571,0.685,0.7412161271754368,0.685,0.7474010597514578,0.685,0.7593309982731562,0.685,0.25,12,5.0,4.4,25.666666666666668,21.0,3.0,-4.095805857419422,0.9942523901108805
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,54,-1.0823472837030357,0.9999844208616263,0.999984793202914,1.0,0.9999851566452477,1.0,0.9999855114013124,1.0,0.99998585767871,1.0,0.9999865256032205,1.0,0.2916666666666667,12,5.0,3.8,22.166666666666664,21.0,3.0,-3.8030561609851192,0.9996139759479503
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,50,0.0010266417892731022,6.686279844194201e-05,0.023965257109564233,0.085,0.047292479979915744,0.085,0.07006218240255084,0.085,0.0922876891118945,0.085,0.13515782963437212,0.085,0.0,12,6.0,6.0,35.0,21.0,3.0,-4.715495070062747,0.06628548183858271
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,51,-0.8889558633325813,0.14432542451472027,0.1647760403070714,0.185,0.18473788653881107,0.185,0.2042226447986897,0.185,0.2232417174855762,0.185,0.2599270596627813,0.185,0.1666666666666666,12,6.0,5.7,33.25,21.0,3.0,-4.612986512760817,0.928353334320949
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,53,-1.052296900964516,0.9985853632826457,0.9986191730893423,1.0,0.9986521748419181,1.0,0.9986843878528605,1.0,0.9987158309730884,1.0,0.9987764807031603,1.0,0.0416666666666666,12,6.0,5.1,29.75,21.0,3.0,-4.3907346032672905,0.9951997951317513
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,50,0.00102869919037888,6.686175764588331e-05,0.02396525609364319,0.085,0.047292478988275204,0.085,0.0700621814346105,0.085,0.09228768816708792,0.085,0.13515782873418758,0.085,0.02,25,2.0,2.0,11.666666666666666,21.0,4.0,-2.5240324169928092,0.06852474796040976
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,51,-0.6689836305064847,0.019229216890515044,0.04266963108578345,0.095,0.06554981956153795,0.095,0.08788317170817883,0.095,0.10968275690977837,0.095,0.15173134968860613,0.095,0.6153846153846154,13,2.0,1.7,9.916666666666666,21.0,4.0,-2.2014740122577,0.7726114797953868
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,52,-0.7655455850710067,0.0969560030371634,0.11853874763957536,0.155,0.13960566481149714,0.155,0.16016908282456183,0.155,0.18024103530480487,0.155,0.21895724702684233,0.155,0.9166666666666666,12,2.0,1.4,8.166666666666666,21.0,4.0,-1.8173873446417588,0.9377753899706929
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,53,-0.762302047705434,0.4363173406289443,0.4497893518653077,0.415,0.46293938213643226,0.415,0.47577512678491807,0.415,0.48830409723473606,0.415,0.5124708679099738,0.415,0.8846153846153846,13,2.0,1.1,6.416666666666667,21.0,4.0,-1.3431519510514416,0.9326679077682407
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,54,-0.776958003472421,0.8550326022858284,0.8584973219795136,1.0,0.8618792348990888,1.0,0.8651803201258205,1.0,0.8684025094409475,1.0,0.874617697717013,1.0,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,4.0,-0.7248214237408357,0.9795949669416939
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,50,0.0010286991903848013,6.686175887734433e-05,0.02396525609484522,0.085,0.04729247898944851,0.085,0.07006218143575578,0.085,0.09228768816820582,0.085,0.13515782873525267,0.085,0.0,25,3.0,3.0,17.5,21.0,4.0,-3.3313653230046385,0.06799268213764463
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,51,-0.6556425336762438,0.016992100927607164,0.040485982177233724,0.095,0.06341835984515724,0.095,0.08580265386267451,0.095,0.10765196342482714,0.095,0.1497964680922871,0.095,0.4230769230769231,13,3.0,2.7,15.75,21.0,4.0,-3.1213203295684973,0.7577208282829206
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,52,-0.753559560023242,0.08220820547589189,0.10414342232692464,0.145,0.1255543876634281,0.145,0.1464536310925793,0.145,0.16685338276403971,0.145,0.2062018769160986,0.145,0.5833333333333334,12,3.0,2.4,13.999999999999998,21.0,4.0,-2.8866986115637183,0.9310740992928537
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,53,-0.7889707648927058,0.45885123785223575,0.4717846891177639,0.43,0.48440903099722615,0.43,0.49673165120257917,0.43,0.5087597608795202,0.43,0.5319604356183985,0.43,0.6538461538461539,13,3.0,2.1,12.25,21.0,4.0,-2.6210116473490204,0.9421090090066966
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,54,-0.7979141796488552,0.8867127849396048,0.8894203485108044,1.0,0.8920632013334152,1.0,0.8946428899938325,1.0,0.897160924115048,1.0,0.9020178876942642,1.0,0.8333333333333334,12,3.0,1.8,10.5,21.0,4.0,-2.3148263731722825,0.9829628745313249
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,-0.0023272891625654843,6.856630392906801e-05,0.02396691990128328,0.085,0.04729410303092546,0.085,0.07006376666265388,0.085,0.09228923550819322,0.085,0.1351593029962679,0.085,0.0,25,4.0,4.0,23.33333333333333,21.0,4.0,-3.905467345865506,0.06879198247347298
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-0.66896557378878,0.01923034295202739,0.04267073023443428,0.095,0.06555089244054446,0.095,0.08788421894538531,0.095,0.10968377911802364,0.095,0.15173232361920816,0.095,0.2307692307692307,13,4.0,3.7,21.58333333333333,21.0,4.0,-3.7498182114466854,0.7701660893151503
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-0.765535605132505,0.0969431760299962,0.11852622719778111,0.155,0.13959344360816575,0.155,0.16015715370789632,0.155,0.18022939129393623,0.155,0.2189461529483434,0.155,0.3333333333333333,12,4.0,3.4,19.83333333333333,21.0,4.0,-3.581052948401815,0.936778834257638
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-0.7856322068386249,0.49291863585357226,0.5050378765681145,0.465,0.5168674675225158,0.465,0.5284143313438221,0.465,0.5396852252083464,0.465,0.5614253281497545,0.465,0.5,13,4.0,3.1,18.08333333333333,21.0,4.0,-3.3967619499593167,0.9412854801114635
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-0.7979089160164126,0.9007668198130485,0.9031384920585462,1.0,0.9054534813555638,1.0,0.9077131424261351,1.0,0.9099187976144479,1.0,0.9141732224563056,1.0,0.625,12,4.0,2.8,16.333333333333332,21.0,4.0,-3.1938060599341176,0.9830904593602893
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,50,0.001018407720471494,6.686696449547167e-05,0.023965261176049114,0.085,0.047292483949211664,0.085,0.07006218627698063,0.085,0.09228769289372545,0.085,0.1351578332375918,0.085,0.0,12,6.0,6.0,35.0,21.0,4.0,-4.715495070062747,0.06628548183858271
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,52,-0.7625582335872113,0.09587429553196254,0.11748289293545372,0.155,0.13857504502670717,0.155,0.15916309484472502,0.155,0.17925909042997173,0.155,0.2180216782055941,0.155,0.125,12,6.0,5.4,31.5,21.0,4.0,-4.5049434573664415,0.9343622237825722
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,54,-0.797918419752849,0.8903599624244273,0.892980358481708,1.0,0.8955381270933143,1.0,0.8980347650547174,1.0,0.9004717333879884,1.0,0.9051723315008872,1.0,0.3333333333333333,12,6.0,4.8,28.0,21.0,4.0,-4.269614189639312,0.9825751718430129
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,50,0.0014752566642356076,6.664718275870987e-05,0.023965046647094177,0.085,0.047292274547497105,0.085,0.07006198187996544,0.085,0.09228749338179736,0.085,0.13515764314836767,0.085,0.0384615384615384,13,7.0,7.0,40.83333333333333,21.0,4.0,-5.023604775564403,0.06576692324313017
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,51,-0.4962650857999513,0.003979800808464063,0.02778467593115322,0.085,0.051020614720958,0.085,0.07370121475187143,0.085,0.09583974861597226,0.085,0.13854212971924024,0.085,0.0769230769230769,13,7.0,6.7,39.083333333333336,21.0,4.0,-4.936048126263401,0.5590199287179077
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,53,-0.7823066319770652,0.3541449117020412,0.3695808433596177,0.35,0.3846478563689487,0.35,0.3993547678828982,0.35,0.41371018432444434,0.35,0.44139993413109524,0.35,0.2307692307692307,13,7.0,6.1,35.58333333333333,21.0,4.0,-4.748530185202152,0.9317416850449286
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,50,0.002136681776769099,6.630368292422962e-05,0.023964711356903107,0.085,0.04729194727073903,0.085,0.07006166242511938,0.085,0.09228718156191966,0.085,0.13515734605536084,0.085,0.0576923076923076,26,2.0,2.0,15.555555555555555,28.0,2.0,-2.8088826911727645,0.06812539860546084
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,51,-1.317809625071192,0.9439383371735555,0.9452782104851982,0.92,0.9465860608349675,0.92,0.9478626535714065,0.92,0.9491087357512343,0.92,0.9515122678214081,0.92,0.7307692307692307,13,2.0,1.7,13.22222222222222,28.0,2.0,-2.4852442360388385,0.9981992703970146
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,52,-1.530261407019526,0.9999858694435931,0.999986207163783,1.0,0.9999865368124627,1.0,0.9999868585825417,1.0,0.9999871726623181,1.0,0.9999877784817637,1.0,0.9230769230769232,13,2.0,1.4,10.888888888888888,28.0,2.0,-2.099320482560076,0.9999973241348752
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,53,-1.591139945305339,0.9999999997512562,0.9999999997572012,1.0,0.999999999763004,1.0,0.9999999997686683,1.0,0.9999999997741971,1.0,0.9999999997848615,1.0,0.9615384615384616,13,2.0,1.1,8.555555555555555,28.0,2.0,-1.62158054054924,0.999998640030944
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,54,-1.6380520082894856,0.9999999999999974,0.9999999999999976,1.0,0.9999999999999976,1.0,0.9999999999999977,1.0,0.9999999999999977,1.0,0.9999999999999978,1.0,0.9615384615384616,13,2.0,0.8,6.222222222222222,28.0,2.0,-0.995262057665552,0.999999998160105
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,50,-0.0011875358401436358,6.79769068892847e-05,0.023966344590828224,0.085,0.047293541470385864,0.085,0.07006321852340687,0.085,0.09228870046947,0.085,0.13515879322676821,0.085,0.0384615384615384,26,3.0,3.0,23.33333333333333,28.0,2.0,-3.6177852734137246,0.06879198247347547
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,51,-1.2878096327164381,0.9230315229900774,0.9248710690003812,0.885,0.9266666498751454,0.885,0.928419316380772,0.885,0.9301300941703545,0.885,0.933429964234118,0.885,0.5384615384615384,13,3.0,2.7,21.0,28.0,2.0,-3.407445049870862,0.9974924370673178
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,52,-1.512291146449268,0.9999774546618869,0.9999779934952949,1.0,0.9999785194505886,1.0,0.9999790328355548,1.0,0.9999795339506243,1.0,0.999980500537066,1.0,0.5,13,3.0,2.4,18.666666666666664,28.0,2.0,-3.1724111148818412,0.9999961019290455
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,53,-1.60113756277605,0.9999999996487138,0.9999999996571095,1.0,0.9999999996653046,1.0,0.9999999996733038,1.0,0.9999999996811119,1.0,0.9999999996961726,1.0,0.6923076923076923,13,3.0,2.1,16.333333333333332,28.0,2.0,-2.9061239874823364,0.9999987309844237
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,54,-1.6470172517441442,0.9999999999999966,0.9999999999999967,1.0,0.9999999999999967,1.0,0.9999999999999968,1.0,0.9999999999999969,1.0,0.999999999999997,1.0,0.6538461538461539,13,3.0,1.8,14.0,28.0,2.0,-2.5990165391119375,0.9999999983319441
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,0.0021361233272365557,6.630395195332577e-05,0.023964711619502407,0.085,0.047291947527062214,0.085,0.07006166267531644,0.085,0.092287181806137,0.085,0.13515734628804413,0.085,0.0769230769230769,26,4.0,4.0,31.11111111111111,28.0,2.0,-4.192438774014104,0.06667647449733112
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-1.3144781091200028,0.941901953192615,0.9432904960657862,0.92,0.9446458527749366,0.92,0.945968816469132,0.92,0.9472601613411812,0.92,0.9497509993162927,0.92,0.3846153846153846,13,4.0,3.7,28.77777777777778,28.0,2.0,-4.036669905896323,0.998066971730018
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-1.5302552134618208,0.9999858670977667,0.9999862048740217,1.0,0.9999865345774268,1.0,0.999986856400923,1.0,0.9999871705328401,1.0,0.9999877764528584,1.0,0.2692307692307692,13,4.0,3.4,26.444444444444443,28.0,2.0,-3.8677519092575547,0.9999971791925669
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-1.5878042328413002,0.9999999997409663,0.9999999997471573,1.0,0.9999999997532002,1.0,0.9999999997590987,1.0,0.9999999997648562,1.0,0.9999999997759618,1.0,0.4615384615384615,13,4.0,3.1,24.11111111111111,28.0,2.0,-3.683261845150956,0.9999984843450851
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-1.6380474884292144,0.9999999999999974,0.9999999999999976,1.0,0.9999999999999976,1.0,0.9999999999999977,1.0,0.9999999999999977,1.0,0.9999999999999978,1.0,0.3846153846153846,13,4.0,2.8,21.77777777777777,28.0,2.0,-3.480039750725194,0.999999998020036
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,50,-0.0011875358401377146,6.797705977094232e-05,0.023966344740056014,0.085,0.04729354161604711,0.085,0.07006321866558683,0.085,0.09228870060825187,0.085,0.13515879335899555,0.085,0.0,13,5.0,5.0,38.888888888888886,28.0,2.0,-4.6383967788013445,0.06733209223175714
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,52,-1.5302530148121671,0.9999858631289408,0.9999862010000506,1.0,0.9999865307960436,1.0,0.9999868527099149,1.0,0.9999871669300472,1.0,0.9999877730202209,1.0,0.2692307692307692,13,5.0,4.4,34.22222222222222,28.0,2.0,-4.382900491159472,0.9999970969959394
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,54,-1.6380352182378652,0.9999999999999974,0.9999999999999976,1.0,0.9999999999999976,1.0,0.9999999999999977,1.0,0.9999999999999977,1.0,0.9999999999999978,1.0,0.1538461538461538,13,5.0,3.8,29.55555555555556,28.0,2.0,-4.089950923855126,0.9999999979586583
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,50,-0.0003561482314827988,6.754745921868917e-05,0.023965925406953664,0.085,0.0472931323050027,0.085,0.07006281913707323,0.085,0.09228831062846668,0.085,0.13515842179747792,0.085,0.0769230769230769,13,6.0,6.0,46.66666666666666,28.0,2.0,-5.002861077785692,0.0665459457798555
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,51,-0.9811634738416796,0.302491755459528,0.31916219715519795,0.305,0.3354342154221788,0.305,0.3513173325773609,0.305,0.36682084335433396,0.305,0.39672511929694554,0.305,0.2307692307692307,13,6.0,5.7,44.333333333333336,28.0,2.0,-4.900318396338529,0.9613579655372053
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,53,-1.581144834742009,0.9999999884736077,0.9999999887490884,1.0,0.9999999890179851,1.0,0.9999999892804552,1.0,0.9999999895366523,1.0,0.9999999900308233,1.0,0.3846153846153846,13,6.0,5.1,39.66666666666666,28.0,2.0,-4.677979310694104,0.9999969403117667
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,50,-0.0003623789954089606,6.756610747849828e-05,0.02396594360952021,0.085,0.04729315007252803,0.085,0.07006283647995484,0.085,0.09228832755685357,0.085,0.13515843792635782,0.085,0.0416666666666666,24,2.0,2.0,15.555555555555555,28.0,3.0,-2.8088826911727645,0.06959850821849417
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,51,-0.6611663621404876,0.017885471358196365,0.04135800106138266,0.095,0.0642695374846621,0.095,0.08663348836312246,0.095,0.10846294098708563,0.095,0.1505691441777037,0.095,0.5416666666666666,12,2.0,1.7,13.22222222222222,28.0,3.0,-2.4852442360388385,0.7652314182648793
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,52,-1.0183624721502658,0.5477105445625644,0.5585202590791339,0.525,0.5690716215016519,0.525,0.5793708064431848,0.525,0.5894238409435945,0.525,0.6088148499921618,0.525,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0,3.0,-2.099320482560076,0.9930060847520041
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,53,-1.0444948378038124,0.992878124215723,0.9930483369923531,1.0,0.9932144816849269,1.0,0.9933766555206224,1.0,0.9935349534028883,1.0,0.9938402896341788,1.0,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0,3.0,-1.62158054054924,0.9940167607914941
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,54,-1.0578348833360445,0.9999460053799302,0.9999472958509358,1.0,0.9999485554796943,1.0,0.9999497850033351,1.0,0.9999509851413703,1.0,0.9999533000531016,1.0,1.0,12,2.0,0.8,6.222222222222222,28.0,3.0,-0.995262057665552,0.99798470429574
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,50,-0.0011833330314677416,6.797476479801058e-05,0.02396634249993292,0.085,0.04729353942946294,0.085,0.07006321653126199,0.085,0.09228869852493737,0.085,0.13515879137407344,0.085,0.0,24,3.0,3.0,23.33333333333333,28.0,3.0,-3.6177852734137246,0.06879198247347547
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,51,-0.8845154639599319,0.13889341904309016,0.15947385972455788,0.18,0.1795624280315598,0.18,0.19917087971007372,0.18,0.21831068954383862,0.18,0.2552289181303684,0.18,0.4166666666666667,12,3.0,2.7,21.0,28.0,3.0,-3.407445049870862,0.9280767884615826
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,52,-1.006331449208634,0.8262629379758719,0.8304152524259446,0.775,0.8344683265925026,0.775,0.8384245323175609,0.775,0.8422861847561284,0.775,0.8497348150553315,0.775,0.6666666666666666,12,3.0,2.4,18.666666666666664,28.0,3.0,-3.1724111148818412,0.9935563521312816
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,53,-1.0511773232367203,0.9982902870904549,0.9983311492158821,1.0,0.9983710347368249,1.0,0.998409966994123,1.0,0.9984479687707704,1.0,0.9985212693045344,1.0,0.8333333333333334,12,3.0,2.1,16.333333333333332,28.0,3.0,-2.9061239874823364,0.9952697590284613
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,54,-1.0751953874822515,0.9999889035123893,0.9999891687183582,1.0,0.9999894275859064,1.0,0.9999896802665221,1.0,0.9999899269080731,1.0,0.9999904026478655,1.0,0.8333333333333334,12,3.0,1.8,14.0,28.0,3.0,-2.5990165391119375,0.9996209779324361
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,0.0021385054944008243,6.630276972648015e-05,0.023964710465530774,0.085,0.04729194640067049,0.085,0.07006166157584547,0.085,0.09228718073294338,0.085,0.13515734526553608,0.085,0.0208333333333333,24,4.0,4.0,31.11111111111111,28.0,3.0,-4.192438774014104,0.06667647449733112
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-0.8844972585671771,0.13884381819709632,0.15942544433840292,0.18,0.17951516977276266,0.18,0.19912475092329945,0.18,0.21826566323471452,0.18,0.25518601835866833,0.18,0.2083333333333333,12,4.0,3.7,28.77777777777778,28.0,3.0,-4.036669905896323,0.927242239074523
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-1.0213015050487275,0.843915835507682,0.8476462458421158,0.785,0.8512874993981633,0.785,0.8548417270221442,0.785,0.8583110086331677,0.785,0.8650028061305941,0.785,0.4166666666666667,12,4.0,3.4,26.444444444444443,28.0,3.0,-3.8677519092575547,0.9943994821688934
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-1.0511705995651586,0.9984951782235776,0.9985311434524944,1.0,0.9985662491127157,1.0,0.9986005157479272,1.0,0.9986339634108198,1.0,0.9986984796455722,1.0,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0,3.0,-3.683261845150956,0.9952558394504715
