video,cp,vy_oth,p_change,gc_1,gc_2,gc_3,gc_4,gc_6,p,n,ttc_start,ttc_true,distance,dv_kph,lcd,x_looming,gate_g1
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,-1.0222861530355962,0.8721283339820208,1.0,1.0,1.0,1.0,1.0,0.875,12,2.0,1.1,6.416666666666667,21.0,3.0,-1.3431519510514416,0.9939131821523477
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,-1.052388167899978,0.9035415604223053,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,3.0,-0.7248214237408357,0.9994916398022013
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0037388844830014427,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0208333333333333,24,3.0,3.0,17.5,21.0,3.0,-3.3313653230046385,0.06654594577985329
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-0.8856328139168547,0.625478697840116,0.575,0.575,0.575,0.575,0.575,0.3333333333333333,12,3.0,2.7,15.75,21.0,3.0,-3.1213203295684973,0.9284913009848358
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-1.0075088648295416,0.8538493063592725,0.785,0.785,0.785,0.785,0.785,0.625,12,3.0,2.4,13.999999999999998,21.0,3.0,-2.8866986115637183,0.993592849665881
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-1.0362453071446762,0.8876262428188147,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,12,3.0,2.1,12.25,21.0,3.0,-2.6210116473490204,0.994479747066685
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-1.0769045960178603,0.9239731316076343,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,12,3.0,1.8,10.5,21.0,3.0,-2.3148263731722825,0.9996181914116228
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,-0.002314924651543032,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0208333333333333,24,4.0,4.0,23.33333333333333,21.0,3.0,-3.905467345865506,0.06879198247347298
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-0.8856245866588612,0.6254592396145787,0.575,0.575,0.575,0.575,0.575,0.2916666666666667,12,4.0,3.7,21.58333333333333,21.0,3.0,-3.7498182114466854,0.9280767884615825
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-1.020016720372091,0.8694489622498979,0.815,0.815,0.815,0.815,0.815,0.25,12,4.0,3.4,19.83333333333333,21.0,3.0,-3.581052948401815,0.9943017973703617
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-1.0523092535376242,0.9034687363131404,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,12,4.0,3.1,18.08333333333333,21.0,3.0,-3.3967619499593167,0.9953112994612481
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-1.0733580821343571,0.9212766121902304,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,12,4.0,2.8,16.333333333333332,21.0,3.0,-3.1938060599341176,0.999609717310084
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,-0.002306690583583713,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0833333333333333,12,5.0,5.0,29.166666666666664,21.0,3.0,-4.351169726564992,0.06825831495507569
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,-1.0290004155808108,0.8797910779157483,0.82,0.82,0.82,0.82,0.82,0.25,12,5.0,4.4,25.666666666666668,21.0,3.0,-4.095805857419422,0.9942523901108805
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,-1.0823472837030357,0.9279515939230278,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,12,5.0,3.8,22.166666666666664,21.0,3.0,-3.8030561609851192,0.9996139759479503
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0010266417892731022,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,12,6.0,6.0,35.0,21.0,3.0,-4.715495070062747,0.06628548183858271
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,-0.8889558633325813,0.6333080248467013,0.585,0.585,0.585,0.585,0.585,0.1666666666666666,12,6.0,5.7,33.25,21.0,3.0,-4.612986512760817,0.928353334320949
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,-1.052296900964516,0.9034573327558596,1.0,1.0,1.0,1.0,1.0,0.0416666666666666,12,6.0,5.1,29.75,21.0,3.0,-4.3907346032672905,0.9951997951317513
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.00102869919037888,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.02,25,2.0,2.0,11.666666666666666,21.0,4.0,-2.5240324169928092,0.06852474796040976
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,-0.6689836305064847,0.1671926928584911,0.16,0.16,0.16,0.16,0.16,0.6153846153846154,13,2.0,1.7,9.916666666666666,21.0,4.0,-2.2014740122577,0.7726114797953868
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,-0.7655455850710067,0.3366159643528546,0.29,0.29,0.29,0.29,0.29,0.9166666666666666,12,2.0,1.4,8.166666666666666,21.0,4.0,-1.8173873446417588,0.9377753899706929
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,-0.762302047705434,0.3295985484484017,0.285,0.285,0.285,0.285,0.285,0.8846153846153846,13,2.0,1.1,6.416666666666667,21.0,4.0,-1.3431519510514416,0.9326679077682407
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,-0.776958003472421,0.3619255163722669,0.995,0.995,0.995,0.995,0.995,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,4.0,-0.7248214237408357,0.9795949669416939
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0010286991903848013,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,25,3.0,3.0,17.5,21.0,4.0,-3.3313653230046385,0.06799268213764463
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-0.6556425336762438,0.15038109314872922,0.155,0.155,0.155,0.155,0.155,0.4230769230769231,13,3.0,2.7,15.75,21.0,4.0,-3.1213203295684973,0.7577208282829206
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-0.753559560023242,0.31109738081094584,0.275,0.275,0.275,0.275,0.275,0.5833333333333334,12,3.0,2.4,13.999999999999998,21.0,4.0,-2.8866986115637183,0.9310740992928537
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-0.7889707648927058,0.3895154339301164,0.34,0.34,0.34,0.34,0.34,0.6538461538461539,13,3.0,2.1,12.25,21.0,4.0,-2.6210116473490204,0.9421090090066966
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-0.7979141796488552,0.4106031530269419,0.995,0.995,1.0,1.0,1.0,0.8333333333333334,12,3.0,1.8,10.5,21.0,4.0,-2.3148263731722825,0.9829628745313249
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,-0.0023272891625654843,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,25,4.0,4.0,23.33333333333333,21.0,4.0,-3.905467345865506,0.06879198247347298
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-0.66896557378878,0.16716890726073913,0.16,0.16,0.16,0.16,0.16,0.2307692307692307,13,4.0,3.7,21.58333333333333,21.0,4.0,-3.7498182114466854,0.7701660893151503
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-0.765535605132505,0.3365942492320805,0.29,0.29,0.29,0.29,0.29,0.3333333333333333,12,4.0,3.4,19.83333333333333,21.0,4.0,-3.581052948401815,0.936778834257638
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-0.7856322068386249,0.3817578460580264,0.33,0.33,0.33,0.33,0.33,0.5,13,4.0,3.1,18.08333333333333,21.0,4.0,-3.3967619499593167,0.9412854801114635
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-0.7979089160164126,0.41059061976661837,0.995,0.995,1.0,1.0,1.0,0.625,12,4.0,2.8,16.333333333333332,21.0,4.0,-3.1938060599341176,0.9830904593602893
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.001018407720471494,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,12,6.0,6.0,35.0,21.0,4.0,-4.715495070062747,0.06628548183858271
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,-0.7625582335872113,0.3301498570766188,0.285,0.285,0.285,0.285,0.285,0.125,12,6.0,5.4,31.5,21.0,4.0,-4.5049434573664415,0.9343622237825722
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,-0.797918419752849,0.4106132492574834,0.995,0.995,1.0,1.0,1.0,0.3333333333333333,12,6.0,4.8,28.0,21.0,4.0,-4.269614189639312,0.9825751718430129
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.0014752566642356076,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0384615384615384,13,7.0,7.0,40.83333333333333,21.0,4.0,-5.023604775564403,0.06576692324313017
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,-0.4962650857999513,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0769230769230769,13,7.0,6.7,39.083333333333336,21.0,4.0,-4.936048126263401,0.5590199287179077
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,-0.7823066319770652,0.3740975129542037,0.325,0.325,0.325,0.325,0.325,0.2307692307692307,13,7.0,6.1,35.58333333333333,21.0,4.0,-4.748530185202152,0.9317416850449286
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.002136681776769099,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0576923076923076,26,2.0,2.0,15.555555555555555,28.0,2.0,-2.8088826911727645,0.06812539860546084
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,-1.317809625071192,0.9942336945753723,0.985,0.985,0.985,0.985,0.985,0.7307692307692307,13,2.0,1.7,13.22222222222222,28.0,2.0,-2.4852442360388385,0.9981992703970146
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,-1.530261407019526,0.9995146659930824,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,13,2.0,1.4,10.888888888888888,28.0,2.0,-2.099320482560076,0.9999973241348752
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,-1.591139945305339,0.9997672463666231,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,13,2.0,1.1,8.555555555555555,28.0,2.0,-1.62158054054924,0.999998640030944
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,-1.6380520082894856,0.9998688677183291,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,13,2.0,0.8,6.222222222222222,28.0,2.0,-0.995262057665552,0.999999998160105
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,-0.0011875358401436358,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0384615384615384,26,3.0,3.0,23.33333333333333,28.0,2.0,-3.6177852734137246,0.06879198247347547
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-1.2878096327164381,0.99192095386493,0.985,0.985,0.985,0.985,0.985,0.5384615384615384,13,3.0,2.7,21.0,28.0,2.0,-3.407445049870862,0.9974924370673178
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-1.512291146449268,0.9993983743486182,1.0,1.0,1.0,1.0,1.0,0.5,13,3.0,2.4,18.666666666666664,28.0,2.0,-3.1724111148818412,0.9999961019290455
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-1.60113756277605,0.9997939235503962,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,13,3.0,2.1,16.333333333333332,28.0,2.0,-2.9061239874823364,0.9999987309844237
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-1.6470172517441442,0.9998825733152675,1.0,1.0,1.0,1.0,1.0,0.6538461538461539,13,3.0,1.8,14.0,28.0,2.0,-2.5990165391119375,0.9999999983319441
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0021361233272365557,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0769230769230769,26,4.0,4.0,31.11111111111111,28.0,2.0,-4.192438774014104,0.06667647449733112
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-1.3144781091200028,0.9940126494660217,0.985,0.985,0.985,0.985,0.985,0.3846153846153846,13,4.0,3.7,28.77777777777778,28.0,2.0,-4.036669905896323,0.998066971730018
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-1.5302552134618208,0.9995146299806471,1.0,1.0,1.0,1.0,1.0,0.2692307692307692,13,4.0,3.4,26.444444444444443,28.0,2.0,-3.8677519092575547,0.9999971791925669
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-1.5878042328413002,0.9997576141164853,1.0,1.0,1.0,1.0,1.0,0.4615384615384615,13,4.0,3.1,24.11111111111111,28.0,2.0,-3.683261845150956,0.9999984843450851
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-1.6380474884292144,0.9998688604278353,1.0,1.0,1.0,1.0,1.0,0.3846153846153846,13,4.0,2.8,21.77777777777777,28.0,2.0,-3.480039750725194,0.999999998020036
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,-0.0011875358401377146,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,13,5.0,5.0,38.888888888888886,28.0,2.0,-4.6383967788013445,0.06733209223175714
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,-1.5302530148121671,0.9995146171959716,1.0,1.0,1.0,1.0,1.0,0.2692307692307692,13,5.0,4.4,34.22222222222222,28.0,2.0,-4.382900491159472,0.9999970969959394
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,-1.6380352182378652,0.9998688406341236,1.0,1.0,1.0,1.0,1.0,0.1538461538461538,13,5.0,3.8,29.55555555555556,28.0,2.0,-4.089950923855126,0.9999999979586583
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,-0.0003561482314827988,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0769230769230769,13,6.0,6.0,46.66666666666666,28.0,2.0,-5.002861077785692,0.0665459457798555
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,-0.9811634738416796,0.8161885531896482,0.75,0.75,0.75,0.75,0.75,0.2307692307692307,13,6.0,5.7,44.333333333333336,28.0,2.0,-4.900318396338529,0.9613579655372053
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,-1.581144834742009,0.9997372016391263,1.0,1.0,1.0,1.0,1.0,0.3846153846153846,13,6.0,5.1,39.66666666666666,28.0,2.0,-4.677979310694104,0.9999969403117667
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,-0.0003623789954089606,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0416666666666666,24,2.0,2.0,15.555555555555555,28.0,3.0,-2.8088826911727645,0.06959850821849417
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,-0.6611663621404876,0.15715833782227587,0.155,0.155,0.155,0.155,0.155,0.5416666666666666,12,2.0,1.7,13.22222222222222,28.0,3.0,-2.4852442360388385,0.7652314182648793
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,-1.0183624721502658,0.8674670495666477,0.815,0.815,0.815,0.815,0.815,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0,3.0,-2.099320482560076,0.9930060847520041
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,-1.0444948378038124,0.8960187389967148,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0,3.0,-1.62158054054924,0.9940167607914941
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,-1.0578348833360445,0.9084543267592398,1.0,1.0,1.0,1.0,1.0,1.0,12,2.0,0.8,6.222222222222222,28.0,3.0,-0.995262057665552,0.99798470429574
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,-0.0011833330314677416,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,24,3.0,3.0,23.33333333333333,28.0,3.0,-3.6177852734137246,0.06879198247347547
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-0.8845154639599319,0.6228327983162854,0.57,0.57,0.57,0.57,0.57,0.4166666666666667,12,3.0,2.7,21.0,28.0,3.0,-3.407445049870862,0.9280767884615826
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-1.006331449208634,0.8523069402801176,0.785,0.785,0.785,0.785,0.785,0.6666666666666666,12,3.0,2.4,18.666666666666664,28.0,3.0,-3.1724111148818412,0.9935563521312816
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-1.0511773232367203,0.9024189249002839,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,12,3.0,2.1,16.333333333333332,28.0,3.0,-2.9061239874823364,0.9952697590284613
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-1.0751953874822515,0.9226839882793402,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,12,3.0,1.8,14.0,28.0,3.0,-2.5990165391119375,0.9996209779324361
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0021385054944008243,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0208333333333333,24,4.0,4.0,31.11111111111111,28.0,3.0,-4.192438774014104,0.06667647449733112
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-0.8844972585671771,0.6227896336643048,0.57,0.57,0.57,0.57,0.57,0.2083333333333333,12,4.0,3.7,28.77777777777778,28.0,3.0,-4.036669905896323,0.927242239074523
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-1.0213015050487275,0.8709714256220145,0.815,0.815,0.815,0.815,0.815,0.4166666666666667,12,4.0,3.4,26.444444444444443,28.0,3.0,-3.8677519092575547,0.9943994821688934
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-1.0511705995651586,0.9024126596882108,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0,3.0,-3.683261845150956,0.9952558394504715
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-1.0602169276802709,0.9105335288402817,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,12,4.0,2.8,21.77777777777777,28.0,3.0,-3.480039750725194,0.9995353684853555
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,-0.0003539429792750621,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,12,6.0,6.0,46.66666666666666,28.0,3.0,-5.002861077785692,0.0665459457798555
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,-0.9793313595951645,0.8133201195074429,0.745,0.745,0.745,0.745,0.745,0.0833333333333333,12,6.0,5.4,42.0,28.0,3.0,-4.79223537809994,0.9880454208558319
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,-1.0878281600917494,0.9317687241171025,1.0,1.0,1.0,1.0,1.0,0.2083333333333333,12,6.0,4.8,37.33333333333333,28.0,3.0,-4.556802567682358,0.9981817282233968
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0021361233272380363,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0,3.0,-5.3110546024196355,0.06448428486105212
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,-0.884494878586825,0.622783990647481,0.57,0.57,0.57,0.57,0.57,0.0,12,7.0,6.7,52.11111111111112,28.0,3.0,-5.223476699001524,0.9248374121597888
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,-1.0511705995651526,0.9024126596882053,1.0,1.0,1.0,1.0,1.0,0.2083333333333333,12,7.0,6.1,47.44444444444444,28.0,3.0,-5.035906465150155,0.9950135522485216
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0021476184997556015,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,24,2.0,2.0,15.555555555555555,28.0,4.0,-2.8088826911727645,0.06812539860546084
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,-0.6678468888198718,0.16570082316605628,0.155,0.155,0.155,0.155,0.155,0.6666666666666666,12,2.0,1.7,13.22222222222222,28.0,4.0,-2.4852442360388385,0.7716961802889222
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,-0.7668193544040945,0.33939370759543896,0.295,0.295,0.295,0.295,0.295,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0,4.0,-2.099320482560076,0.938881822275994
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,-0.7611778171440813,0.3271852724076693,0.285,0.285,0.285,0.285,0.285,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0,4.0,-1.62158054054924,0.9325361882255854
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,-0.7847935194395932,0.37981952138002906,0.995,0.995,0.995,0.995,0.995,0.9166666666666666,12,2.0,0.8,6.222222222222222,28.0,4.0,-0.995262057665552,0.9813204598217244
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,-0.00036237899540762704,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,24,3.0,3.0,23.33333333333333,28.0,4.0,-3.6177852734137246,0.06879198247347298
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,-0.48451360226477885,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.375,12,3.0,2.7,21.0,28.0,4.0,-3.407445049870862,0.5510374230668955
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,-0.7511035828906449,0.3060120494065909,0.265,0.265,0.265,0.265,0.265,0.5,12,3.0,2.4,18.666666666666664,28.0,4.0,-3.1724111148818412,0.9225191252157893
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,-0.7811783721484,0.37151438570989914,0.325,0.325,0.325,0.325,0.325,0.6666666666666666,12,3.0,2.1,16.333333333333332,28.0,4.0,-2.9061239874823364,0.9330618737386368
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,-0.7845087633290678,0.3791623876567482,0.995,0.995,0.995,0.995,0.995,0.7916666666666666,12,3.0,1.8,14.0,28.0,4.0,-2.5990165391119375,0.9598099465153931
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0021434154479290225,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,24,4.0,4.0,31.11111111111111,28.0,4.0,-4.192438774014104,0.06667647449733112
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-0.6545093568428672,0.14902228846053794,0.15,0.15,0.15,0.15,0.15,0.2916666666666667,12,4.0,3.7,28.77777777777778,28.0,4.0,-4.036669905896323,0.7545534039309789
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-0.7548433097320174,0.3137753796757265,0.275,0.275,0.275,0.275,0.275,0.4583333333333333,12,4.0,3.4,26.444444444444443,28.0,4.0,-3.8677519092575547,0.9318746013945377
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-0.784502044017272,0.3791468874705378,0.325,0.325,0.325,0.325,0.325,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0,4.0,-3.683261845150956,0.9403330754400755
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-0.7997534772522973,0.4149909176871003,0.995,0.995,1.0,1.0,1.0,0.625,12,4.0,2.8,21.77777777777777,28.0,4.0,-3.480039750725194,0.9832172263274955
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,-0.0011766102729859867,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,12,5.0,5.0,38.888888888888886,28.0,4.0,-4.6383967788013445,0.06733209223175714
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,-0.664513556337054,0.16139058996663094,0.155,0.155,0.155,0.155,0.155,0.25,12,5.0,4.7,36.55555555555556,28.0,4.0,-4.514723053637006,0.7633659258264385
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,-0.7845226367325708,0.37919439186345877,0.325,0.325,0.325,0.325,0.325,0.375,12,5.0,4.1,31.88888888888889,28.0,4.0,-4.241779956088589,0.9400930928972294
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0021476184997556015,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0,4.0,-5.3110546024196355,0.06448428486105212
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,-0.7668193544040932,0.339393707595436,0.295,0.295,0.295,0.295,0.295,0.0833333333333333,12,7.0,6.4,49.77777777777778,28.0,4.0,-5.131888902333795,0.935388332463109
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,-0.7877769149505206,0.38673381868684886,0.995,0.995,0.995,1.0,1.0,0.25,12,7.0,5.8,45.11111111111111,28.0,4.0,-4.935086487174845,0.9806647860250347
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.0006679122694919212,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,21,2.0,2.0,19.444444444444443,35.0,2.0,-3.0307128046501712,0.06919433995083918
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,-0.9825619093822942,0.8183559199203393,0.755,0.755,0.755,0.755,0.755,0.6363636363636364,11,2.0,1.7,16.527777777777775,35.0,2.0,-2.706571966576927,0.9639098953833413
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,-1.4737666431556264,0.9990496519235528,1.0,1.0,1.0,1.0,1.0,0.8,10,2.0,1.4,13.611111111111107,35.0,2.0,-2.319791867954003,0.9999880663507497
