exp,seed,rt_brake,rt_replan
56,1,1.0,0.4
56,2,0.6000000000000001,0.4
56,3,0.4,0.4
56,4,0.8,0.4
56,5,0.8,0.4
56,6,0.8,0.6000000000000001
56,7,0.4,0.4
56,8,0.4,0.4
56,9,0.4,0.4
56,10,1.2000000000000002,0.4
56,11,0.4,0.4
56,12,1.0,0.4
56,13,0.4,0.4
56,14,0.4,0.4
56,15,0.6000000000000001,0.4
56,16,1.4000000000000001,0.4
56,17,0.4,0.4
56,18,0.4,0.4
56,19,0.6000000000000001,0.4
56,20,0.4,0.4
56,21,0.4,0.4
56,22,0.8,0.4
56,23,0.4,0.4
56,24,0.8,0.4
56,25,0.4,0.4
56,26,0.4,0.4
56,27,0.6000000000000001,0.4
56,28,0.6000000000000001,0.4
56,29,0.4,0.4
56,30,0.4,0.4
56,31,0.4,0.4
57,0,0.4,0.4
57,1,0.4,0.4
57,2,0.4,0.4
57,3,0.4,0.4
57,4,0.8,0.4
57,5,0.4,0.4
57,6,0.4,0.4
57,7,0.4,0.4
57,8,0.4,0.4
57,9,0.4,0.4
57,10,0.6000000000000001,0.4
57,11,0.4,0.4
57,12,0.4,0.4
57,13,0.4,0.4
57,14,0.4,0.4
57,15,0.4,0.4
57,16,0.6000000000000001,0.4
57,17,0.6000000000000001,0.4
57,18,0.4,0.4
57,19,0.4,0.4
57,20,0.4,0.4
57,21,0.4,0.4
57,22,0.4,0.4
57,23,0.4,0.4
57,24,0.4,0.4
57,25,0.4,0.4
57,26,0.4,0.4
57,27,0.4,0.4
57,28,0.4,0.4
57,29,0.4,0.4
57,30,0.6000000000000001,0.4
57,31,0.4,0.4
58,0,0.4,0.4
58,1,0.4,0.4
58,2,0.4,0.4
58,3,0.4,0.4
58,4,0.4,0.4
58,5,0.4,0.4
58,6,0.4,0.4
58,7,0.4,0.4
58,8,0.4,0.4
58,9,0.4,0.4
58,10,0.4,0.4
58,11,0.4,0.4
58,12,0.4,0.4
58,13,0.4,0.4
58,14,0.4,0.4
58,15,0.4,0.4
58,16,0.4,0.4
58,17,0.4,0.4
58,18,0.4,0.4
58,19,0.4,0.4
58,20,0.4,0.4
58,21,0.4,0.4
58,22,0.4,0.4
58,23,0.4,0.4
58,24,0.6000000000000001,0.4
58,25,0.4,0.4
58,26,0.4,0.4
58,27,0.4,0.4
58,28,0.4,0.4
58,29,0.4,0.4
58,30,0.4,0.4
58,31,0.4,0.4
59,0,0.6000000000000001,0.6000000000000001
59,1,0.6000000000000001,0.6000000000000001
59,2,0.6000000000000001,0.6000000000000001
59,3,0.6000000000000001,0.6000000000000001
59,4,0.6000000000000001,0.6000000000000001
59,5,0.6000000000000001,0.6000000000000001
59,6,0.6000000000000001,0.6000000000000001
59,7,0.6000000000000001,0.6000000000000001
59,8,0.6000000000000001,0.6000000000000001
59,9,0.6000000000000001,0.6000000000000001
59,10,0.6000000000000001,0.6000000000000001
59,11,0.6000000000000001,0.6000000000000001
59,12,0.6000000000000001,0.6000000000000001
59,13,0.6000000000000001,0.6000000000000001
59,14,0.6000000000000001,0.6000000000000001
59,15,0.6000000000000001,0.6000000000000001
59,16,0.6000000000000001,0.6000000000000001
59,17,0.6000000000000001,0.6000000000000001
59,18,0.6000000000000001,0.6000000000000001
59,19,0.6000000000000001,0.6000000000000001
59,20,0.6000000000000001,0.6000000000000001
59,21,0.6000000000000001,0.6000000000000001
59,22,0.6000000000000001,0.6000000000000001
59,23,0.6000000000000001,0.6000000000000001
59,24,0.6000000000000001,0.6000000000000001
59,25,0.6000000000000001,0.6000000000000001
59,26,0.6000000000000001,0.6000000000000001
59,27,0.6000000000000001,0.6000000000000001
59,28,0.6000000000000001,0.6000000000000001
59,29,0.6000000000000001,0.6000000000000001
59,30,0.6000000000000001,0.6000000000000001
59,31,0.6000000000000001,0.6000000000000001
60,0,0.6000000000000001,0.6000000000000001
60,1,0.6000000000000001,0.6000000000000001
60,2,0.6000000000000001,0.6000000000000001
60,3,0.8,0.6000000000000001
60,4,0.8,0.6000000000000001
60,5,0.8,0.6000000000000001
60,6,0.6000000000000001,0.6000000000000001
60,7,1.6,0.6000000000000001
60,8,0.6000000000000001,0.6000000000000001
60,9,0.8,0.6000000000000001
60,10,0.8,0.6000000000000001
60,11,1.2000000000000002,0.6000000000000001
60,12,0.6000000000000001,0.6000000000000001
60,13,2.8000000000000003,0.6000000000000001
60,14,0.8,0.6000000000000001
60,15,0.6000000000000001,0.6000000000000001
60,16,0.8,0.6000000000000001
60,17,0.6000000000000001,0.6000000000000001
60,18,0.6000000000000001,0.6000000000000001
60,19,0.6000000000000001,0.6000000000000001
60,20,1.0,0.6000000000000001
60,21,0.6000000000000001,0.6000000000000001
60,22,0.6000000000000001,0.6000000000000001
60,23,1.0,0.6000000000000001
60,24,0.6000000000000001,0.6000000000000001
60,25,1.4000000000000001,0.6000000000000001
60,26,0.6000000000000001,0.6000000000000001
60,27,0.8,0.6000000000000001
60,28,1.2000000000000002,0.6000000000000001
60,29,1.2000000000000002,0.6000000000000001
60,30,0.6000000000000001,0.6000000000000001
60,31,0.8,0.6000000000000001
61,0,0.4,0.4
61,1,0.4,0.4
61,2,0.6000000000000001,0.4
61,3,0.4,0.4
61,4,0.6000000000000001,0.4
61,5,0.4,0.4
61,6,0.4,0.4
61,7,0.4,0.4
61,8,0.4,0.4
61,9,0.4,0.4
61,10,0.4,0.4
61,11,0.4,0.4
61,12,0.4,0.4
61,13,0.4,0.4
61,14,0.6000000000000001,0.4
61,15,0.4,0.4
61,16,1.0,0.4
61,17,0.4,0.4
61,18,0.4,0.4
61,19,0.4,0.4
61,20,0.4,0.4
61,21,0.4,0.4
61,22,0.4,0.4
61,23,0.4,0.4
61,24,0.4,0.4
61,25,0.4,0.4
61,26,0.4,0.4
61,27,0.6000000000000001,0.4
61,28,0.4,0.4
61,29,0.4,0.4
61,30,0.4,0.4
61,31,0.4,0.4
62,0,0.4,0.4
62,1,0.4,0.4
62,2,0.4,0.4
62,3,0.4,0.4
62,4,0.4,0.4
62,5,0.6000000000000001,0.4
62,6,0.4,0.4
62,7,0.4,0.4
62,8,0.4,0.4
62,9,0.4,0.4
62,10,0.4,0.4
62,11,0.4,0.4
62,12,0.4,0.4
62,13,0.4,0.4
62,14,0.4,0.4
62,15,0.4,0.4
62,16,0.4,0.4
62,17,0.4,0.4
62,18,0.4,0.4
62,19,0.4,0.4
62,20,0.4,0.4
62,21,0.4,0.4
62,22,0.4,0.4
62,23,0.4,0.4
62,24,0.4,0.4
62,25,0.4,0.4
62,26,0.4,0.4
62,27,0.4,0.4
62,28,0.4,0.4
62,29,0.4,0.4
62,30,0.4,0.4
62,31,0.4,0.4
63,0,0.6000000000000001,0.6000000000000001
63,1,0.6000000000000001,0.6000000000000001
63,2,0.6000000000000001,0.6000000000000001
63,3,0.6000000000000001,0.6000000000000001
63,4,0.6000000000000001,0.6000000000000001
63,5,0.6000000000000001,0.6000000000000001
63,6,0.6000000000000001,0.6000000000000001
63,7,0.6000000000000001,0.6000000000000001
63,8,0.6000000000000001,0.6000000000000001
63,9,0.6000000000000001,0.6000000000000001
63,10,0.6000000000000001,0.6000000000000001
63,11,0.6000000000000001,0.6000000000000001
63,12,0.6000000000000001,0.6000000000000001
63,13,0.6000000000000001,0.6000000000000001
63,14,0.6000000000000001,0.6000000000000001
63,15,0.6000000000000001,0.6000000000000001
63,16,0.6000000000000001,0.6000000000000001
63,17,0.6000000000000001,0.6000000000000001
63,18,0.6000000000000001,0.6000000000000001
63,19,0.6000000000000001,0.6000000000000001
63,20,0.6000000000000001,0.6000000000000001
63,21,0.6000000000000001,0.6000000000000001
63,22,0.6000000000000001,0.6000000000000001
63,23,0.6000000000000001,0.6000000000000001
63,24,0.6000000000000001,0.6000000000000001
63,25,0.6000000000000001,0.6000000000000001
63,26,0.6000000000000001,0.6000000000000001
63,27,0.6000000000000001,0.6000000000000001
63,28,0.6000000000000001,0.6000000000000001
63,29,0.6000000000000001,0.6000000000000001
63,30,0.6000000000000001,0.6000000000000001
63,31,0.6000000000000001,0.6000000000000001
64,0,0.8,0.8
64,1,0.8,0.8
64,2,0.8,0.8
64,3,1.0,0.8
64,4,1.2000000000000002,0.8
64,5,1.0,0.8
64,6,1.4000000000000001,0.8
64,7,0.8,0.8
64,8,1.0,0.8
64,9,0.8,0.8
64,10,1.0,0.8
64,11,0.8,0.8
64,12,1.0,0.8
64,13,0.8,0.8
64,14,1.0,0.8
64,15,0.8,0.8
64,16,1.0,0.8
64,17,1.0,0.8
64,18,0.8,0.8
64,19,0.8,0.8
64,20,1.2000000000000002,0.8
64,21,1.2000000000000002,0.8
64,22,0.8,0.8
64,23,0.8,0.8
64,24,1.2000000000000002,0.8
64,25,0.8,0.8
64,26,1.2000000000000002,0.8
64,27,1.0,0.8
64,28,0.8,0.8
64,29,1.0,0.8
64,30,1.0,0.8
64,31,1.0,0.8
65,0,0.6000000000000001,0.6000000000000001
65,1,0.6000000000000001,0.6000000000000001
65,2,0.6000000000000001,0.6000000000000001
65,3,0.6000000000000001,0.6000000000000001
65,4,0.6000000000000001,0.6000000000000001
65,5,0.6000000000000001,0.6000000000000001
65,6,0.6000000000000001,0.6000000000000001
65,7,0.6000000000000001,0.6000000000000001
65,8,0.6000000000000001,0.6000000000000001
65,9,0.8,0.6000000000000001
65,10,0.6000000000000001,0.6000000000000001
65,11,0.8,0.6000000000000001
65,12,0.6000000000000001,0.6000000000000001
65,13,0.6000000000000001,0.6000000000000001
65,14,0.6000000000000001,0.6000000000000001
65,15,0.6000000000000001,0.6000000000000001
65,16,0.8,0.6000000000000001
65,17,0.6000000000000001,0.6000000000000001
65,18,0.6000000000000001,0.6000000000000001
65,19,0.6000000000000001,0.6000000000000001
65,20,0.6000000000000001,0.6000000000000001
65,21,0.6000000000000001,0.6000000000000001
65,22,0.6000000000000001,0.6000000000000001
65,23,0.6000000000000001,0.6000000000000001
65,24,0.6000000000000001,0.6000000000000001
65,25,0.6000000000000001,0.6000000000000001
65,26,0.6000000000000001,0.6000000000000001
65,27,0.6000000000000001,0.6000000000000001
65,28,0.6000000000000001,0.6000000000000001
65,29,0.6000000000000001,0.6000000000000001
65,30,0.6000000000000001,0.6000000000000001
65,31,0.8,0.6000000000000001
66,0,0.6000000000000001,0.6000000000000001
66,1,0.6000000000000001,0.6000000000000001
66,2,0.6000000000000001,0.6000000000000001
66,3,0.8,0.6000000000000001
66,4,0.6000000000000001,0.6000000000000001
66,5,0.6000000000000001,0.6000000000000001
66,6,0.6000000000000001,0.6000000000000001
66,7,0.6000000000000001,0.6000000000000001
66,8,0.6000000000000001,0.6000000000000001
66,9,0.6000000000000001,0.6000000000000001
66,10,0.6000000000000001,0.6000000000000001
66,11,0.6000000000000001,0.6000000000000001
66,12,0.6000000000000001,0.6000000000000001
66,13,0.6000000000000001,0.6000000000000001
66,14,0.6000000000000001,0.6000000000000001
66,15,0.6000000000000001,0.6000000000000001
66,16,0.6000000000000001,0.6000000000000001
66,17,0.6000000000000001,0.6000000000000001
66,18,0.6000000000000001,0.6000000000000001
66,19,0.6000000000000001,0.6000000000000001
66,20,0.6000000000000001,0.6000000000000001
66,21,0.6000000000000001,0.6000000000000001
66,22,0.6000000000000001,0.6000000000000001
66,23,0.6000000000000001,0.6000000000000001
66,24,0.6000000000000001,0.6000000000000001
66,25,0.6000000000000001,0.6000000000000001
66,26,0.6000000000000001,0.6000000000000001
66,27,0.6000000000000001,0.6000000000000001
66,28,0.6000000000000001,0.6000000000000001
66,29,0.6000000000000001,0.6000000000000001
66,30,0.6000000000000001,0.6000000000000001
66,31,0.6000000000000001,0.6000000000000001
67,0,0.6000000000000001,0.6000000000000001
67,1,0.6000000000000001,0.6000000000000001
67,2,0.8,0.8
67,3,0.6000000000000001,0.6000000000000001
67,4,0.6000000000000001,0.6000000000000001
67,5,0.6000000000000001,0.6000000000000001
67,6,0.6000000000000001,0.6000000000000001
67,7,0.6000000000000001,0.6000000000000001
67,8,0.6000000000000001,0.6000000000000001
67,9,0.8,0.8
67,10,0.6000000000000001,0.6000000000000001
67,11,0.6000000000000001,0.6000000000000001
67,12,0.6000000000000001,0.6000000000000001
67,13,0.6000000000000001,0.6000000000000001
67,14,0.6000000000000001,0.6000000000000001
67,15,0.6000000000000001,0.6000000000000001
67,16,0.6000000000000001,0.6000000000000001
67,17,0.6000000000000001,0.6000000000000001
67,18,0.6000000000000001,0.6000000000000001
67,19,0.6000000000000001,0.6000000000000001
67,20,0.6000000000000001,0.6000000000000001
67,21,0.6000000000000001,0.6000000000000001
67,22,0.6000000000000001,0.6000000000000001
67,23,0.6000000000000001,0.6000000000000001
67,24,0.6000000000000001,0.6000000000000001
67,25,0.6000000000000001,0.6000000000000001
67,26,0.8,0.8
67,27,0.6000000000000001,0.6000000000000001
67,28,0.6000000000000001,0.6000000000000001
67,29,0.6000000000000001,0.6000000000000001
67,30,0.6000000000000001,0.6000000000000001
67,31,0.6000000000000001,0.6000000000000001
68,0,1.0,1.0
68,1,1.0,1.0
68,2,1.0,1.0
68,3,1.0,1.0
68,4,1.2000000000000002,1.0
68,5,1.4000000000000001,1.0
68,6,2.4000000000000004,1.0
68,7,1.2000000000000002,1.0
68,8,1.0,1.0
68,9,1.2000000000000002,1.0
68,10,1.2000000000000002,1.0
68,11,1.0,1.0
68,12,1.2000000000000002,1.0
68,13,1.2000000000000002,1.0
68,14,1.6,1.0
68,15,1.2000000000000002,1.0
68,16,1.2000000000000002,1.0
68,17,1.0,1.0
68,18,1.0,1.0
68,19,1.4000000000000001,1.0
68,20,1.4000000000000001,1.0
68,21,1.0,1.0
68,22,1.0,1.0
68,23,1.0,1.0
68,24,1.2000000000000002,1.0
68,25,1.2000000000000002,1.0
68,26,1.0,1.0
68,27,1.0,1.0
68,28,1.0,1.0
68,29,1.4000000000000001,1.0
68,30,1.2000000000000002,1.0
68,31,1.0,1.0
69,0,1.0,0.8
69,1,1.0,0.8
69,2,0.8,0.8
69,3,1.0,0.8
69,4,1.0,0.8
69,5,0.8,0.8
69,6,0.8,0.8
69,7,0.8,0.8
69,8,0.8,0.8
69,9,0.8,0.8
69,10,0.8,0.8
69,11,0.8,0.8
69,12,0.8,0.8
69,13,0.8,0.8
69,14,0.8,0.8
69,15,0.8,0.8
69,16,0.8,0.8
69,17,0.8,0.8
69,18,1.0,0.8
69,19,0.8,0.8
69,20,1.0,0.8
69,21,0.8,0.8
69,22,1.0,0.8
69,23,0.8,0.8
69,24,0.8,0.8
69,25,0.8,0.8
69,26,1.2000000000000002,0.8
69,27,0.8,0.8
69,28,0.8,0.8
69,29,0.8,0.8
69,30,0.8,0.8
69,31,0.8,0.8
70,0,0.8,0.8
70,1,0.8,0.8
70,2,0.8,0.8
70,3,0.8,0.8
70,4,0.8,0.8
70,5,0.8,0.8
70,6,0.8,0.8
70,7,0.8,0.8
70,8,0.8,0.8
70,9,0.8,0.8
70,10,0.8,0.8
70,11,0.8,0.8
70,12,0.8,0.8
70,13,0.8,0.8
70,14,0.8,0.8
70,15,0.8,0.8
70,16,0.8,0.8
70,17,0.8,0.8
70,18,0.8,0.8
70,19,0.8,0.8
70,20,0.8,0.8
70,21,0.8,0.8
70,22,0.8,0.8
70,23,0.8,0.8
70,24,0.8,0.8
70,25,0.8,0.8
70,26,0.8,0.8
70,27,0.8,0.8
70,28,0.8,0.8
70,29,0.8,0.8
70,30,0.8,0.8
70,31,0.8,0.8
71,0,0.8,0.8
71,1,0.8,0.8
71,2,0.8,0.8
71,3,0.8,0.8
71,4,0.8,0.8
71,5,0.8,0.8
71,6,0.8,0.8
71,7,0.8,0.8
71,8,0.8,0.8
71,9,0.8,0.8
71,10,0.8,0.8
71,11,0.8,0.8
71,12,0.8,0.8
71,13,0.8,0.8
71,14,0.8,0.8
71,15,0.8,0.8
71,16,0.8,0.8
71,17,0.8,0.8
71,18,0.8,0.8
71,19,0.8,0.8
71,20,0.8,0.8
71,21,0.8,0.8
71,22,0.8,0.8
71,23,0.8,0.8
71,24,0.8,0.8
71,25,0.8,0.8
71,26,0.8,0.8
71,27,0.8,0.8
71,28,0.8,0.8
71,29,0.8,0.8
71,30,0.8,0.8
71,31,0.8,0.8
72,0,1.4000000000000001,1.4000000000000001
72,1,1.4000000000000001,1.4000000000000001
72,2,1.6,1.4000000000000001
72,3,1.4000000000000001,1.4000000000000001
72,4,1.6,1.4000000000000001
72,5,1.6,1.4000000000000001
72,6,1.4000000000000001,1.4000000000000001
72,7,1.6,1.4000000000000001
72,8,1.4000000000000001,1.4000000000000001
72,9,1.4000000000000001,1.4000000000000001
72,10,1.6,1.4000000000000001
72,11,1.4000000000000001,1.4000000000000001
72,12,1.4000000000000001,1.4000000000000001
72,13,1.4000000000000001,1.4000000000000001
72,14,1.6,1.4000000000000001
72,15,1.6,1.4000000000000001
72,16,1.6,1.4000000000000001
72,17,1.6,1.4000000000000001
72,18,1.4000000000000001,1.4000000000000001
72,19,1.4000000000000001,1.4000000000000001
72,20,3.0,1.4000000000000001
72,21,1.6,1.4000000000000001
72,22,1.4000000000000001,1.4000000000000001
72,23,1.8,1.4000000000000001
72,24,1.8,1.4000000000000001
72,25,2.2,1.4000000000000001
72,26,1.8,1.4000000000000001
72,27,1.4000000000000001,1.4000000000000001
72,28,1.6,1.4000000000000001
72,29,1.4000000000000001,1.4000000000000001
72,30,1.4000000000000001,1.4000000000000001
72,31,1.4000000000000001,1.4000000000000001
73,0,1.0,1.0
73,1,1.0,1.0
73,2,1.0,1.0
73,3,1.0,1.0
73,4,1.0,1.0
73,5,1.8,1.0
73,6,1.0,1.0
73,7,1.0,1.0
73,8,1.0,1.0
73,9,1.2000000000000002,1.0
73,10,1.0,1.0
73,11,1.0,1.0
73,12,1.2000000000000002,1.0
73,13,1.2000000000000002,1.0
73,14,1.0,1.0
73,15,1.2000000000000002,1.0
73,16,1.0,1.0
73,17,1.0,1.0
73,18,1.6,1.0
73,19,1.0,1.0
73,20,1.0,1.0
73,21,1.0,1.0
73,22,1.2000000000000002,1.0
73,23,1.0,1.0
73,24,1.4000000000000001,1.0
73,25,1.0,1.0
73,26,1.0,1.0
73,27,1.0,1.0
73,28,1.0,1.0
73,29,1.0,1.0
73,30,1.0,1.0
73,31,1.0,1.0
74,0,1.0,1.0
74,1,1.0,1.0
74,2,1.0,1.0
74,3,1.0,1.0
74,4,1.2000000000000002,1.0
74,5,1.0,1.0
74,6,1.0,1.0
74,7,1.0,1.0
74,8,1.0,1.0
74,9,1.0,1.0
74,10,1.0,1.0
74,11,1.0,1.0
74,12,1.0,1.0
74,13,1.0,1.0
74,14,1.0,1.0
74,15,1.0,1.0
74,16,1.2000000000000002,1.0
74,17,1.0,1.0
74,18,1.0,1.0
74,19,1.0,1.0
74,20,1.0,1.0
74,21,1.0,1.0
74,22,1.0,1.0
74,23,1.0,1.0
74,24,1.0,1.0
74,25,1.0,1.0
74,26,1.0,1.0
74,27,1.0,1.0
74,28,1.0,1.0
74,29,1.0,1.0
74,30,1.0,1.0
74,31,1.0,1.0
75,0,1.0,1.0
75,1,1.0,1.0
75,2,1.0,1.0
75,3,1.0,1.0
75,4,1.0,1.0
75,5,1.0,1.0
75,6,1.0,1.0
75,7,1.0,1.0
75,8,1.0,1.0
75,9,1.0,1.0
75,10,1.0,1.0
75,11,1.0,1.0
75,12,1.0,1.0
75,13,1.0,1.0
75,14,1.0,1.0
75,15,1.0,1.0
75,16,1.2000000000000002,1.0
75,17,1.0,1.0
75,18,1.0,1.0
75,19,1.0,1.0
75,20,1.0,1.0
75,21,1.0,1.0
75,22,1.0,1.0
75,23,1.0,1.0
75,24,1.0,1.0
75,25,1.0,1.0
75,26,1.0,1.0
75,27,1.0,1.0
75,28,1.0,1.0
75,29,1.0,1.0
75,30,1.0,1.0
75,31,1.0,1.0
76,0,1.8,1.6
76,1,1.6,1.6
76,2,1.8,1.6
76,3,1.6,1.6
76,4,1.6,1.6
76,5,1.6,1.6
76,6,2.2,1.6
76,7,1.6,1.6
76,8,1.6,1.6
76,9,1.6,1.6
76,10,1.6,1.6
76,11,1.8,1.6
76,12,2.0,1.6
76,13,1.8,1.6
76,14,1.6,1.6
76,15,1.6,1.6
76,16,1.6,1.6
76,17,1.8,1.6
76,18,1.6,1.6
76,19,2.0,1.6
76,20,1.8,1.6
76,21,1.8,1.6
76,22,1.6,1.6
76,23,1.6,1.6
76,24,1.8,1.6
76,25,1.8,1.6
76,26,1.8,1.6
76,27,2.0,1.6
76,28,1.8,1.6
76,29,1.6,1.6
76,30,1.6,1.6
76,31,1.6,1.6
77,0,1.6,1.6
77,1,1.4000000000000001,1.4000000000000001
77,2,1.8,1.4000000000000001
77,3,1.6,1.6
77,4,1.6,1.4000000000000001
77,5,1.6,1.6
77,6,1.6,1.6
77,7,1.4000000000000001,1.4000000000000001
77,8,1.4000000000000001,1.4000000000000001
77,9,1.6,1.6
77,10,1.4000000000000001,1.4000000000000001
77,11,1.6,1.6
77,12,1.6,1.6
77,13,1.4000000000000001,1.4000000000000001
77,14,1.4000000000000001,1.4000000000000001
77,15,1.6,1.6
77,16,1.6,1.6
77,17,1.6,1.6
77,18,1.4000000000000001,1.4000000000000001
77,19,1.4000000000000001,1.4000000000000001
77,20,1.4000000000000001,1.4000000000000001
77,21,1.4000000000000001,1.4000000000000001
77,22,1.4000000000000001,1.4000000000000001
77,23,1.8,1.6
77,24,1.6,1.4000000000000001
77,25,1.6,1.6
77,26,1.6,1.6
77,27,1.4000000000000001,1.4000000000000001
77,28,1.6,1.6
77,29,1.8,1.4000000000000001
77,30,1.4000000000000001,1.4000000000000001
77,31,1.4000000000000001,1.4000000000000001
78,0,1.2000000000000002,1.2000000000000002
78,1,1.2000000000000002,1.2000000000000002
78,2,1.2000000000000002,1.2000000000000002
78,3,1.4000000000000001,1.2000000000000002
78,4,1.2000000000000002,1.2000000000000002
78,5,1.2000000000000002,1.2000000000000002
78,6,1.2000000000000002,1.2000000000000002
78,7,1.2000000000000002,1.2000000000000002
78,8,1.2000000000000002,1.2000000000000002
78,9,1.2000000000000002,1.2000000000000002
78,10,1.2000000000000002,1.2000000000000002
78,11,1.2000000000000002,1.2000000000000002
78,12,1.2000000000000002,1.2000000000000002
78,13,1.2000000000000002,1.2000000000000002
78,14,1.4000000000000001,1.2000000000000002
78,15,1.2000000000000002,1.2000000000000002
78,16,1.4000000000000001,1.4000000000000001
78,17,1.2000000000000002,1.2000000000000002
78,18,1.2000000000000002,1.2000000000000002
78,19,1.2000000000000002,1.2000000000000002
78,20,1.2000000000000002,1.2000000000000002
78,21,1.2000000000000002,1.2000000000000002
78,22,1.4000000000000001,1.2000000000000002
78,23,1.2000000000000002,1.2000000000000002
78,24,1.2000000000000002,1.2000000000000002
78,25,1.2000000000000002,1.2000000000000002
78,26,1.2000000000000002,1.2000000000000002
78,27,1.2000000000000002,1.2000000000000002
78,28,1.2000000000000002,1.2000000000000002
78,29,1.2000000000000002,1.2000000000000002
78,30,1.2000000000000002,1.2000000000000002
78,31,1.2000000000000002,1.2000000000000002
79,0,1.4000000000000001,1.4000000000000001
79,1,1.4000000000000001,1.4000000000000001
79,2,1.4000000000000001,1.4000000000000001
79,3,1.4000000000000001,1.4000000000000001
79,4,1.4000000000000001,1.4000000000000001
79,5,1.4000000000000001,1.4000000000000001
79,6,1.4000000000000001,1.4000000000000001
79,7,1.4000000000000001,1.4000000000000001
79,8,1.4000000000000001,1.4000000000000001
79,9,1.4000000000000001,1.4000000000000001
79,10,1.4000000000000001,1.4000000000000001
79,11,1.4000000000000001,1.4000000000000001
79,12,1.4000000000000001,1.4000000000000001
79,13,1.4000000000000001,1.4000000000000001
79,14,1.4000000000000001,1.4000000000000001
79,15,1.4000000000000001,1.4000000000000001
79,16,1.4000000000000001,1.4000000000000001
79,17,1.4000000000000001,1.4000000000000001
79,18,1.4000000000000001,1.4000000000000001
79,19,1.4000000000000001,1.4000000000000001
79,20,1.4000000000000001,1.4000000000000001
79,21,1.4000000000000001,1.4000000000000001
79,22,1.4000000000000001,1.4000000000000001
79,23,1.4000000000000001,1.4000000000000001
79,24,1.4000000000000001,1.4000000000000001
79,25,1.4000000000000001,1.4000000000000001
79,26,1.4000000000000001,1.4000000000000001
79,27,1.4000000000000001,1.4000000000000001
79,28,1.4000000000000001,1.4000000000000001
79,29,1.4000000000000001,1.4000000000000001
79,30,1.4000000000000001,1.4000000000000001
79,31,1.4000000000000001,1.4000000000000001
80,0,2.2,2.0
80,1,2.0,2.0
80,2,2.0,2.0
80,3,3.0,2.0
80,4,2.2,2.0
80,5,2.0,2.0
80,6,2.4000000000000004,2.0
80,7,2.2,2.0
80,8,2.2,2.0
80,9,2.0,2.0
80,10,2.6,2.0
80,11,3.4000000000000004,2.0
80,12,2.2,2.0
80,13,2.2,2.0
80,14,2.0,2.0
80,15,2.2,2.0
80,16,2.2,2.0
80,17,2.2,2.0
80,18,3.4000000000000004,2.0
80,19,2.2,2.0
80,20,2.2,2.0
80,21,2.2,2.0
80,22,2.0,2.0
80,23,2.6,2.2
80,24,2.0,2.0
80,25,2.2,2.0
80,26,2.2,2.0
80,27,2.0,2.0
80,28,2.2,2.0
80,29,2.0,2.0
80,30,2.2,2.0
80,31,2.2,2.0
81,0,1.8,1.8
81,1,1.8,1.8
81,2,1.8,1.8
81,3,2.4000000000000004,1.8
81,4,1.8,1.8
81,5,1.8,1.8
81,6,1.8,1.8
81,7,1.8,1.8
81,8,1.8,1.8
81,9,1.8,1.8
81,10,1.8,1.8
81,11,2.2,1.8
81,12,1.8,1.8
81,13,1.8,1.8
81,14,1.8,1.8
81,15,2.0,1.8
81,16,1.8,1.8
81,17,1.8,1.8
81,18,1.8,1.8
81,19,1.8,1.8
81,20,1.8,1.8
81,21,1.8,1.8
81,22,1.8,1.8
81,23,1.8,1.8
81,24,1.8,1.8
81,25,1.8,1.8
81,26,1.8,1.8
81,27,2.0,1.8
81,28,2.0,1.8
81,29,1.8,1.8
81,30,1.8,1.8
81,31,1.8,1.8
82,0,1.6,1.6
82,1,1.6,1.6
82,2,1.6,1.6
82,3,1.6,1.6
82,4,1.6,1.6
82,5,1.6,1.6
82,6,1.6,1.6
82,7,1.6,1.6
82,8,1.6,1.6
82,9,1.6,1.6
82,10,1.6,1.6
82,11,1.6,1.6
82,12,1.6,1.6
82,13,1.6,1.6
82,14,1.6,1.6
82,15,1.6,1.6
82,16,1.8,1.6
82,17,1.6,1.6
82,18,1.6,1.6
82,19,1.6,1.6
82,20,1.6,1.6
82,21,1.6,1.6
82,22,1.6,1.6
82,23,1.6,1.6
82,24,1.8,1.6
82,25,1.6,1.6
82,26,1.6,1.6
82,27,1.6,1.6
82,28,1.6,1.6
82,29,1.6,1.6
82,30,1.6,1.6
82,31,1.6,1.6
83,0,1.6,1.6
83,1,1.6,1.6
83,2,1.6,1.6
83,3,1.6,1.6
83,4,1.6,1.6
83,5,1.6,1.6
83,6,1.6,1.6
83,7,1.6,1.6
83,8,1.6,1.6
83,9,1.6,1.6
83,10,2.0,1.6
83,11,1.6,1.6
83,12,1.6,1.6
83,13,1.6,1.6
83,14,1.6,1.6
83,15,1.6,1.6
83,16,1.8,1.6
83,17,1.6,1.6
83,18,1.6,1.6
83,19,1.6,1.6
83,20,1.6,1.6
83,21,1.6,1.6
83,22,1.6,1.6
83,23,1.6,1.6
83,24,1.6,1.6
83,25,1.6,1.6
83,26,1.6,1.6
83,27,1.6,1.6
83,28,1.6,1.6
83,29,1.6,1.6
83,30,1.6,1.6
83,31,1.6,1.6
84,0,0.8,
84,1,0.6000000000000001,
84,2,1.2000000000000002,
84,3,1.0,
84,4,0.4,
84,5,1.2000000000000002,
84,6,0.4,
84,7,0.8,
84,8,0.2,
84,9,4.2,
84,10,0.4,
84,11,0.2,
