exp,seed,v0,thw0,lead_onset_t,rt_brake,rt_replan,brake_onset_idx,replan_onset_idx,lead_onset_idx,min_gap,collided,eps_pre_median,eps_max
13,31,20.0,2.21,0.8,1.0,0.8,9,8,4,-82.757861328125,0,1.2800000000000002,9734.91175693064
14,0,15.0,2.28,0.8,1.0,0.8,9,8,4,-5.811068725585938,0,1.2800000000000002,2191.10851079572
14,1,15.0,2.28,0.8,1.0,0.8,9,8,4,-31.408526611328124,0,1.2800000000000002,6238.3686180919085
14,2,15.0,2.28,0.8,1.0,0.8,9,8,4,4.305046844482422,0,1.2800000000000002,2444.4207337612634
14,3,15.0,2.28,0.8,1.0,0.8,9,8,4,1.9977462768554686,0,1.2800000000000002,2460.9420120377936
14,4,15.0,2.28,0.8,1.4000000000000001,0.8,11,8,4,-29.560000610351562,0,1.2800000000000002,7212.403562133097
14,5,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-66.27718658447266,0,1.2800000000000002,15626.77719749408
14,6,15.0,2.28,0.8,1.0,0.8,9,8,4,-16.863406372070312,0,1.2800000000000002,76666.05432408443
14,7,15.0,2.28,0.8,1.0,0.8,9,8,4,-39.42703552246094,0,1.2800000000000002,16894.90162695307
14,8,15.0,2.28,0.8,1.0,0.8,9,8,4,12.774281311035157,0,1.2800000000000002,3070.625924672453
14,9,15.0,2.28,0.8,1.0,0.8,9,8,4,-24.037944030761718,0,1.2800000000000002,5078.5444959737815
14,10,15.0,2.28,0.8,1.0,0.8,9,8,4,-29.331584167480468,0,1.2800000000000002,6125.571511585142
14,11,15.0,2.28,0.8,1.0,0.8,9,8,4,2.0428703308105467,0,1.2800000000000002,2153.479049902549
14,12,15.0,2.28,0.8,1.0,0.8,9,8,4,6.242642211914062,0,1.2800000000000002,1987.4334906721983
14,13,15.0,2.28,0.8,1.0,0.8,9,8,4,-15.988749694824218,0,1.2800000000000002,2609.778372392848
14,14,15.0,2.28,0.8,1.0,0.8,9,8,4,-42.91163177490235,0,1.2800000000000002,6213.647640701439
14,15,15.0,2.28,0.8,1.0,0.8,9,8,4,-6.290438842773438,0,1.2800000000000002,6262.038091376072
14,16,15.0,2.28,0.8,1.0,0.8,9,8,4,-32.038325500488284,0,1.2800000000000002,596241.0205722145
14,17,15.0,2.28,0.8,1.0,0.8,9,8,4,3.380940246582031,0,1.2800000000000002,2632.141872377081
14,18,15.0,2.28,0.8,1.0,0.8,9,8,4,3.47388916015625,0,1.2800000000000002,2385.0658226344453
14,19,15.0,2.28,0.8,1.0,0.8,9,8,4,-26.942164611816406,0,1.2800000000000002,942007.0956068452
14,20,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-66.3751937866211,0,1.2800000000000002,12471.401619846236
14,21,15.0,2.28,0.8,1.0,0.8,9,8,4,-13.917506408691406,0,1.2800000000000002,2899.370061105795
14,22,15.0,2.28,0.8,1.0,0.8,9,8,4,1.4587829589843748,0,1.2800000000000002,2603.635360379574
14,23,15.0,2.28,0.8,1.0,0.8,9,8,4,-27.336672973632812,0,1.2800000000000002,5855.812079042767
14,24,15.0,2.28,0.8,1.0,0.8,9,8,4,3.3472755432128904,0,1.2800000000000002,2896.399948964062
14,25,15.0,2.28,0.8,1.0,0.8,9,8,4,-40.25918121337891,0,1.2800000000000002,6936.758223510052
14,26,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-25.594340515136718,0,1.2800000000000002,2269.1641126814616
14,27,15.0,2.28,0.8,1.0,0.8,9,8,4,-12.470606994628906,0,1.2800000000000002,2915.975176826589
14,28,15.0,2.28,0.8,1.0,0.8,9,8,4,2.458599853515625,0,1.2800000000000002,2427.947212235954
14,29,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-40.718203735351565,0,1.2800000000000002,6049.151422682361
14,30,15.0,2.28,0.8,1.0,0.8,9,8,4,4.1790626525878904,0,1.2800000000000002,1837.775386984684
14,31,15.0,2.28,0.8,1.0,0.8,9,8,4,-25.927272033691406,0,1.2800000000000002,500806.8214040857
15,0,10.0,2.42,0.8,1.0,0.8,9,8,4,2.195965576171875,0,1.2800000000000002,1618.5535044950107
15,1,10.0,2.42,0.8,1.0,0.8,9,8,4,4.971943664550781,0,1.2800000000000002,1360.6493268849422
15,2,10.0,2.42,0.8,1.0,0.8,9,8,4,3.1974609375,0,1.2800000000000002,1227.2568782476724
15,3,10.0,2.42,0.8,1.0,0.8,9,8,4,5.800875473022461,0,1.2800000000000002,1398.7749929621184
15,4,10.0,2.42,0.8,1.0,0.8,9,8,4,4.971640396118164,0,1.2800000000000002,1298.4234165757546
15,5,10.0,2.42,0.8,1.0,0.8,9,8,4,6.086933898925781,0,1.2800000000000002,1467.1004975627263
15,6,10.0,2.42,0.8,1.0,0.8,9,8,4,4.39124755859375,0,1.2800000000000002,1652.6266375757316
15,7,10.0,2.42,0.8,1.0,0.8,9,8,4,5.955366897583008,0,1.2800000000000002,1215.6246594919135
15,8,10.0,2.42,0.8,1.0,0.8,9,8,4,3.212055969238281,0,1.2800000000000002,1726.3665249402598
15,9,10.0,2.42,0.8,1.0,0.8,9,8,4,6.043261337280273,0,1.2800000000000002,1619.6244041458438
15,10,10.0,2.42,0.8,1.0,0.8,9,8,4,4.399119186401367,0,1.2800000000000002,1234.2740295305568
15,11,10.0,2.42,0.8,1.0,0.8,9,8,4,5.35259895324707,0,1.2800000000000002,1095.9798189009346
15,12,10.0,2.42,0.8,1.0,0.8,9,8,4,3.828316497802734,0,1.2800000000000002,1183.3347048957166
15,13,10.0,2.42,0.8,1.0,0.8,9,8,4,5.060293960571289,0,1.2800000000000002,1252.4588548750828
15,14,10.0,2.42,0.8,1.0,0.8,9,8,4,4.035828399658203,0,1.2800000000000002,1557.751446673442
15,15,10.0,2.42,0.8,1.0,0.8,9,8,4,4.487919616699219,0,1.2800000000000002,1149.1043457212998
15,16,10.0,2.42,0.8,1.0,0.8,9,8,4,5.5542247772216795,0,1.2800000000000002,1532.2957106975762
15,17,10.0,2.42,0.8,1.0,0.8,9,8,4,4.761015701293945,0,1.2800000000000002,1448.3450776048346
15,18,10.0,2.42,0.8,1.0,0.8,9,8,4,2.9647567749023436,0,1.2800000000000002,1708.8053867531141
15,19,10.0,2.42,0.8,1.0,0.8,9,8,4,4.942026901245117,0,1.2800000000000002,1292.651021428864
15,20,10.0,2.42,0.8,1.0,0.8,9,8,4,3.3318031311035154,0,1.2800000000000002,1570.8402246659216
15,21,10.0,2.42,0.8,1.0,0.8,9,8,4,4.578951644897461,0,1.2800000000000002,1551.411688821746
15,22,10.0,2.42,0.8,1.0,0.8,9,8,4,6.729584503173828,0,1.2800000000000002,1519.4805880695453
15,23,10.0,2.42,0.8,1.0,0.8,9,8,4,4.371416854858398,0,1.2800000000000002,1606.794951646232
15,24,10.0,2.42,0.8,1.0,0.8,9,8,4,5.148779678344726,0,1.2800000000000002,1187.353076911048
15,25,10.0,2.42,0.8,1.0,0.8,9,8,4,4.357924270629883,0,1.2800000000000002,1675.9488636393314
15,26,10.0,2.42,0.8,1.0,0.8,9,8,4,5.794585037231445,0,1.2800000000000002,1518.8648832899626
15,27,10.0,2.42,0.8,1.0,0.8,9,8,4,3.4334991455078123,0,1.2800000000000002,1512.8565047227812
15,28,10.0,2.42,0.8,1.0,0.8,9,8,4,4.492598342895508,0,1.2800000000000002,1285.721866331742
15,29,10.0,2.42,0.8,1.0,0.8,9,8,4,2.8161056518554686,0,1.2800000000000002,1177.1424089043057
15,30,10.0,2.42,0.8,1.0,0.8,9,8,4,2.440766143798828,0,1.2800000000000002,1474.5929311298016
15,31,10.0,2.42,0.8,1.0,0.8,9,8,4,5.798552322387695,0,1.2800000000000002,1427.0919569634705
16,0,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-102.75484008789063,0,1.2800000000000002,10838.593755726815
16,1,25.0,2.668,0.8,2.0,1.4000000000000001,14,11,4,-122.42932434082032,0,1.2800000000000002,11236.803700821854
16,2,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-100.96747131347657,0,1.2800000000000002,9495.018692152042
16,3,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-106.925830078125,0,1.2800000000000002,8453.535736844487
16,4,25.0,2.668,0.8,3.4000000000000004,1.4000000000000001,21,11,4,-151.87979431152343,0,1.2800000000000002,7903.951743349287
16,5,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-97.91823120117188,0,1.2800000000000002,8418.352325052341
16,6,25.0,2.668,0.8,2.2,1.4000000000000001,15,11,4,-75.48536987304688,0,1.2800000000000002,10182.019014463705
16,7,25.0,2.668,0.8,2.8000000000000003,1.4000000000000001,18,11,4,-66.49808044433594,0,1.2800000000000002,10158.424580769955
16,8,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-78.00793762207032,0,1.2800000000000002,8383.793255490087
16,9,25.0,2.668,0.8,3.2,1.4000000000000001,20,11,4,-143.0660430908203,0,1.2800000000000002,12607.602524256015
16,10,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-98.46263427734375,0,1.2800000000000002,10761.600835015932
16,11,25.0,2.668,0.8,2.0,1.4000000000000001,14,11,4,-140.16922302246093,0,1.2800000000000002,18775.603942937996
16,12,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-100.58786315917969,0,1.2800000000000002,9628.419148606143
16,13,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-133.63186950683593,0,1.2800000000000002,8280.069069913034
16,14,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-145.22177429199218,0,1.2800000000000002,11799.539214106446
16,15,25.0,2.668,0.8,2.6,1.4000000000000001,17,11,4,-136.28268737792968,0,1.2800000000000002,12165.620818543406
16,16,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-112.15820617675782,0,1.2800000000000002,8935.240728307916
16,17,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-78.47474975585938,0,1.2800000000000002,9784.01263129773
16,18,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-86.20555419921875,0,1.2800000000000002,8110.820711644736
16,19,25.0,2.668,0.8,2.4000000000000004,1.4000000000000001,16,11,4,-100.84228820800782,0,1.2800000000000002,9482.68347250193
16,20,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-55.5275146484375,0,1.2800000000000002,10887.090224624477
16,21,25.0,2.668,0.8,2.2,1.4000000000000001,15,11,4,-96.73126525878907,0,1.2800000000000002,140427.9021424277
16,22,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-103.43579406738282,0,1.2800000000000002,9435.529647448404
16,23,25.0,2.668,0.8,2.2,1.4000000000000001,15,11,4,-127.93576354980469,0,1.2800000000000002,12365.739498856263
16,24,25.0,2.668,0.8,2.0,1.4000000000000001,14,11,4,-134.15951843261718,0,1.2800000000000002,3574606.0243114023
16,25,25.0,2.668,0.8,4.2,1.4000000000000001,25,11,4,-124.27832336425782,0,1.2800000000000002,8730.199105819056
16,26,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-91.21490783691407,0,1.2800000000000002,8591.78768542193
16,27,25.0,2.668,0.8,2.4000000000000004,1.4000000000000001,16,11,4,-84.68887634277344,0,1.2800000000000002,447496.41412177414
16,28,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-110.93786926269532,0,1.2800000000000002,7696.06449337983
16,29,25.0,2.668,0.8,2.4000000000000004,1.4000000000000001,16,11,4,-90.62503356933594,0,1.2800000000000002,17216.756226437577
16,30,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-106.8165771484375,0,1.2800000000000002,8235.512703868682
16,31,25.0,2.668,0.8,3.2,1.4000000000000001,20,11,4,-163.32294006347655,0,1.2800000000000002,8990.542423063787
17,0,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-44.07673950195313,0,1.2800000000000002,7791.951121822423
17,1,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-25.987109375,0,1.2800000000000002,2865.0966662303963
17,2,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-41.63124389648438,0,1.2800000000000002,11735.472523139773
17,3,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-87.62709350585938,0,1.2800000000000002,8010.046773998129
17,4,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-60.501162719726565,0,1.2800000000000002,7742.98655117204
17,5,20.0,2.71,0.8,1.6,1.0,12,9,4,-55.136279296875,0,1.2800000000000002,6449146.288303967
17,6,20.0,2.71,0.8,1.8,1.0,13,9,4,-68.87320251464844,0,1.2800000000000002,8795.642167785603
17,7,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-49.715213012695315,0,1.2800000000000002,73644.51630919141
17,8,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-79.02855224609375,0,1.2800000000000002,7698.628504539649
17,9,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-58.029421997070315,0,1.2800000000000002,2270.777750966526
17,10,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-48.56447143554688,0,1.2800000000000002,15629.932103126863
17,11,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-51.37156982421875,0,1.2800000000000002,8056.3200133438095
17,12,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-57.90260620117188,0,1.2800000000000002,8403.40272909765
17,13,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,3.4418304443359373,0,1.2800000000000002,2662.3397670463664
17,14,20.0,2.71,0.8,1.8,1.0,13,9,4,-86.700732421875,0,1.2800000000000002,7935.086026974348
17,15,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-27.100672912597656,0,1.2800000000000002,10150.454471115252
17,16,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-21.19439239501953,0,1.2800000000000002,2602.8709950886346
17,17,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-63.88417358398438,0,1.2800000000000002,107558.92614342098
17,18,20.0,2.71,0.8,2.2,1.0,15,9,4,-88.86123962402344,0,1.2800000000000002,9529.83315722769
17,19,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-58.86697692871094,0,1.2800000000000002,8302.276052489113
17,20,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-45.06430358886719,0,1.2800000000000002,231006.43469733975
17,21,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-26.677951049804687,0,1.2800000000000002,8043.065409563681
17,22,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-105.16635437011719,0,1.2800000000000002,3367501.6035855943
17,23,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-64.16145629882813,0,1.2800000000000002,7358.505968062249
17,24,20.0,2.71,0.8,1.6,1.0,12,9,4,-43.44961853027344,0,1.2800000000000002,8240.59611108607
17,25,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-69.79786987304688,0,1.2800000000000002,8688.277898845112
17,26,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-44.6521484375,0,1.2800000000000002,11542.643294922635
17,27,20.0,2.71,0.8,2.2,1.0,15,9,4,-63.0873291015625,0,1.2800000000000002,7964.403647439439
17,28,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-104.29820556640625,0,1.2800000000000002,9195.503548723038
17,29,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-49.119387817382815,0,1.2800000000000002,238073.0748311105
17,30,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-33.13412780761719,0,1.2800000000000002,361494.65641802485
17,31,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-49.81669921875,0,1.2800000000000002,8119.795197003005
18,0,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,8.79105453491211,0,1.2800000000000002,2450.809872171985
18,1,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,2.696492004394531,0,1.2800000000000002,2585.1365744382683
18,2,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-13.77044219970703,0,1.2800000000000002,8801.329631469902
18,3,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.2655609130859373,0,1.2800000000000002,2057.192787541826
18,4,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-11.044680786132812,0,1.2800000000000002,17918.818302847372
18,5,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-29.6100341796875,0,1.2800000000000002,10078.831269700224
18,6,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-25.051943969726562,0,1.2800000000000002,122850.41300529895
18,7,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,6.130165863037109,0,1.2800000000000002,2190.501356758629
18,8,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-35.02717895507813,0,1.2800000000000002,10358.983784772034
18,9,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,2.216297912597656,0,1.2800000000000002,1925.3310977124906
18,10,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-44.61910552978516,0,1.2800000000000002,3045.2193902150616
18,11,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.398644256591797,0,1.2800000000000002,2484.667023124147
18,12,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,9.812393951416016,0,1.2800000000000002,2108.1169314936737
18,13,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-32.36507720947266,0,1.2800000000000002,16647.180352262716
18,14,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.6397216796875,0,1.2800000000000002,1856.9083291562872
18,15,15.0,2.78,0.8,1.4000000000000001,1.0,11,9,4,-24.138140869140624,0,1.2800000000000002,6385.2447373708565
18,16,15.0,2.78,0.8,1.4000000000000001,1.0,11,9,4,-1.0363342285156252,0,1.2800000000000002,3767.9705456755673
18,17,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-29.737681579589843,0,1.2800000000000002,15802.326988682682
18,18,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.6990936279296873,0,1.2800000000000002,2073.0001101407074
18,19,15.0,2.78,0.8,1.4000000000000001,1.0,11,9,4,-31.283213806152343,0,1.2800000000000002,6342.511839321017
18,20,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.8153045654296873,0,1.2800000000000002,1392.799683946999
18,21,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.843571472167969,0,1.2800000000000002,1782.244948471165
18,22,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-19.855258178710937,0,1.2800000000000002,7367.178208113031
18,23,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,6.151646423339844,0,1.2800000000000002,2017.5590593073412
18,24,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-4.774310302734375,0,1.2800000000000002,2010.3066874730796
18,25,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.672871398925781,0,1.2800000000000002,2402.5433236065255
18,26,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.1280982971191404,0,1.2800000000000002,1771.2373524566265
18,27,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,7.433941650390625,0,1.2800000000000002,2538.149953778048
18,28,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.335228729248047,0,1.2800000000000002,2628.016777434408
18,29,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-20.326419067382812,0,1.2800000000000002,5199.4412422098185
18,30,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,2.6221359252929686,0,1.2800000000000002,1639.4155641616244
18,31,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.2053878784179686,0,1.2800000000000002,1476.4496340037224
19,0,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.1912391662597654,0,1.2800000000000002,1144.2251173217326
19,1,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,7.2632301330566404,0,1.2800000000000002,1096.8387402395913
19,2,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.911320495605469,0,1.2800000000000002,1110.0916892011908
19,3,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.301049041748047,0,1.2800000000000002,1409.7277809692816
19,4,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,2.9938934326171873,0,1.2800000000000002,1342.7814792628374
19,5,10.0,2.92,0.8,1.4000000000000001,1.0,11,9,4,3.0033195495605467,0,1.2800000000000002,1989.2260254248445
19,6,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.504631805419922,0,1.2800000000000002,1686.7014984685993
19,7,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.405480194091797,0,1.2800000000000002,1117.7484750486278
19,8,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,9.369124221801759,0,1.2800000000000002,1829.3058537075178
19,9,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.77869873046875,0,1.2800000000000002,1514.1721655773138
19,10,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,7.015682983398437,0,1.2800000000000002,1160.048474942157
19,11,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.7415321350097654,0,1.2800000000000002,1113.688806530739
19,12,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.2397315979003904,0,1.2800000000000002,914.7960846254525
19,13,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.869923400878906,0,1.2800000000000002,1456.0483557536327
19,14,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.482044982910156,0,1.2800000000000002,1272.9612622775153
19,15,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.2415283203125,0,1.2800000000000002,1166.9095933903773
19,16,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.018292236328125,0,1.2800000000000002,893.486856438455
19,17,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.963520812988281,0,1.2800000000000002,1117.7382674158519
19,18,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,3.675598907470703,0,1.2800000000000002,1010.7974717908736
19,19,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,1.7904212951660154,0,1.2800000000000002,1350.0432618613963
19,20,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.5674598693847654,0,1.2800000000000002,1473.993561083467
19,21,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,9.187947082519532,0,1.2800000000000002,1774.7541719412102
19,22,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.593037414550781,0,1.2800000000000002,1218.8232846653652
19,23,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.660576629638672,0,1.2800000000000002,1511.443860032599
19,24,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.045414733886719,0,1.2800000000000002,1224.25629260906
19,25,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.7967384338378904,0,1.2800000000000002,1329.2046190080282
19,26,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.190918731689453,0,1.2800000000000002,1325.8514346904092
19,27,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,7.384918975830078,0,1.2800000000000002,1093.9008417510704
19,28,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.106453704833984,0,1.2800000000000002,1263.0598976042838
19,29,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.010582733154297,0,1.2800000000000002,1505.4836789602855
19,30,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.826416778564453,0,1.2800000000000002,1656.3824628351974
19,31,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.903683471679687,0,1.2800000000000002,1325.8515602170648
20,0,25.0,3.168,0.8,3.2,1.6,20,12,4,-96.00224609375,0,1.2800000000000002,10665.366895981317
20,1,25.0,3.168,0.8,2.2,1.6,15,12,4,-84.05102844238282,0,1.2800000000000002,8853.018051397603
20,2,25.0,3.168,0.8,2.0,1.6,14,12,4,-122.75946350097657,0,1.2800000000000002,13838.711130026204
20,3,25.0,3.168,0.8,2.4000000000000004,1.6,16,12,4,-109.53436584472657,0,1.2800000000000002,14796.591742343235
20,4,25.0,3.168,0.8,1.8,1.6,13,12,4,-127.43542785644532,0,1.2800000000000002,22788.168314866336
20,5,25.0,3.168,0.8,2.2,1.6,15,12,4,-72.81921691894532,0,1.2800000000000002,12326.516865477368
20,6,25.0,3.168,0.8,4.2,1.6,25,12,4,-144.49283142089843,0,1.2800000000000002,11913.333332385055
20,7,25.0,3.168,0.8,2.8000000000000003,1.6,18,12,4,-86.89195556640625,0,1.2800000000000002,11260.484268935168
20,8,25.0,3.168,0.8,1.8,1.6,13,12,4,-85.97986145019532,0,1.2800000000000002,10091.460262479848
20,9,25.0,3.168,0.8,3.4000000000000004,1.6,21,12,4,-135.46536560058593,0,1.2800000000000002,118999.1273416383
20,10,25.0,3.168,0.8,3.2,1.6,20,12,4,-137.08285827636718,0,1.2800000000000002,10376.053780262771
20,11,25.0,3.168,0.8,2.4000000000000004,1.6,16,12,4,-114.11682434082032,0,1.2800000000000002,11466.651012337286
20,12,25.0,3.168,0.8,2.2,1.6,15,12,4,-55.218310546875,0,1.2800000000000002,12103.501693633085
20,13,25.0,3.168,0.8,2.0,1.6,14,12,4,-52.90541381835938,0,1.2800000000000002,8847.40204867499
20,14,25.0,3.168,0.8,2.2,1.6,15,12,4,-80.39715881347657,0,1.2800000000000002,2554.5540356967663
20,15,25.0,3.168,0.8,1.8,1.6,13,12,4,-81.42431945800782,0,1.2800000000000002,10695.543774818261
20,16,25.0,3.168,0.8,2.2,1.6,15,12,4,-63.634707641601565,0,1.2800000000000002,8241.472731063406
20,17,25.0,3.168,0.8,1.8,1.6,13,12,4,-80.53218383789063,0,1.2800000000000002,10164.147573065742
20,18,25.0,3.168,0.8,2.4000000000000004,1.6,16,12,4,-99.96669311523438,0,1.2800000000000002,935205.2373569842
20,19,25.0,3.168,0.8,1.8,1.6,13,12,4,-118.59030456542969,0,1.2800000000000002,10185.448986515152
20,20,25.0,3.168,0.8,2.2,1.6,15,12,4,-66.71272583007813,0,1.2800000000000002,10500.030167993385
20,21,25.0,3.168,0.8,1.8,1.6,13,12,4,-47.187747192382815,0,1.2800000000000002,2580.6410912484703
20,22,25.0,3.168,0.8,1.8,1.6,13,12,4,-86.26607055664063,0,1.2800000000000002,15779.963852725426
20,23,25.0,3.168,0.8,2.6,1.6,17,12,4,-130.30179138183593,0,1.2800000000000002,11876.860729817767
20,24,25.0,3.168,0.8,3.6,1.6,22,12,4,-115.10583801269532,0,1.2800000000000002,29016.27417056524
20,25,25.0,3.168,0.8,2.8000000000000003,1.6,18,12,4,-94.24254150390625,0,1.2800000000000002,10258.37498006947
20,26,25.0,3.168,0.8,2.2,1.6,15,12,4,-104.59190673828125,0,1.2800000000000002,10955.349629208498
20,27,25.0,3.168,0.8,2.6,1.6,17,12,4,-98.05433959960938,0,1.2800000000000002,18208.190790592304
20,28,25.0,3.168,0.8,2.6,1.6,17,12,4,-91.76402587890625,0,1.2800000000000002,11151.721846705348
20,29,25.0,3.168,0.8,3.6,1.6,22,12,4,-115.19403381347657,0,1.2800000000000002,10239.158615228836
20,30,25.0,3.168,0.8,3.0,1.6,19,12,4,-126.36398620605469,0,1.2800000000000002,25021.97690146654
20,31,25.0,3.168,0.8,2.2,1.6,15,12,4,-53.5004150390625,0,1.2800000000000002,8734.622781026252
21,0,20.0,3.21,0.8,2.2,1.4000000000000001,15,11,4,-74.67941589355469,0,1.2800000000000002,29236.13419888739
21,1,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-25.112612915039062,0,1.2800000000000002,5620288.179119687
