exp,seed,v0,thw0,lead_onset_t,rt_brake,rt_replan,brake_onset_idx,replan_onset_idx,lead_onset_idx,min_gap,collided,eps_pre_median,eps_max
14,29,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-40.718203735351565,0,0.0,6020.986898363816
14,30,15.0,2.28,0.8,1.0,0.8,9,8,4,4.1790626525878904,0,0.0,1837.775386984684
14,31,15.0,2.28,0.8,1.0,0.8,9,8,4,-25.927272033691406,0,0.0,500806.8214040857
15,0,10.0,2.42,0.8,1.0,0.8,9,8,4,2.195965576171875,0,0.0,1618.5535044950107
15,1,10.0,2.42,0.8,1.0,0.8,9,8,4,4.971943664550781,0,0.0,1360.6493268849422
15,2,10.0,2.42,0.8,1.0,0.8,9,8,4,3.1974609375,0,0.0,1227.2568782476724
15,3,10.0,2.42,0.8,1.0,0.8,9,8,4,5.800875473022461,0,0.0,1398.7749929621184
15,4,10.0,2.42,0.8,1.0,0.8,9,8,4,4.971640396118164,0,0.0,1298.4234165757546
15,5,10.0,2.42,0.8,1.0,0.8,9,8,4,6.086933898925781,0,0.0,1467.1004975627263
15,6,10.0,2.42,0.8,1.0,0.8,9,8,4,4.39124755859375,0,0.0,1652.6266375757316
15,7,10.0,2.42,0.8,1.0,0.8,9,8,4,5.955366897583008,0,0.0,1215.6246594919135
15,8,10.0,2.42,0.8,1.0,0.8,9,8,4,3.212055969238281,0,0.0,1726.3665249402598
15,9,10.0,2.42,0.8,1.0,0.8,9,8,4,6.043261337280273,0,0.0,1619.6244041458438
15,10,10.0,2.42,0.8,1.0,0.8,9,8,4,4.399119186401367,0,0.0,1234.2740295305568
15,11,10.0,2.42,0.8,1.0,0.8,9,8,4,5.35259895324707,0,0.0,1095.9798189009346
15,12,10.0,2.42,0.8,1.0,0.8,9,8,4,3.828316497802734,0,0.0,1183.3347048957166
15,13,10.0,2.42,0.8,1.0,0.8,9,8,4,5.060293960571289,0,0.0,1252.4588548750828
15,14,10.0,2.42,0.8,1.0,0.8,9,8,4,4.035828399658203,0,0.0,1557.751446673442
15,15,10.0,2.42,0.8,1.0,0.8,9,8,4,4.487919616699219,0,0.0,1149.1043457212998
15,16,10.0,2.42,0.8,1.0,0.8,9,8,4,5.5542247772216795,0,0.0,1532.2957106975762
15,17,10.0,2.42,0.8,1.0,0.8,9,8,4,4.761015701293945,0,0.0,1448.3450776048346
15,18,10.0,2.42,0.8,1.0,0.8,9,8,4,2.9647567749023436,0,0.0,1708.8053867531141
15,19,10.0,2.42,0.8,1.0,0.8,9,8,4,4.942026901245117,0,0.0,1292.651021428864
15,20,10.0,2.42,0.8,1.0,0.8,9,8,4,3.3318031311035154,0,0.0,1570.8402246659216
15,21,10.0,2.42,0.8,1.0,0.8,9,8,4,4.578951644897461,0,0.0,1551.411688821746
15,22,10.0,2.42,0.8,1.0,0.8,9,8,4,6.729584503173828,0,0.0,1519.4805880695453
15,23,10.0,2.42,0.8,1.0,0.8,9,8,4,4.371416854858398,0,0.0,1606.794951646232
15,24,10.0,2.42,0.8,1.0,0.8,9,8,4,5.148779678344726,0,0.0,1187.353076911048
15,25,10.0,2.42,0.8,1.0,0.8,9,8,4,4.357924270629883,0,0.0,1675.9488636393314
15,26,10.0,2.42,0.8,1.0,0.8,9,8,4,5.794585037231445,0,0.0,1518.8648832899626
15,27,10.0,2.42,0.8,1.0,0.8,9,8,4,3.4334991455078123,0,0.0,1512.8565047227812
15,28,10.0,2.42,0.8,1.0,0.8,9,8,4,4.492598342895508,0,0.0,1285.721866331742
15,29,10.0,2.42,0.8,1.0,0.8,9,8,4,2.8161056518554686,0,0.0,1177.1424089043057
15,30,10.0,2.42,0.8,1.0,0.8,9,8,4,2.440766143798828,0,0.0,1474.5929311298016
15,31,10.0,2.42,0.8,1.0,0.8,9,8,4,5.798552322387695,0,0.0,1427.0919569634705
16,0,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-102.75484008789063,0,0.0,10773.212682417476
16,1,25.0,2.668,0.8,2.0,1.4000000000000001,14,11,4,-122.42932434082032,0,0.0,11219.962310965324
16,2,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-100.96747131347657,0,0.0,9495.018692152042
16,3,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-106.925830078125,0,0.0,16323.746480609332
16,4,25.0,2.668,0.8,3.4000000000000004,1.4000000000000001,21,11,4,-151.87979431152343,0,0.0,15850.728488048559
16,5,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-97.91823120117188,0,0.0,8358.452666330835
16,6,25.0,2.668,0.8,2.2,1.4000000000000001,15,11,4,-75.48536987304688,0,0.0,10152.774584878727
16,7,25.0,2.668,0.8,2.8000000000000003,1.4000000000000001,18,11,4,-66.49808044433594,0,0.0,10143.258383994116
16,8,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-78.00793762207032,0,0.0,8340.890424203706
16,9,25.0,2.668,0.8,3.2,1.4000000000000001,20,11,4,-143.0660430908203,0,0.0,16476.23276757138
16,10,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-98.46263427734375,0,0.0,10739.075499887094
16,11,25.0,2.668,0.8,2.0,1.4000000000000001,14,11,4,-140.16922302246093,0,0.0,28775.603942937996
16,12,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-100.58786315917969,0,0.0,9597.127222865125
16,13,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-133.63186950683593,0,0.0,8148.101904287567
16,14,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-145.22177429199218,0,0.0,16221.192889167287
16,15,25.0,2.668,0.8,2.6,1.4000000000000001,17,11,4,-136.28268737792968,0,0.0,15008.537433318636
16,16,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-112.15820617675782,0,0.0,8907.8525800449
16,17,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-78.47474975585938,0,0.0,16013.190710203253
16,18,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-86.20555419921875,0,0.0,18110.820711644737
16,19,25.0,2.668,0.8,2.4000000000000004,1.4000000000000001,16,11,4,-100.84228820800782,0,0.0,9404.150881065825
16,20,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-55.5275146484375,0,0.0,10887.090224624477
16,21,25.0,2.668,0.8,2.2,1.4000000000000001,15,11,4,-96.73126525878907,0,0.0,140427.9021424277
16,22,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-103.43579406738282,0,0.0,15411.833734929995
16,23,25.0,2.668,0.8,2.2,1.4000000000000001,15,11,4,-127.93576354980469,0,0.0,22365.739498856266
16,24,25.0,2.668,0.8,2.0,1.4000000000000001,14,11,4,-134.15951843261718,0,0.0,3584606.0243114023
16,25,25.0,2.668,0.8,4.2,1.4000000000000001,25,11,4,-124.27832336425782,0,0.0,15767.621308425283
16,26,25.0,2.668,0.8,1.8,1.4000000000000001,13,11,4,-91.21490783691407,0,0.0,8579.311760335919
16,27,25.0,2.668,0.8,2.4000000000000004,1.4000000000000001,16,11,4,-84.68887634277344,0,0.0,447496.41412177414
16,28,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-110.93786926269532,0,0.0,17696.064493379832
16,29,25.0,2.668,0.8,2.4000000000000004,1.4000000000000001,16,11,4,-90.62503356933594,0,0.0,17390.8499404267
16,30,25.0,2.668,0.8,1.6,1.4000000000000001,12,11,4,-106.8165771484375,0,0.0,15641.13908922039
16,31,25.0,2.668,0.8,3.2,1.4000000000000001,20,11,4,-163.32294006347655,0,0.0,16100.389590168375
17,0,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-44.07673950195313,0,0.0,7783.48747533271
17,1,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-25.987109375,0,0.0,2865.0966662303963
17,2,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-41.63124389648438,0,0.0,11735.472523139773
17,3,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-87.62709350585938,0,0.0,7933.533315577379
17,4,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-60.501162719726565,0,0.0,7708.088852838485
17,5,20.0,2.71,0.8,1.6,1.0,12,9,4,-55.136279296875,0,0.0,6449146.288303967
17,6,20.0,2.71,0.8,1.8,1.0,13,9,4,-68.87320251464844,0,0.0,8770.017578252795
17,7,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-49.715213012695315,0,0.0,73644.51630919141
17,8,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-79.02855224609375,0,0.0,7796.335355661949
17,9,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-58.029421997070315,0,0.0,2270.777750966526
17,10,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-48.56447143554688,0,0.0,15629.932103126863
17,11,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-51.37156982421875,0,0.0,8060.978721089762
17,12,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-57.90260620117188,0,0.0,8365.396274966402
17,13,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,3.4418304443359373,0,0.0,2662.3397670463664
17,14,20.0,2.71,0.8,1.8,1.0,13,9,4,-86.700732421875,0,0.0,7878.698836325828
17,15,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-27.100672912597656,0,0.0,10150.454471115252
17,16,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-21.19439239501953,0,0.0,2602.8709950886346
17,17,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-63.88417358398438,0,0.0,107558.92614342098
17,18,20.0,2.71,0.8,2.2,1.0,15,9,4,-88.86123962402344,0,0.0,9516.323686048096
17,19,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-58.86697692871094,0,0.0,8364.130935543175
17,20,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-45.06430358886719,0,0.0,231006.43469733975
17,21,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-26.677951049804687,0,0.0,7996.636347278895
17,22,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-105.16635437011719,0,0.0,3367501.6035855943
17,23,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-64.16145629882813,0,0.0,7324.854605593766
17,24,20.0,2.71,0.8,1.6,1.0,12,9,4,-43.44961853027344,0,0.0,8197.60296291656
17,25,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-69.79786987304688,0,0.0,8664.278264695613
17,26,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-44.6521484375,0,0.0,11542.643294922635
17,27,20.0,2.71,0.8,2.2,1.0,15,9,4,-63.0873291015625,0,0.0,7887.639980786838
17,28,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-104.29820556640625,0,0.0,9181.240265638384
17,29,20.0,2.71,0.8,1.4000000000000001,1.0,11,9,4,-49.119387817382815,0,0.0,238261.6459743442
17,30,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-33.13412780761719,0,0.0,361494.65641802485
17,31,20.0,2.71,0.8,1.2000000000000002,1.0,10,9,4,-49.81669921875,0,0.0,8093.349180919503
18,0,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,8.79105453491211,0,0.0,2450.809872171985
18,1,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,2.696492004394531,0,0.0,2585.1365744382683
18,2,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-13.77044219970703,0,0.0,8801.329631469902
18,3,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.2655609130859373,0,0.0,2057.192787541826
18,4,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-11.044680786132812,0,0.0,17918.818302847372
18,5,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-29.6100341796875,0,0.0,10078.831269700224
18,6,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-25.051943969726562,0,0.0,122850.41300529895
18,7,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,6.130165863037109,0,0.0,2190.501356758629
18,8,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-35.02717895507813,0,0.0,10358.983784772034
18,9,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,2.216297912597656,0,0.0,1925.3310977124906
18,10,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-44.61910552978516,0,0.0,3298.719371618413
18,11,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.398644256591797,0,0.0,2484.667023124147
18,12,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,9.812393951416016,0,0.0,2108.1169314936737
18,13,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-32.36507720947266,0,0.0,16756.213658941728
18,14,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.6397216796875,0,0.0,1856.9083291562872
18,15,15.0,2.78,0.8,1.4000000000000001,1.0,11,9,4,-24.138140869140624,0,0.0,6359.256860081708
18,16,15.0,2.78,0.8,1.4000000000000001,1.0,11,9,4,-1.0363342285156252,0,0.0,3771.8717861825435
18,17,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-29.737681579589843,0,0.0,15802.326988682682
18,18,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.6990936279296873,0,0.0,2073.0001101407074
18,19,15.0,2.78,0.8,1.4000000000000001,1.0,11,9,4,-31.283213806152343,0,0.0,6310.462646223517
18,20,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.8153045654296873,0,0.0,1392.799683946999
18,21,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.843571472167969,0,0.0,1782.244948471165
18,22,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-19.855258178710937,0,0.0,7324.200184992308
18,23,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,6.151646423339844,0,0.0,2017.5590593073412
18,24,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-4.774310302734375,0,0.0,2010.3066874730796
18,25,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.672871398925781,0,0.0,2402.5433236065255
18,26,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.1280982971191404,0,0.0,1771.2373524566265
18,27,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,7.433941650390625,0,0.0,2538.149953778048
18,28,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,5.335228729248047,0,0.0,2628.016777434408
18,29,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,-20.326419067382812,0,0.0,5458.736139351477
18,30,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,2.6221359252929686,0,0.0,1639.4155641616244
18,31,15.0,2.78,0.8,1.2000000000000002,1.0,10,9,4,3.2053878784179686,0,0.0,1476.4496340037224
19,0,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.1912391662597654,0,0.0,1144.2251173217326
19,1,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,7.2632301330566404,0,0.0,1096.8387402395913
19,2,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.911320495605469,0,0.0,1110.0916892011908
19,3,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.301049041748047,0,0.0,1409.7277809692816
19,4,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,2.9938934326171873,0,0.0,1342.7814792628374
19,5,10.0,2.92,0.8,1.4000000000000001,1.0,11,9,4,3.0033195495605467,0,0.0,1989.2260254248445
19,6,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.504631805419922,0,0.0,1686.7014984685993
19,7,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.405480194091797,0,0.0,1117.7484750486278
19,8,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,9.369124221801759,0,0.0,1829.3058537075178
19,9,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.77869873046875,0,0.0,1514.1721655773138
19,10,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,7.015682983398437,0,0.0,1160.048474942157
19,11,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.7415321350097654,0,0.0,1113.688806530739
19,12,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.2397315979003904,0,0.0,914.7960846254525
19,13,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.869923400878906,0,0.0,1456.0483557536327
19,14,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.482044982910156,0,0.0,1272.9612622775153
19,15,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.2415283203125,0,0.0,1166.9095933903773
19,16,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.018292236328125,0,0.0,893.486856438455
19,17,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.963520812988281,0,0.0,1117.7382674158519
19,18,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,3.675598907470703,0,0.0,1010.7974717908736
19,19,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,1.7904212951660154,0,0.0,1350.0432618613963
19,20,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.5674598693847654,0,0.0,1473.993561083467
19,21,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,9.187947082519532,0,0.0,1774.7541719412102
19,22,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.593037414550781,0,0.0,1218.8232846653652
19,23,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.660576629638672,0,0.0,1511.443860032599
19,24,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.045414733886719,0,0.0,1224.25629260906
19,25,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.7967384338378904,0,0.0,1329.2046190080282
19,26,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.190918731689453,0,0.0,1325.8514346904092
19,27,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,7.384918975830078,0,0.0,1093.9008417510704
19,28,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.106453704833984,0,0.0,1263.0598976042838
19,29,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,6.010582733154297,0,0.0,1505.4836789602855
19,30,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,4.826416778564453,0,0.0,1656.3824628351974
19,31,10.0,2.92,0.8,1.2000000000000002,1.0,10,9,4,5.903683471679687,0,0.0,1325.8515602170648
20,0,25.0,3.168,0.8,3.2,1.6,20,12,4,-96.00224609375,0,0.0,10621.303167496353
20,1,25.0,3.168,0.8,2.2,1.6,15,12,4,-84.05102844238282,0,0.0,8823.959646416532
20,2,25.0,3.168,0.8,2.0,1.6,14,12,4,-122.75946350097657,0,0.0,23838.711130026204
20,3,25.0,3.168,0.8,2.4000000000000004,1.6,16,12,4,-109.53436584472657,0,0.0,25025.21074008153
20,4,25.0,3.168,0.8,1.8,1.6,13,12,4,-127.43542785644532,0,0.0,22808.423421585896
20,5,25.0,3.168,0.8,2.2,1.6,15,12,4,-72.81921691894532,0,0.0,12326.516865477368
20,6,25.0,3.168,0.8,4.2,1.6,25,12,4,-144.49283142089843,0,0.0,16432.53806984063
20,7,25.0,3.168,0.8,2.8000000000000003,1.6,18,12,4,-86.89195556640625,0,0.0,15275.226458876032
20,8,25.0,3.168,0.8,1.8,1.6,13,12,4,-85.97986145019532,0,0.0,16888.395160281292
20,9,25.0,3.168,0.8,3.4000000000000004,1.6,21,12,4,-135.46536560058593,0,0.0,118999.1273416383
20,10,25.0,3.168,0.8,3.2,1.6,20,12,4,-137.08285827636718,0,0.0,15295.56888085751
20,11,25.0,3.168,0.8,2.4000000000000004,1.6,16,12,4,-114.11682434082032,0,0.0,11430.089201614324
20,12,25.0,3.168,0.8,2.2,1.6,15,12,4,-55.218310546875,0,0.0,12357.001210120436
20,13,25.0,3.168,0.8,2.0,1.6,14,12,4,-52.90541381835938,0,0.0,8751.948272708167
20,14,25.0,3.168,0.8,2.2,1.6,15,12,4,-80.39715881347657,0,0.0,2554.5540356967663
20,15,25.0,3.168,0.8,1.8,1.6,13,12,4,-81.42431945800782,0,0.0,16206.931436442834
20,16,25.0,3.168,0.8,2.2,1.6,15,12,4,-63.634707641601565,0,0.0,8169.739087170943
20,17,25.0,3.168,0.8,1.8,1.6,13,12,4,-80.53218383789063,0,0.0,10164.147573065742
20,18,25.0,3.168,0.8,2.4000000000000004,1.6,16,12,4,-99.96669311523438,0,0.0,935205.2373569842
20,19,25.0,3.168,0.8,1.8,1.6,13,12,4,-118.59030456542969,0,0.0,10074.788232485518
20,20,25.0,3.168,0.8,2.2,1.6,15,12,4,-66.71272583007813,0,0.0,10452.282042106612
20,21,25.0,3.168,0.8,1.8,1.6,13,12,4,-47.187747192382815,0,0.0,2580.6410912484703
20,22,25.0,3.168,0.8,1.8,1.6,13,12,4,-86.26607055664063,0,0.0,15834.14414441024
20,23,25.0,3.168,0.8,2.6,1.6,17,12,4,-130.30179138183593,0,0.0,15973.947079846506
20,24,25.0,3.168,0.8,3.6,1.6,22,12,4,-115.10583801269532,0,0.0,29016.27417056524
20,25,25.0,3.168,0.8,2.8000000000000003,1.6,18,12,4,-94.24254150390625,0,0.0,20258.37498006947
20,26,25.0,3.168,0.8,2.2,1.6,15,12,4,-104.59190673828125,0,0.0,10899.95256787682
20,27,25.0,3.168,0.8,2.6,1.6,17,12,4,-98.05433959960938,0,0.0,18208.190790592304
20,28,25.0,3.168,0.8,2.6,1.6,17,12,4,-91.76402587890625,0,0.0,16123.90158084118
20,29,25.0,3.168,0.8,3.6,1.6,22,12,4,-115.19403381347657,0,0.0,16137.886487251037
20,30,25.0,3.168,0.8,3.0,1.6,19,12,4,-126.36398620605469,0,0.0,25104.93057376602
20,31,25.0,3.168,0.8,2.2,1.6,15,12,4,-53.5004150390625,0,0.0,8623.737155517065
21,0,20.0,3.21,0.8,2.2,1.4000000000000001,15,11,4,-74.67941589355469,0,0.0,29236.13419888739
21,1,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-25.112612915039062,0,0.0,5620288.179119687
21,2,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-74.65721435546875,0,0.0,14863.565670244687
21,3,20.0,3.21,0.8,1.8,1.6,13,12,4,-60.4591552734375,0,0.0,69587.87707050295
21,4,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-33.68887634277344,0,0.0,4424.0857744201985
21,5,20.0,3.21,0.8,1.8,1.6,13,12,4,-20.413180541992187,0,0.0,6971.355420279548
21,6,20.0,3.21,0.8,2.4000000000000004,1.6,16,12,4,-38.59878845214844,0,0.0,8728.265397550691
21,7,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-25.087603759765624,0,0.0,2427.1938634078056
21,8,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-52.04774780273438,0,0.0,53511.343054176556
21,9,20.0,3.21,0.8,2.0,1.6,14,12,4,-78.09543151855469,0,0.0,9785.052852651741
21,10,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-46.90469665527344,0,0.0,4809.191187774421
21,11,20.0,3.21,0.8,1.8,1.6,13,12,4,-45.69021911621094,0,0.0,15839.671424094398
21,12,20.0,3.21,0.8,1.8,1.6,13,12,4,-37.68753356933594,0,0.0,15737.893215283504
21,13,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-76.10728759765625,0,0.0,9002.67029249695
21,14,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-76.37765808105469,0,0.0,9804.129378662177
21,15,20.0,3.21,0.8,1.8,1.6,13,12,4,-52.830569458007815,0,0.0,17546.64197212296
21,16,20.0,3.21,0.8,2.0,1.6,14,12,4,-86.43625183105469,0,0.0,9033.247933964454
21,17,20.0,3.21,0.8,2.6,1.6,17,12,4,-48.02237243652344,0,0.0,9399.369635845449
21,18,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-41.50184936523438,0,0.0,8518.83230335864
21,19,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-84.55380554199219,0,0.0,9026.143616257352
21,20,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-27.443972778320312,0,0.0,7736.28423481288
21,21,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-48.736575317382815,0,0.0,14176.375572008543
21,22,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-17.605067443847656,0,0.0,2436.8289200023
21,23,20.0,3.21,0.8,1.8,1.6,13,12,4,-72.46300048828125,0,0.0,3149.7752394812096
21,24,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-40.47304077148438,0,0.0,2865.9107059187854
21,25,20.0,3.21,0.8,1.8,1.6,13,12,4,-16.904368591308593,0,0.0,1728.1876479694545
21,26,20.0,3.21,0.8,1.8,1.6,13,12,4,-60.058291625976565,0,0.0,13684.57241662193
21,27,20.0,3.21,0.8,1.8,1.4000000000000001,13,11,4,-22.972903442382812,0,0.0,4270.248272614677
21,28,20.0,3.21,0.8,2.2,1.6,15,12,4,-93.7208740234375,0,0.0,10343.184984535123
21,29,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-84.86921997070313,0,0.0,6854457.745550913
21,30,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-69.37977905273438,0,0.0,62731.75256567725
21,31,20.0,3.21,0.8,1.6,1.4000000000000001,12,11,4,-60.08230895996094,0,0.0,1885.810661538142
22,0,15.0,3.28,0.8,1.8,1.2000000000000002,13,10,4,-20.34208984375,0,0.0,17863.129631162545
22,1,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.083210754394531,0,0.0,3438.8429811959813
22,2,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,9.887570190429688,0,0.0,1541.4189929635008
22,3,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,4.159428405761719,0,0.0,1261.1000907363284
22,4,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,5.374348449707031,0,0.0,1680.8066334308107
22,5,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-12.729861450195312,0,0.0,7550.491618891944
22,6,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.9453781127929686,0,0.0,1994.3321010085633
22,7,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.5108078002929686,0,0.0,1902.2721776158262
22,8,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.473828125,0,0.0,1823.1729668622256
22,9,15.0,3.28,0.8,1.8,1.2000000000000002,13,10,4,-36.37572021484375,0,0.0,26852.77789001475
22,10,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,3.0217941284179686,0,0.0,2287.394928391292
22,11,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,3.615284729003906,0,0.0,1108.525082920405
22,12,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.281117248535156,0,0.0,1623.2191019157403
22,13,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,2.6598861694335936,0,0.0,1153.170304759664
22,14,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-28.78539581298828,0,0.0,7196.418102891636
22,15,15.0,3.28,0.8,1.4000000000000001,1.2000000000000002,11,10,4,-19.036990356445312,0,0.0,1857.1124201983453
22,16,15.0,3.28,0.8,1.8,1.4000000000000001,13,11,4,-13.302401733398437,0,0.0,2741.276987249225
