seed_id,omega,v_f0,dv_lead,p_inj,t_nr,a_l_min,a_f_min
3050,0.11399807,0.0,1.794868297,0.0037330071944329073,-0.09999999999999964,0.0,0.0
3051,0.123556172,0.0,1.470227563,0.0033534064314735407,-0.14999999999999947,0.0,0.0
3052,0.012696533,0.0,2.224167178,0.004301466255865792,-0.14999999999999947,0.0,0.0
3053,0.025976885,0.0,1.391367189,0.003267159632996622,-0.14999999999999947,0.0,0.0
3054,0.054165013,0.0,1.898842288,0.003863411508713168,-0.09999999999999964,0.0,0.0
3055,0.011466774,0.0,1.733037687,0.003657548151214332,-0.14999999999999947,0.0,0.0
3056,0.147411226,0.0,2.362920305,0.00450302846415565,-0.14999999999999947,0.0,0.0
3057,0.30545609,0.0,1.844520674,0.0037947249800541504,-0.09999999999999964,0.0,0.0
3058,0.376442159,0.0,1.585380657,0.0034834369945115616,-0.14999999999999947,0.0,0.0
3059,2.965081895,0.0,0.439565097,0.0023852001933350703,0.0,0.0,-1.7763568394002505e-15
3060,0.490102447,0.0,2.400266618,0.004558868110843076,-0.14999999999999947,0.0,0.0
3061,0.080048304,0.0,1.592918609,0.0034921219645361224,-0.14999999999999947,0.0,0.0
3062,0.002332035,0.0,1.881908924,0.0038418684351661002,-0.14999999999999947,0.0,0.0
3063,1.152446222,0.0,2.518931552,0.0047409090766372475,-0.14999999999999947,0.0,0.0
3064,0.002987842,0.0,1.286603383,0.003155993414691049,-0.09999999999999964,0.0,0.0
3065,0.354238001,0.0,2.276264814,0.004376071439820623,-0.20000000000000018,0.0,0.0
3066,0.011611187,0.0,2.349072867,0.004482497462537947,-0.09999999999999964,0.0,0.0
3067,0.066209818,0.0,1.464622583,0.00334720225310742,-0.14999999999999947,0.0,0.0
3068,1.021987612,0.0,2.695188516,0.005024735771775824,-0.20000000000000018,0.0,0.0
3069,1.59385677,0.0,0.848145885,0.0027302186222283678,-0.10000000000000053,0.0,-3.552713678800501e-15
3070,2.536207538,0.0,1.957728453,0.003939269155746478,0.0,0.0,0.0
3071,0.033421888,0.0,1.366735128,0.0032406762762919165,-0.09999999999999964,0.0,0.0
3072,0.04109472,0.0,1.082279534,0.0029499159222201293,-0.09999999999999964,0.0,0.0
3073,5.403431788,0.0,2.052274055,0.004064178649521782,-0.09999999999999964,0.0,0.0
3074,1.1299655,0.0,0.459900555,0.0024012948923629427,0.0,0.0,-1.7763568394002505e-15
3075,0.437446555,0.0,1.154495424,0.003021171793709959,-0.14999999999999947,0.0,0.0
3076,0.002640087,0.0,1.466055191,0.0033487869243948275,-0.14999999999999947,0.0,0.0
3077,1.643539965,0.0,1.699621781,0.003617401459853785,-0.14999999999999947,0.0,0.0
3078,0.00728299,0.0,1.727642709,0.0036510365703165586,-0.14999999999999947,0.0,0.0
3079,0.104448708,0.0,2.157515519,0.004207863061554759,-0.09999999999999964,0.0,0.0
3080,0.884364481,0.0,2.317912069,0.00443663684434563,-0.14999999999999947,0.0,0.0
3081,0.087019306,0.0,1.562403405,0.003457095972020178,-0.09999999999999964,0.0,0.0
3082,0.005900909,0.0,1.703520103,0.0036220622838359297,-0.14999999999999947,0.0,0.0
3083,0.107577074,0.0,1.571798004,0.0034678418269544,-0.14999999999999947,0.0,0.0
3084,0.005124137,0.0,1.451688743,0.003332929347921405,-0.09999999999999964,0.0,0.0
3085,0.002347457,0.0,1.816578537,0.0037598689721073057,-0.09999999999999964,0.0,0.0
3086,0.050849882,0.0,1.510462674,0.0033982805651684845,0.0,0.0,0.0
3087,0.190412848,0.0,1.446511352,0.0033272329468575623,-0.09999999999999964,0.0,0.0
3088,0.644895539,0.0,1.651383572,0.0035602200699829858,-0.09999999999999964,0.0,0.0
3089,1.249240772,0.0,1.844344126,0.0037945037404534944,-0.14999999999999947,0.0,0.0
3090,0.767221704,0.0,2.101214981,0.004130378762620886,-0.14999999999999947,0.0,0.0
3091,0.051587841,0.0,1.589005124,0.0034876102913472405,-0.09999999999999964,0.0,0.0
3092,0.069841826,0.0,1.839968737,0.00378902486296598,-0.14999999999999947,0.0,0.0
3093,0.01691312,0.0,1.451808388,0.003333061101633197,0.0,0.0,0.0
3094,0.236244802,0.0,2.388639112,0.004541409342483218,-0.09999999999999964,0.0,0.0
3095,0.139988871,0.0,2.120878994,0.004157278781644376,-0.14999999999999947,0.0,0.0
3096,0.811721325,0.0,2.271368555,0.004369005363552035,-0.09999999999999964,0.0,0.0
3097,3.952828278,0.0,2.571743124,0.004824235203596507,-0.20000000000000018,0.0,0.0
3098,1.692418966,0.0,0.679705778,0.0025823299543213806,-0.09999999999999964,0.0,-1.7763568394002505e-15
3099,0.048622964,0.0,1.757773678,0.0036875522285088427,-0.14999999999999947,0.0,0.0
3100,4.89213682,0.0,1.739348332,0.0036651795999317212,-0.20000000000000018,0.0,0.0
3101,0.013712512,0.0,2.23602596,0.004318336236101099,-0.09999999999999964,0.0,0.0
3102,0.014199589,0.0,1.283230462,0.0031524777151734455,-0.09999999999999964,0.0,0.0
3103,0.227982729,0.0,1.507386065,0.003394828199744111,-0.14999999999999947,0.0,0.0
3104,0.693013911,0.0,1.74563468,0.003672797439065417,-0.09999999999999964,0.0,0.0
3105,0.166861327,0.0,1.237333931,0.0031050245500355224,-0.14999999999999947,0.0,0.0
3106,2.51513637,0.0,0.836653864,0.0027198655902912583,0.0,0.0,-3.552713678800501e-15
3107,0.367226394,0.0,1.888061038,0.0038496814420087245,-0.20000000000000018,0.0,0.0
3108,0.581405749,0.0,1.462064499,0.003344374501338141,-0.14999999999999947,0.0,0.0
3109,0.08523458,0.0,1.493092734,0.0033788349616939773,-0.14999999999999947,0.0,0.0
3110,0.080137367,0.0,1.822206292,0.0037668634867192062,-0.09999999999999964,0.0,0.0
3111,0.656609469,0.0,2.047429233,0.004057683044191528,-0.14999999999999947,0.0,0.0
3112,0.758362921,0.0,2.066056932,0.004082714478003025,-0.14999999999999947,0.0,0.0
3113,0.719077417,0.0,0.584258282,0.0025021032064321217,0.0,0.0,-8.881784197001252e-16
3114,0.434126302,0.0,1.526022589,0.0034157945325216025,-0.14999999999999947,0.0,0.0
3115,1.80028267,0.0,0.557532878,0.002480088534638223,0.0,0.0,-8.881784197001252e-16
3116,0.013727997,0.0,1.901267483,0.0038665067413536473,-0.14999999999999947,0.0,0.0
3117,0.054165013,0.0,1.977083968,0.003964525632347533,0.0,0.0,0.0
3118,0.9580092,0.0,0.479927594,0.002417251373890328,-0.10000000000000053,0.0,-8.881784197001252e-16
3119,0.020151449,0.0,1.592730349,0.0034919047953169873,-0.14999999999999947,0.0,0.0
3120,0.182484916,0.0,1.407786398,0.0032849325864480355,-0.14999999999999947,0.0,0.0
3121,1.57458885,0.0,2.003821524,0.003999680223707554,-0.14999999999999947,0.0,0.0
3122,0.012798149,0.0,1.146442141,0.0030131413088463057,-0.14999999999999947,0.0,0.0
3123,0.047901311,0.0,1.863657755,0.00381878279504739,-0.14999999999999947,0.0,0.0
3124,0.120740492,0.0,1.06961337,0.002937591993604278,-0.14999999999999947,0.0,0.0
3125,8.034099826,0.0,2.732215771,0.005086476496177118,0.0,0.0,0.0
3126,2.981746817,0.0,0.67192655,0.002575696315068557,-0.09999999999999964,0.0,-1.7763568394002505e-15
3127,2.5550706,0.0,1.567712518,0.0034631646280587724,-0.09999999999999964,0.0,0.0
3128,0.020151449,0.0,1.661399359,0.0035720181829675215,-0.14999999999999947,0.0,0.0
3129,0.030298095,0.0,1.160518405,0.003027191667594818,-0.09999999999999964,0.0,0.0
3130,0.076021552,0.0,2.642206201,0.0049376855949519825,-0.09999999999999964,0.0,0.0
3131,0.316203573,0.0,1.919016242,0.0038892344780439474,-0.14999999999999947,0.0,0.0
3132,0.075632396,0.0,2.073078426,0.004092189642195045,-0.14999999999999947,0.0,0.0
3133,0.08523458,0.0,1.327847933,0.00319930128899851,-0.14999999999999947,0.0,0.0
3134,0.392063736,0.0,1.492525133,0.0033782014083489046,0.0,0.0,0.0
3135,0.031599325,0.0,1.630265572,0.003535471179818008,-0.14999999999999947,0.0,0.0
3136,0.02118944,0.0,1.066377526,0.0029344518219732193,-0.09999999999999964,0.0,0.0
3137,0.060003548,0.0,1.246952004,0.0031149094954408553,-0.14999999999999947,0.0,0.0
3138,0.056519207,0.0,1.540338337,0.003431987527331637,-0.14999999999999947,0.0,0.0
3139,0.02364485,0.0,1.852185403,0.003804342368212212,-0.14999999999999947,0.0,0.0
3140,1.888079076,0.0,1.572845015,0.0034690414926029827,-0.14999999999999947,0.0,0.0
3141,0.202513887,0.0,1.528154818,0.0034182015296083273,-0.09999999999999964,0.0,0.0
3142,0.065086881,0.0,2.308389546,0.004422715565530565,-0.14999999999999947,0.0,0.0
3143,2.609358639,0.0,2.090887314,0.004116320196250243,-0.14999999999999947,0.0,0.0
3144,0.249700608,0.0,1.75241607,0.003681032861373728,-0.14999999999999947,0.0,0.0
3145,0.372341353,0.0,1.88008782,0.003839558717072675,-0.09999999999999964,0.0,0.0
3146,0.037519497,0.0,1.168840479,0.0030355291302809548,-0.14999999999999947,0.0,0.0
3147,0.043550641,0.0,1.845997788,0.003796576516292711,-0.14999999999999947,0.0,0.0
3148,1.57458885,0.0,2.127117944,0.004165849957110225,-0.20000000000000018,0.0,0.0
3149,0.102920268,0.0,1.944278837,0.003921813558974809,-0.09999999999999964,0.0,0.0
3150,0.056718606,0.0,1.213793445,0.003080962621003826,-0.14999999999999947,0.0,0.0
3151,1.388147685,0.0,2.37670767,0.004523563399249095,-0.14999999999999947,0.0,0.0
3152,6.799219561,0.0,3.205169542,0.005944738267894505,-0.20000000000000018,0.0,0.0
3153,4.949789697,0.0,1.017576538,0.002887497548712986,-0.10000000000000053,0.0,-1.7763568394002505e-15
3154,0.02118944,0.0,1.354234968,0.0032273185857908783,-0.09999999999999964,0.0,0.0
3155,0.249625626,0.0,1.620315146,0.0035238694344134932,0.0,0.0,0.0
3156,0.039125931,0.0,1.883541696,0.003843940467296538,-0.09999999999999964,0.0,0.0
3157,0.011977674,0.0,1.256294889,0.0031245416532158913,-0.14999999999999947,0.0,0.0
3158,0.020025068,0.0,1.435124134,0.0033147383292684305,-0.14999999999999947,0.0,0.0
3159,0.073011251,0.0,1.33595812,0.0032078866403263562,-0.09999999999999964,0.0,0.0
3160,0.040426973,0.0,1.293427412,0.0031631182675277546,-0.09999999999999964,0.0,0.0
3161,0.540916075,0.0,2.862610054,0.00530997110054341,-0.20000000000000018,0.0,0.0
3162,0.305588015,0.0,1.799768348,0.003739053204149751,-0.14999999999999947,0.0,0.0
3163,0.032727609,0.0,1.496843635,0.003383024676175758,-0.09999999999999964,0.0,0.0
3164,1.82206599,0.0,2.81751925,0.005231602180510187,-0.14999999999999947,0.0,0.0
3165,0.719077417,0.0,0.540351039,0.0024660373863322604,-0.09999999999999964,0.0,-8.881784197001252e-16
3166,0.339152061,0.0,1.454443375,0.0033359640797607703,-0.14999999999999947,0.0,0.0
3167,0.255859561,0.0,1.686675363,0.003601965589450353,-0.14999999999999947,0.0,0.0
3168,0.054348657,0.0,1.428957602,0.0033079916365481746,0.0,0.0,0.0
3169,0.073011251,0.0,1.35087944,0.0032237422161392197,-0.14999999999999947,0.0,0.0
3170,0.013346145,0.0,1.683975995,0.003598755440743186,-0.14999999999999947,0.0,0.0
3171,0.727309123,0.0,0.495894193,0.002430048456609706,-0.10000000000000053,0.0,-3.552713678800501e-15
3172,0.947590766,0.0,1.260956428,0.0031293586192073525,-0.14999999999999947,0.0,0.0
3173,0.010492497,0.0,1.395059543,0.0032711480454864898,-0.09999999999999964,0.0,0.0
3174,0.578627013,0.0,1.187948047,0.0030547587558213676,-0.14999999999999947,0.0,0.0
3175,0.005294842,0.0,1.623015312,0.003527013949766898,-0.14999999999999947,0.0,0.0
3176,0.018713205,0.0,1.425924637,0.003304678346573577,0.0,0.0,0.0
3177,0.011977674,0.0,1.48253051,0.003367064837969947,-0.14999999999999947,0.0,0.0
3178,1.80028267,0.0,0.468447651,0.0024080918714174957,-0.10000000000000053,0.0,-1.7763568394002505e-15
3179,0.012721306,0.0,1.393328514,0.00326927761608711,-0.14999999999999947,0.0,0.0
3180,0.026735057,0.0,1.41035589,0.003287722636845277,-0.14999999999999947,0.0,0.0
3181,0.187844233,0.0,1.122250005,0.0029891454198821914,0.0,0.0,0.0
3182,0.384251126,0.0,2.142487796,0.0041870404702709476,-0.09999999999999964,0.0,0.0
3183,0.030396903,0.0,1.117402007,0.002984359713535735,-0.09999999999999964,0.0,0.0
3184,0.031728936,0.0,1.406465027,0.003283498711427098,-0.09999999999999964,0.0,0.0
3185,0.352909844,0.0,1.540651607,0.0034323427309488844,-0.14999999999999947,0.0,0.0
3186,0.712860302,0.0,1.769203565,0.0037014990794353416,-0.09999999999999964,0.0,0.0
3187,0.064437609,0.0,2.063230406,0.004078906389725065,-0.14999999999999947,0.0,0.0
3188,0.006411289,0.0,1.650951876,0.0035597124267458297,-0.14999999999999947,0.0,0.0
3189,0.026386068,0.0,2.255749758,0.004346540795382365,-0.09999999999999964,0.0,0.0
3190,0.177406671,0.0,1.719700752,0.003641471871067921,-0.09999999999999964,0.0,0.0
3191,0.012467933,0.0,2.07516556,0.004095010347889361,-0.14999999999999947,0.0,0.0
3192,0.02590244,0.0,1.039531424,0.0029085281994470744,-0.14999999999999947,0.0,0.0
3193,0.809758827,0.0,1.560917662,0.003455399571268654,-0.09999999999999964,0.0,0.0
3194,0.113452752,0.0,1.880166074,0.0038396579386835183,-0.14999999999999947,0.0,0.0
3195,0.133519664,0.0,1.603699597,0.0035045809620267774,-0.14999999999999947,0.0,0.0
3196,0.0893827,0.0,1.50662783,0.0033939778960055604,-0.14999999999999947,0.0,0.0
3197,0.804814568,0.0,2.23793324,0.004321055623411634,-0.09999999999999964,0.0,0.0
3198,0.332952419,0.0,1.574206166,0.003470601718327363,-0.14999999999999947,0.0,0.0
3199,0.044733983,0.0,1.560583443,0.0034550180789555732,0.0,0.0,0.0
3200,0.036624311,0.0,1.509820582,0.003397559763555263,-0.14999999999999947,0.0,0.0
3201,0.225328114,0.0,2.307712204,0.004421726996043535,-0.09999999999999964,0.0,0.0
3202,1.869557964,0.0,2.346154295,0.00447818212565895,-0.20000000000000018,0.0,0.0
3203,2.046429323,0.0,0.673547553,0.0025770772017629233,-0.10000000000000053,0.0,-1.7763568394002505e-15
3204,0.437446555,0.0,1.613364391,0.003515787682860542,-0.14999999999999947,0.0,0.0
3205,0.009475502,0.0,0.905051924,0.0027820666422300137,-0.14999999999999947,0.0,0.0
3206,0.009224167,0.0,1.709019087,0.00362864702997037,-0.09999999999999964,0.0,0.0
3207,0.077497895,0.0,1.619145861,0.0035225085944782363,-0.14999999999999947,0.0,0.0
3208,0.09646628,0.0,1.194994672,0.0030618810049133577,-0.14999999999999947,0.0,0.0
3209,0.094136179,0.0,1.632714935,0.0035383328587838825,-0.14999999999999947,0.0,0.0
3210,0.038846684,0.0,1.272066776,0.0031408692821678487,-0.14999999999999947,0.0,0.0
3211,0.238699915,0.0,1.23207841,0.0030996364228191953,-0.14999999999999947,0.0,0.0
3212,0.021670675,0.0,1.458052118,0.003339943938932444,-0.14999999999999947,0.0,0.0
3213,0.004259757,0.0,2.077452682,0.004098103555530778,-0.14999999999999947,0.0,0.0
3214,0.04576507,0.0,1.378303368,0.0032530872075401413,-0.09999999999999964,0.0,0.0
3215,0.062500616,0.0,2.119461703,0.004155334132336062,-0.09999999999999964,0.0,0.0
3216,0.0747272,0.0,1.21863559,0.003085896790880678,-0.14999999999999947,0.0,0.0
3217,2.579730971,0.0,2.698530793,0.005030278067318225,-0.20000000000000018,0.0,0.0
3218,8.847652151,0.0,0.49350805,0.002428131698216946,0.0,0.0,-1.7763568394002505e-15
3219,0.997359561,0.0,1.823739334,0.003768771089638682,-0.14999999999999947,0.0,0.0
3220,0.030882673,0.0,1.592335278,0.0034914491009397568,-0.14999999999999947,0.0,0.0
3221,2.64248272,0.0,2.444829234,0.004626400033527424,-0.20000000000000018,0.0,0.0
3222,1.275654467,0.0,0.61726173,0.002529558494085378,-0.15000000000000036,0.0,-3.552713678800501e-15
3223,1.371522335,0.0,2.016400553,0.00401632637925769,-0.14999999999999947,0.0,0.0
3224,1.546921746,0.0,2.293225858,0.004400636997511953,-0.20000000000000018,0.0,0.0
3225,1.66523669,0.0,1.086488576,0.0029540226378961393,-0.14999999999999947,0.0,0.0
3226,1.489869613,0.0,0.504904181,0.0024372996856046234,-0.10000000000000053,0.0,-1.7763568394002505e-15
3227,0.102666317,0.0,1.694128573,0.0036108439354769948,-0.09999999999999964,0.0,0.0
3228,2.145690095,0.0,0.674924183,0.0025782504938046662,-0.09999999999999964,0.0,-8.881784197001252e-16
3229,0.011381903,0.0,2.753324339,0.005122010941520446,-0.20000000000000018,0.0,0.0
3230,0.395575932,0.0,1.58018962,0.003477468578045519,-0.09999999999999964,0.0,0.0
3231,0.4563059,0.0,1.860810583,0.003815193929635109,-0.14999999999999947,0.0,0.0
3232,0.141056896,0.0,1.601504922,0.0035020411107458864,-0.09999999999999964,0.0,0.0
3233,0.587990003,0.0,1.395351053,0.00327146313581056,-0.09999999999999964,0.0,0.0
3234,0.440219115,0.0,1.848113207,0.0037992297239964425,-0.14999999999999947,0.0,0.0
3235,0.025280788,0.0,1.585987196,0.003484135030964046,-0.09999999999999964,0.0,0.0
3236,0.062194329,0.0,1.579536285,0.0034767181257466424,-0.09999999999999964,0.0,0.0
3237,0.027613242,0.0,1.458048044,0.0033399394433031096,0.0,0.0,0.0
3238,0.051594229,0.0,1.121496651,0.0029884012438866265,0.0,0.0,0.0
3239,0.221978971,0.0,1.906776871,0.0038735474566980337,-0.14999999999999947,0.0,0.0
3240,0.34752001,0.0,3.064958267,0.005676282283561821,-0.20000000000000018,0.0,0.0
3241,0.685315719,0.0,1.525179503,0.0034148432689271656,-0.14999999999999947,0.0,0.0
3242,2.184378528,0.0,2.971601468,0.00550425651571319,-0.20000000000000018,0.0,0.0
3243,1.97951094,0.0,1.849458021,0.003800917381269248,-0.14999999999999947,0.0,0.0
3244,3.747147167,0.0,1.67145731,0.0035839051664434346,-0.20000000000000018,0.0,0.0
3245,0.022737699,0.0,1.060928766,0.0029291717232907332,0.0,0.0,0.0
3246,5.427215325,0.0,2.221482128,0.004297655696842968,-0.20000000000000018,0.0,0.0
3247,0.753180681,0.0,2.45141572,0.0046364655583521035,-0.14999999999999947,0.0,0.0
3248,0.032727609,0.0,1.370999274,0.003245245543460343,-0.14999999999999947,0.0,0.0
3249,0.545716039,0.0,1.875744829,0.00383405605457727,0.0,0.0,0.0
3250,0.036624311,0.0,1.43607115,0.003315775656683441,-0.14999999999999947,0.0,0.0
3251,0.568697064,0.0,2.062694804,0.004078185189004137,-0.14999999999999947,0.0,0.0
3252,0.32951768,0.0,1.320512991,0.003191556329122731,-0.14999999999999947,0.0,0.0
3253,0.065134914,0.0,1.784224322,0.0037199074843543827,-0.09999999999999964,0.0,0.0
3254,0.088007672,0.0,1.617420007,0.00352050096396694,-0.09999999999999964,0.0,0.0
3255,3.724811877,0.0,2.042819646,0.00405151242465526,-0.14999999999999947,0.0,0.0
3256,0.134802826,0.0,1.248476997,0.00311647968112125,-0.09999999999999964,0.0,0.0
3257,3.609942193,0.0,0.684541959,0.0025864625340999182,-0.09999999999999964,0.0,-1.7763568394002505e-15
3258,0.003514316,0.0,1.289527113,0.0031590440706877935,-0.14999999999999947,0.0,0.0
3259,0.16538796,0.0,2.065425819,0.004081863892690217,-0.20000000000000018,0.0,0.0
3260,0.369725621,0.0,1.665401382,0.0035767432583788277,-0.14999999999999947,0.0,0.0
3261,1.489869613,0.0,0.86417575,0.002744725420567352,-0.10000000000000053,0.0,-1.7763568394002505e-15
3262,0.008918661,0.0,1.342882485,0.003215234865071555,-0.09999999999999964,0.0,0.0
3263,0.187728294,0.0,1.561356542,0.003455900592018833,0.0,0.0,0.0
3264,0.008790608,0.0,1.931975851,0.0039059135984145063,-0.14999999999999947,0.0,0.0
3265,0.0428094,0.0,1.727499375,0.00365086372796454,-0.09999999999999964,0.0,0.0
3266,1.364531235,0.0,0.706194921,0.002605046303627903,-0.09999999999999964,0.0,-1.7763568394002505e-15
3267,0.493198404,0.0,1.995532967,0.003988749335152115,-0.20000000000000018,0.0,0.0
3268,1.404660821,0.0,0.589887363,0.0025067648759086697,-0.09999999999999964,0.0,-1.7763568394002505e-15
3269,0.051350306,0.0,1.667704241,0.0035794650012693626,0.0,0.0,0.0
3270,0.124660557,0.0,1.861641927,0.003816241492801831,-0.20000000000000018,0.0,0.0
3271,0.009475502,0.0,1.055955174,0.0029243603543983917,-0.14999999999999947,0.0,0.0
3272,0.671231867,0.0,1.860346069,0.003814608727785275,-0.14999999999999947,0.0,0.0
3273,0.183389396,0.0,3.040642245,0.005630967653419881,-0.09999999999999964,0.0,0.0
3274,2.981746817,0.0,0.693639247,0.0025942541683985514,-0.09999999999999964,0.0,-1.7763568394002505e-15
3275,3.728932775,0.0,2.139020086,0.004182250159066295,-0.20000000000000018,0.0,0.0
3276,0.324585115,0.0,1.583219466,0.003480950916884685,-0.09999999999999964,0.0,0.0
3277,0.104069155,0.0,1.866949781,0.0038229365921624717,0.0,0.0,0.0
3278,0.100366857,0.0,1.552772214,0.003446113941627225,-0.14999999999999947,0.0,0.0
3279,0.011891337,0.0,1.626534915,0.003531116949715957,-0.14999999999999947,0.0,0.0
3280,0.145787369,0.0,1.220076666,0.003087366775035696,-0.09999999999999964,0.0,0.0
3281,3.538290987,0.0,0.743158672,0.0026370788719758966,0.0,0.0,-8.881784197001252e-16
3282,0.034931264,0.0,2.543425754,0.004779376421643633,-0.09999999999999964,0.0,0.0
3283,0.004889543,0.0,1.507062644,0.0033944654813641935,-0.09999999999999964,0.0,0.0
3284,0.043550641,0.0,1.678898843,0.003592725299310301,-0.14999999999999947,0.0,0.0
3285,0.00558601,0.0,1.373940295,0.0032484007506741164,-0.14999999999999947,0.0,0.0
3286,0.007142124,0.0,1.584106327,0.003481970883580789,-0.14999999999999947,0.0,0.0
3287,0.319178641,0.0,1.093824744,0.0029611940862979483,-0.09999999999999964,0.0,0.0
3288,0.01891995,0.0,2.150654567,0.0041983436836356735,-0.14999999999999947,0.0,0.0
3289,0.046764047,0.0,1.443906244,0.003324370359170441,0.0,0.0,0.0
3290,0.141056896,0.0,1.498078828,0.003384405505864767,-0.09999999999999964,0.0,0.0
3291,0.478681992,0.0,2.073578312,0.004092865048462962,-0.09999999999999964,0.0,0.0
3292,0.112617183,0.0,2.303467346,0.004415536703013073,-0.14999999999999947,0.0,0.0
3293,1.007297543,0.0,2.044697402,0.004054024952150095,-0.09999999999999964,0.0,0.0
3294,1.80028267,0.0,0.405413456,0.002358412308263131,-0.10000000000000053,0.0,-8.881784197001252e-16
3295,0.729466856,0.0,1.819675348,0.003763716273768607,-0.20000000000000018,0.0,0.0
3296,2.485714143,0.0,3.058248785,0.005663742590747794,-0.20000000000000018,0.0,0.0
3297,1.828693166,0.0,1.374159061,0.0032486355709249546,-0.14999999999999947,0.0,0.0
3298,0.077140015,0.0,1.082259292,0.0029498961860846755,-0.09999999999999964,0.0,0.0
3299,0.17428567,0.0,1.9077007,0.0038747293124294893,-0.14999999999999947,0.0,0.0
3300,0.027128281,0.0,1.623324223,0.003527373874501575,-0.09999999999999964,0.0,0.0
3301,0.261065399,0.0,1.477577906,0.003361559933471224,0.0,0.0,0.0
3302,1.404274959,0.0,1.595785352,0.0034954305881735397,-0.09999999999999964,0.0,0.0
3303,0.605158284,0.0,1.263798262,0.003132298838226298,-0.14999999999999947,0.0,0.0
3304,0.03281375,0.0,1.581075197,0.0034784860524762723,0.0,0.0,0.0
3305,0.580285718,0.0,2.124492481,0.004162240909014621,-0.14999999999999947,0.0,0.0
3306,0.450732014,0.0,2.533810868,0.004764239660976712,-0.20000000000000018,0.0,0.0
3307,0.160432742,0.0,1.310304453,0.0031808082379964704,-0.09999999999999964,0.0,0.0
3308,0.150048693,0.0,1.981439746,0.0039702315618779386,-0.14999999999999947,0.0,0.0
3309,0.060764363,0.0,1.543616145,0.00343570590963387,-0.09999999999999964,0.0,0.0
3310,0.011466774,0.0,1.824850958,0.003770154913380178,-0.14999999999999947,0.0,0.0
3311,0.262320225,0.0,1.524441335,0.0034140106022886568,-0.09999999999999964,0.0,0.0
3312,0.023845312,0.0,1.99782245,0.003991765710945144,-0.09999999999999964,0.0,0.0
3313,0.00728299,0.0,1.515947183,0.003404443595751184,0.0,0.0,0.0
3314,0.008188172,0.0,1.287013666,0.003156421331842027,-0.14999999999999947,0.0,0.0
3315,0.55158846,0.0,2.650551201,0.004951296233242881,-0.09999999999999964,0.0,0.0
3316,0.018566396,0.0,0.937081641,0.0028116800933995615,0.0,0.0,0.0
3317,0.014820597,0.0,1.172587802,0.003039290853913673,-0.09999999999999964,0.0,0.0
3318,0.434812788,0.0,1.417564573,0.003295562708640267,-0.14999999999999947,0.0,0.0
3319,0.032537103,0.0,1.390715332,0.0032664560126775544,-0.14999999999999947,0.0,0.0
3320,0.054790071,0.0,1.753756518,0.0036826628980667618,-0.09999999999999964,0.0,0.0
3321,0.065223749,0.0,1.107003941,0.0029741209993532974,-0.09999999999999964,0.0,0.0
3322,1.282275196,0.0,2.90016334,0.0053761300445123615,-0.20000000000000018,0.0,0.0
3323,3.748330272,0.0,0.760732253,0.002652445517841857,-0.09999999999999964,0.0,-1.7763568394002505e-15
3324,0.097356413,0.0,1.829047416,0.003775383508245515,0.0,0.0,0.0
3325,0.716670216,0.0,1.436328356,0.0033160574467913217,-0.09999999999999964,0.0,0.0
3326,0.033992934,0.0,1.305754588,0.003176029529642872,-0.09999999999999964,0.0,0.0
3327,0.117079471,0.0,2.393380672,0.004548520771692758,-0.09999999999999964,0.0,0.0
3328,0.075409644,0.0,1.739689391,0.0036655924933760055,-0.09999999999999964,0.0,0.0
3329,0.203412238,0.0,1.72693439,0.003650182508185002,-0.14999999999999947,0.0,0.0
3330,0.061781558,0.0,1.561522577,0.0034560901546866977,-0.09999999999999964,0.0,0.0
